ORIGIN_AIRPORT_ID,CODE,ORIGIN_STATE_ABR,NAME,LOCATION,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,total
14524,RIC,VA,Richmond International,Richmond,50960.0,51465.0,84914.0,105703.0,140642.0,164698.0,182423.0,166784.0,146706.0,175554.0,171422.0,168706.0,1609977.0
14534,RIW,WY,Central Wyoming Regional,Riverton/Lander,625.0,634.0,993.0,850.0,1214.0,1538.0,1819.0,1647.0,1469.0,1462.0,1560.0,1656.0,15467.0
14539,RKD,ME,Knox County Regional,Rockland,103.0,88.0,173.0,196.0,474.0,528.0,934.0,1107.0,719.0,598.0,497.0,356.0,5773.0
14543,RKS,WY,Southwest Wyoming Regional,Rock Springs,684.0,649.0,923.0,995.0,1331.0,1741.0,1912.0,1738.0,1609.0,1554.0,1735.0,1851.0,16722.0
14551,RLU,AK,Bornite Upper,Bornite/Ruby Creek,,,,,,0.0,,0.0,,,,,0.0
14559,RMP,AK,Rampart Airport,Rampart,25.0,23.0,36.0,63.0,51.0,43.0,46.0,33.0,47.0,29.0,46.0,29.0,471.0
14570,RNO,NV,Reno/Tahoe International,Reno,67840.0,75704.0,120657.0,120016.0,147257.0,190671.0,211487.0,182714.0,145641.0,171708.0,156096.0,156915.0,1746706.0
14572,RNT,WA,Renton Municipal,Renton,,,,,189.0,392.0,870.0,788.0,444.0,46.0,,,2729.0
14574,ROA,VA,Roanoke Blacksburg Regional,Roanoke,8591.0,8451.0,13292.0,15834.0,20888.0,23440.0,25400.0,26298.0,22151.0,24942.0,25165.0,25151.0,239603.0
14576,ROC,NY,Frederick Douglass Grtr Rochester International,Rochester,21466.0,23570.0,37917.0,47311.0,62026.0,67978.0,83128.0,84317.0,74486.0,89773.0,89574.0,89191.0,770737.0
14582,ROP,TT,Benjamin Taisacan Manglona International,Rota,437.0,412.0,443.0,490.0,621.0,679.0,728.0,691.0,635.0,694.0,632.0,72.0,6534.0
14588,ROW,NM,Roswell Air Center,Roswell,1572.0,1295.0,2461.0,3314.0,4227.0,4734.0,5535.0,4240.0,4209.0,5087.0,3842.0,4538.0,45054.0
14627,RSH,AK,Russian Mission Airport,Russian Mission,49.0,41.0,73.0,92.0,134.0,146.0,110.0,173.0,157.0,129.0,142.0,58.0,1304.0
14628,RSJ,WA,Rosario Seaplane Base,Rosario,,,,,94.0,184.0,297.0,736.0,164.0,,,,1475.0
14633,RST,MN,Rochester International,Rochester,4863.0,5222.0,6463.0,6466.0,8973.0,11374.0,11881.0,10626.0,9196.0,8762.0,8271.0,7630.0,99727.0
14635,RSW,FL,Southwest Florida International,Fort Myers,347240.0,343634.0,547990.0,587324.0,494611.0,432047.0,408394.0,334109.0,267242.0,359338.0,479180.0,490407.0,5091516.0
14648,RUT,VT,Rutland - Southern Vermont Regional,Rutland,157.0,109.0,206.0,264.0,446.0,464.0,515.0,519.0,467.0,504.0,432.0,422.0,4505.0
14674,SAF,NM,Santa Fe Municipal,Santa Fe,2830.0,2879.0,5127.0,5887.0,6792.0,7241.0,8024.0,10085.0,11734.0,14358.0,9782.0,10342.0,95081.0
