ORIGIN_AIRPORT_ID,CODE,NAME,AIRLINE_ID,UNIQUE_CARRIER_NAME,AIRCRAFT_TYPE,Description,2019,2020,2021,2022
14512,RFD,"Rockford, IL: Chicago/Rockford International",19977.0,United Air Lines Inc.,614,Boeing 737-800,1160.0,,503.0,464.0
14512,RFD,"Rockford, IL: Chicago/Rockford International",19977.0,United Air Lines Inc.,623,Boeing 757-300,455.0,,188.0,643.0
14512,RFD,"Rockford, IL: Chicago/Rockford International",19977.0,United Air Lines Inc.,627,Boeing 777-200ER/200LR/233LR,1483.0,,215.0,304.0
14512,RFD,"Rockford, IL: Chicago/Rockford International",19977.0,United Air Lines Inc.,694,Airbus Industrie A320-100/200,928.0,,657.0,1385.0
14512,RFD,"Rockford, IL: Chicago/Rockford International",19977.0,United Air Lines Inc.,698,Airbus Industrie A319,494.0,,447.0,481.0
14512,RFD,"Rockford, IL: Chicago/Rockford International",19977.0,United Air Lines Inc.,888,Boeing 737-900ER,1361.0,,806.0,1425.0
14512,RFD,"Rockford, IL: Chicago/Rockford International",20368.0,Allegiant Air,694,Airbus Industrie A320-100/200,73410.0,57954.0,83489.0,103945.0
14512,RFD,"Rockford, IL: Chicago/Rockford International",20368.0,Allegiant Air,698,Airbus Industrie A319,40552.0,20786.0,17317.0,14578.0
14520,RHI,"Rhinelander, WI: Rhinelander/Oneida County",20304.0,SkyWest Airlines Inc.,629,Canadair RJ-200ER /RJ-440,26834.0,10717.0,25888.0,20912.0
14520,RHI,"Rhinelander, WI: Rhinelander/Oneida County",20304.0,SkyWest Airlines Inc.,631,Canadair RJ-700,346.0,201.0,94.0,32.0
14520,RHI,"Rhinelander, WI: Rhinelander/Oneida County",20304.0,SkyWest Airlines Inc.,638,Canadair CRJ 900,45.0,2734.0,257.0,56.0
14524,RIC,"Richmond, VA: Richmond International",19393.0,Southwest Airlines Co.,612,Boeing 737-700/700LR/Max 7,103357.0,57154.0,99106.0,81237.0
14524,RIC,"Richmond, VA: Richmond International",19393.0,Southwest Airlines Co.,614,Boeing 737-800,27736.0,6639.0,45077.0,81859.0
14524,RIC,"Richmond, VA: Richmond International",19393.0,Southwest Airlines Co.,838,Boeing B737 Max 800,148.0,,4978.0,10888.0
14524,RIC,"Richmond, VA: Richmond International",19790.0,Delta Air Lines Inc.,608,Boeing 717-200,490.0,20920.0,8415.0,3534.0
14524,RIC,"Richmond, VA: Richmond International",19790.0,Delta Air Lines Inc.,614,Boeing 737-800,61965.0,56661.0,61076.0,46809.0
14524,RIC,"Richmond, VA: Richmond International",19790.0,Delta Air Lines Inc.,622,Boeing 757-200,25285.0,,,175165.0
14524,RIC,"Richmond, VA: Richmond International",19790.0,Delta Air Lines Inc.,655,McDonnell Douglas DC9 Super 80/MD81/82/83/88,160832.0,18190.0,,
14524,RIC,"Richmond, VA: Richmond International",19790.0,Delta Air Lines Inc.,656,McDonnell Douglas MD-90,9905.0,24330.0,,
14524,RIC,"Richmond, VA: Richmond International",19790.0,Delta Air Lines Inc.,694,Airbus Industrie A320-100/200,572.0,,1848.0,2135.0
14524,RIC,"Richmond, VA: Richmond International",19790.0,Delta Air Lines Inc.,698,Airbus Industrie A319,108.0,,5868.0,5787.0
14524,RIC,"Richmond, VA: Richmond International",19790.0,Delta Air Lines Inc.,699,Airbus Industrie A321/Lr,345.0,122.0,576.0,10588.0
14524,RIC,"Richmond, VA: Richmond International",19790.0,Delta Air Lines Inc.,723,A200-100 BD-500-1A10,213.0,,83.0,237.0
14524,RIC,"Richmond, VA: Richmond International",19790.0,Delta Air Lines Inc.,888,Boeing 737-900ER,198287.0,45738.0,227560.0,133081.0
14524,RIC,"Richmond, VA: Richmond International",19805.0,American Airlines Inc.,614,Boeing 737-800,156397.0,59953.0,142393.0,191527.0
14524,RIC,"Richmond, VA: Richmond International",19805.0,American Airlines Inc.,655,McDonnell Douglas DC9 Super 80/MD81/82/83/88,125.0,,,
14524,RIC,"Richmond, VA: Richmond International",19805.0,American Airlines Inc.,694,Airbus Industrie A320-100/200,61115.0,30439.0,58481.0,70218.0
14524,RIC,"Richmond, VA: Richmond International",19805.0,American Airlines Inc.,698,Airbus Industrie A319,101367.0,52218.0,60039.0,69709.0
14524,RIC,"Richmond, VA: Richmond International",19805.0,American Airlines Inc.,699,Airbus Industrie A321/Lr,2810.0,19151.0,44595.0,78535.0
14524,RIC,"Richmond, VA: Richmond International",19930.0,Alaska Airlines Inc.,614,Boeing 737-800,302.0,,,
14524,RIC,"Richmond, VA: Richmond International",19930.0,Alaska Airlines Inc.,694,Airbus Industrie A320-100/200,142.0,,,281.0
14524,RIC,"Richmond, VA: Richmond International",19977.0,United Air Lines Inc.,612,Boeing 737-700/700LR/Max 7,4826.0,294.0,238.0,2574.0
14524,RIC,"Richmond, VA: Richmond International",19977.0,United Air Lines Inc.,614,Boeing 737-800,21574.0,999.0,4995.0,12158.0
14524,RIC,"Richmond, VA: Richmond International",19977.0,United Air Lines Inc.,694,Airbus Industrie A320-100/200,9290.0,980.0,24901.0,36110.0
14524,RIC,"Richmond, VA: Richmond International",19977.0,United Air Lines Inc.,698,Airbus Industrie A319,18683.0,6740.0,40806.0,48160.0
14524,RIC,"Richmond, VA: Richmond International",19977.0,United Air Lines Inc.,888,Boeing 737-900ER,926.0,686.0,7640.0,1492.0
14524,RIC,"Richmond, VA: Richmond International",20046.0,Air Wisconsin Airlines Corp,629,Canadair RJ-200ER /RJ-440,23866.0,8479.0,14196.0,5949.0
14524,RIC,"Richmond, VA: Richmond International",20237.0,Trans States Airlines,675,Embraer-145,85.0,,,
14524,RIC,"Richmond, VA: Richmond International",20304.0,SkyWest Airlines Inc.,629,Canadair RJ-200ER /RJ-440,19211.0,90.0,39.0,2230.0
14524,RIC,"Richmond, VA: Richmond International",20304.0,SkyWest Airlines Inc.,631,Canadair RJ-700,52308.0,3245.0,16705.0,5904.0
14524,RIC,"Richmond, VA: Richmond International",20304.0,SkyWest Airlines Inc.,638,Canadair CRJ 900,57606.0,12724.0,25931.0,14297.0
14524,RIC,"Richmond, VA: Richmond International",20304.0,SkyWest Airlines Inc.,673,Embraer ERJ-175,86991.0,21293.0,12347.0,18169.0
14524,RIC,"Richmond, VA: Richmond International",20363.0,Endeavor Air Inc.,629,Canadair RJ-200ER /RJ-440,26824.0,28.0,116.0,5249.0
14524,RIC,"Richmond, VA: Richmond International",20363.0,Endeavor Air Inc.,631,Canadair RJ-700,8726.0,2206.0,4550.0,5104.0
14524,RIC,"Richmond, VA: Richmond International",20363.0,Endeavor Air Inc.,638,Canadair CRJ 900,46810.0,13565.0,85688.0,165754.0
14524,RIC,"Richmond, VA: Richmond International",20366.0,ExpressJet Airlines LLC d/b/a aha!,629,Canadair RJ-200ER /RJ-440,6920.0,,,
14524,RIC,"Richmond, VA: Richmond International",20366.0,ExpressJet Airlines LLC d/b/a aha!,673,Embraer ERJ-175,5222.0,4618.0,,
14524,RIC,"Richmond, VA: Richmond International",20366.0,ExpressJet Airlines LLC d/b/a aha!,675,Embraer-145,54125.0,11148.0,,
14524,RIC,"Richmond, VA: Richmond International",20368.0,Allegiant Air,694,Airbus Industrie A320-100/200,32534.0,17426.0,36156.0,29767.0
14524,RIC,"Richmond, VA: Richmond International",20368.0,Allegiant Air,698,Airbus Industrie A319,20815.0,6575.0,7736.0,6513.0
14524,RIC,"Richmond, VA: Richmond International",20378.0,Mesa Airlines Inc.,631,Canadair RJ-700,18641.0,5698.0,781.0,
14524,RIC,"Richmond, VA: Richmond International",20378.0,Mesa Airlines Inc.,673,Embraer ERJ-175,35859.0,1354.0,15235.0,25890.0
14524,RIC,"Richmond, VA: Richmond International",20397.0,PSA Airlines Inc.,629,Canadair RJ-200ER /RJ-440,757.0,,,
14524,RIC,"Richmond, VA: Richmond International",20397.0,PSA Airlines Inc.,631,Canadair RJ-700,3043.0,728.0,1564.0,3934.0
14524,RIC,"Richmond, VA: Richmond International",20397.0,PSA Airlines Inc.,638,Canadair CRJ 900,71425.0,54030.0,50678.0,34222.0
14524,RIC,"Richmond, VA: Richmond International",20398.0,Envoy Air,631,Canadair RJ-700,16909.0,,,
14524,RIC,"Richmond, VA: Richmond International",20398.0,Envoy Air,673,Embraer ERJ-175,17122.0,8177.0,13808.0,11405.0
14524,RIC,"Richmond, VA: Richmond International",20398.0,Envoy Air,675,Embraer-145,30048.0,9069.0,588.0,9553.0
14524,RIC,"Richmond, VA: Richmond International",20398.0,Envoy Air,676,Embraer-140,29304.0,7332.0,,
14524,RIC,"Richmond, VA: Richmond International",20409.0,JetBlue Airways,678,Embraer 190,124437.0,33811.0,71146.0,67517.0
14524,RIC,"Richmond, VA: Richmond International",20409.0,JetBlue Airways,694,Airbus Industrie A320-100/200,115278.0,37812.0,64054.0,89826.0
14524,RIC,"Richmond, VA: Richmond International",20409.0,JetBlue Airways,699,Airbus Industrie A321/Lr,576.0,149.0,8797.0,795.0
14524,RIC,"Richmond, VA: Richmond International",20416.0,Spirit Air Lines,694,Airbus Industrie A320-100/200,43429.0,33620.0,20915.0,72924.0
14524,RIC,"Richmond, VA: Richmond International",20416.0,Spirit Air Lines,698,Airbus Industrie A319,44747.0,350.0,11431.0,17989.0
14524,RIC,"Richmond, VA: Richmond International",20416.0,Spirit Air Lines,699,Airbus Industrie A321/Lr,1387.0,314.0,378.0,
14524,RIC,"Richmond, VA: Richmond International",20416.0,Spirit Air Lines,722,Airbus Industrie A320-200n,3154.0,12117.0,49482.0,10986.0
14524,RIC,"Richmond, VA: Richmond International",20427.0,Piedmont Airlines,675,Embraer-145,77592.0,39083.0,80801.0,67102.0
14524,RIC,"Richmond, VA: Richmond International",20445.0,CommuteAir LLC dba CommuteAir,675,Embraer-145,53838.0,12471.0,9950.0,12786.0
14524,RIC,"Richmond, VA: Richmond International",20452.0,Republic Airline,673,Embraer ERJ-175,56076.0,44858.0,74330.0,107081.0
14524,RIC,"Richmond, VA: Richmond International",20452.0,Republic Airline,677,Embraer-Emb-170,27790.0,23048.0,4220.0,6772.0
14524,RIC,"Richmond, VA: Richmond International",20500.0,GoJet Airlines LLC d/b/a United Express,530,Bombardier CRJ550,2705.0,18348.0,67020.0,112039.0
14524,RIC,"Richmond, VA: Richmond International",20500.0,GoJet Airlines LLC d/b/a United Express,631,Canadair RJ-700,5425.0,428.0,,
14524,RIC,"Richmond, VA: Richmond International",20500.0,GoJet Airlines LLC d/b/a United Express,638,Canadair CRJ 900,8213.0,,,
14524,RIC,"Richmond, VA: Richmond International",21635.0,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,674,Embraer-135,30.0,,,4.0
14534,RIW,"Riverton/Lander, WY: Central Wyoming Regional",21879.0,Key Lime Air Corporation,632,Dornier 328 Jet,18993.0,544.0,,
14543,RKS,"Rock Springs, WY: Southwest Wyoming Regional",19977.0,United Air Lines Inc.,694,Airbus Industrie A320-100/200,143.0,,,
14543,RKS,"Rock Springs, WY: Southwest Wyoming Regional",20304.0,SkyWest Airlines Inc.,629,Canadair RJ-200ER /RJ-440,23913.0,11441.0,16722.0,15278.0
14543,RKS,"Rock Springs, WY: Southwest Wyoming Regional",20304.0,SkyWest Airlines Inc.,631,Canadair RJ-700,62.0,,,
14570,RNO,"Reno, NV: Reno/Tahoe International",19393.0,Southwest Airlines Co.,612,Boeing 737-700/700LR/Max 7,722823.0,253342.0,387746.0,480360.0
14570,RNO,"Reno, NV: Reno/Tahoe International",19393.0,Southwest Airlines Co.,614,Boeing 737-800,167301.0,117404.0,277704.0,386170.0
14570,RNO,"Reno, NV: Reno/Tahoe International",19393.0,Southwest Airlines Co.,838,Boeing B737 Max 800,3350.0,,29983.0,43731.0
14570,RNO,"Reno, NV: Reno/Tahoe International",19687.0,Horizon Air,482,De Havilland DHC8-400 Dash-8,80046.0,26085.0,58369.0,30900.0
14570,RNO,"Reno, NV: Reno/Tahoe International",19687.0,Horizon Air,673,Embraer ERJ-175,48722.0,32079.0,37393.0,30184.0
14570,RNO,"Reno, NV: Reno/Tahoe International",19790.0,Delta Air Lines Inc.,614,Boeing 737-800,82641.0,41592.0,65102.0,55196.0
14570,RNO,"Reno, NV: Reno/Tahoe International",19790.0,Delta Air Lines Inc.,622,Boeing 757-200,4758.0,6726.0,23856.0,757.0
14570,RNO,"Reno, NV: Reno/Tahoe International",19790.0,Delta Air Lines Inc.,698,Airbus Industrie A319,3070.0,383.0,54.0,1555.0
14570,RNO,"Reno, NV: Reno/Tahoe International",19790.0,Delta Air Lines Inc.,888,Boeing 737-900ER,4312.0,4550.0,791.0,16706.0
14570,RNO,"Reno, NV: Reno/Tahoe International",19805.0,American Airlines Inc.,614,Boeing 737-800,189549.0,90989.0,151578.0,207624.0
14570,RNO,"Reno, NV: Reno/Tahoe International",19805.0,American Airlines Inc.,694,Airbus Industrie A320-100/200,38677.0,17842.0,24592.0,45262.0
14570,RNO,"Reno, NV: Reno/Tahoe International",19805.0,American Airlines Inc.,698,Airbus Industrie A319,28012.0,59035.0,58294.0,20728.0
14570,RNO,"Reno, NV: Reno/Tahoe International",19805.0,American Airlines Inc.,699,Airbus Industrie A321/Lr,4491.0,2210.0,27736.0,12026.0
14570,RNO,"Reno, NV: Reno/Tahoe International",19805.0,American Airlines Inc.,721,Airbus Industrie A321-200n,243.0,29.0,1159.0,1110.0
14570,RNO,"Reno, NV: Reno/Tahoe International",19930.0,Alaska Airlines Inc.,612,Boeing 737-700/700LR/Max 7,372.0,,1580.0,3026.0
14570,RNO,"Reno, NV: Reno/Tahoe International",19930.0,Alaska Airlines Inc.,614,Boeing 737-800,5708.0,1669.0,5555.0,8141.0
14570,RNO,"Reno, NV: Reno/Tahoe International",19930.0,Alaska Airlines Inc.,634,Boeing 737-900,3574.0,2825.0,9359.0,10769.0
14570,RNO,"Reno, NV: Reno/Tahoe International",19930.0,Alaska Airlines Inc.,888,Boeing 737-900ER,12347.0,3687.0,25100.0,53694.0
14570,RNO,"Reno, NV: Reno/Tahoe International",19977.0,United Air Lines Inc.,612,Boeing 737-700/700LR/Max 7,4496.0,169.0,166.0,10576.0
14570,RNO,"Reno, NV: Reno/Tahoe International",19977.0,United Air Lines Inc.,614,Boeing 737-800,55932.0,14802.0,19936.0,49618.0
14570,RNO,"Reno, NV: Reno/Tahoe International",19977.0,United Air Lines Inc.,622,Boeing 757-200,93.0,,,
14570,RNO,"Reno, NV: Reno/Tahoe International",19977.0,United Air Lines Inc.,634,Boeing 737-900,165.0,,,
14570,RNO,"Reno, NV: Reno/Tahoe International",19977.0,United Air Lines Inc.,694,Airbus Industrie A320-100/200,60072.0,22758.0,33905.0,100113.0
14570,RNO,"Reno, NV: Reno/Tahoe International",19977.0,United Air Lines Inc.,698,Airbus Industrie A319,24119.0,27725.0,36198.0,32315.0
14570,RNO,"Reno, NV: Reno/Tahoe International",19977.0,United Air Lines Inc.,888,Boeing 737-900ER,55480.0,3196.0,10481.0,22287.0
14570,RNO,"Reno, NV: Reno/Tahoe International",20304.0,SkyWest Airlines Inc.,629,Canadair RJ-200ER /RJ-440,55649.0,26695.0,49400.0,44377.0
14570,RNO,"Reno, NV: Reno/Tahoe International",20304.0,SkyWest Airlines Inc.,631,Canadair RJ-700,45425.0,3967.0,58089.0,12316.0
14570,RNO,"Reno, NV: Reno/Tahoe International",20304.0,SkyWest Airlines Inc.,638,Canadair CRJ 900,14359.0,640.0,1808.0,1087.0
14570,RNO,"Reno, NV: Reno/Tahoe International",20304.0,SkyWest Airlines Inc.,673,Embraer ERJ-175,136234.0,96675.0,207695.0,184118.0
14570,RNO,"Reno, NV: Reno/Tahoe International",20368.0,Allegiant Air,694,Airbus Industrie A320-100/200,149.0,1386.0,2850.0,5351.0
14570,RNO,"Reno, NV: Reno/Tahoe International",20368.0,Allegiant Air,698,Airbus Industrie A319,46390.0,22438.0,32296.0,17569.0
14570,RNO,"Reno, NV: Reno/Tahoe International",20378.0,Mesa Airlines Inc.,629,Canadair RJ-200ER /RJ-440,200.0,,,
14570,RNO,"Reno, NV: Reno/Tahoe International",20378.0,Mesa Airlines Inc.,638,Canadair CRJ 900,56314.0,13973.0,16043.0,3285.0
14570,RNO,"Reno, NV: Reno/Tahoe International",20378.0,Mesa Airlines Inc.,673,Embraer ERJ-175,17079.0,5658.0,15562.0,9130.0
14570,RNO,"Reno, NV: Reno/Tahoe International",20409.0,JetBlue Airways,694,Airbus Industrie A320-100/200,76009.0,19866.0,33235.0,54683.0
14570,RNO,"Reno, NV: Reno/Tahoe International",20416.0,Spirit Air Lines,722,Airbus Industrie A320-200n,152.0,,,31881.0
14570,RNO,"Reno, NV: Reno/Tahoe International",20436.0,Frontier Airlines Inc.,694,Airbus Industrie A320-100/200,5925.0,3642.0,4131.0,4826.0
14570,RNO,"Reno, NV: Reno/Tahoe International",20436.0,Frontier Airlines Inc.,698,Airbus Industrie A319,646.0,,517.0,
14570,RNO,"Reno, NV: Reno/Tahoe International",20436.0,Frontier Airlines Inc.,699,Airbus Industrie A321/Lr,184.0,79.0,432.0,1014.0
14570,RNO,"Reno, NV: Reno/Tahoe International",20436.0,Frontier Airlines Inc.,722,Airbus Industrie A320-200n,12044.0,15742.0,25538.0,21345.0
14570,RNO,"Reno, NV: Reno/Tahoe International",21167.0,Compass Airlines,673,Embraer ERJ-175,81730.0,19455.0,,
14570,RNO,"Reno, NV: Reno/Tahoe International",21894.0,"ADVANCED AIR, LLC",458,Beechcraft Super King Air,11.0,7.0,,
14570,RNO,"Reno, NV: Reno/Tahoe International",21894.0,"ADVANCED AIR, LLC",479,Pilatus PC-12,64.0,31.0,61.0,34.0
14574,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",19790.0,Delta Air Lines Inc.,608,Boeing 717-200,1150.0,1004.0,98.0,5077.0
14574,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",19790.0,Delta Air Lines Inc.,614,Boeing 737-800,359.0,,,8420.0
14574,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",19790.0,Delta Air Lines Inc.,694,Airbus Industrie A320-100/200,7792.0,114.0,2546.0,22818.0
14574,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",19790.0,Delta Air Lines Inc.,698,Airbus Industrie A319,19761.0,5312.0,9639.0,8474.0
14574,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",20046.0,Air Wisconsin Airlines Corp,629,Canadair RJ-200ER /RJ-440,25508.0,17720.0,43832.0,30738.0
14574,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",20237.0,Trans States Airlines,675,Embraer-145,11556.0,793.0,,
14574,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",20304.0,SkyWest Airlines Inc.,629,Canadair RJ-200ER /RJ-440,39352.0,9831.0,1014.0,
14574,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",20304.0,SkyWest Airlines Inc.,631,Canadair RJ-700,6520.0,,,403.0
14574,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",20304.0,SkyWest Airlines Inc.,638,Canadair CRJ 900,70.0,,,212.0
14574,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",20304.0,SkyWest Airlines Inc.,673,Embraer ERJ-175,2487.0,2557.0,1594.0,9244.0
14574,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",20363.0,Endeavor Air Inc.,629,Canadair RJ-200ER /RJ-440,3434.0,240.0,3148.0,14754.0
14574,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",20363.0,Endeavor Air Inc.,631,Canadair RJ-700,957.0,5.0,,8435.0
14574,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",20363.0,Endeavor Air Inc.,638,Canadair CRJ 900,33598.0,19739.0,42752.0,18173.0
14574,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",20366.0,ExpressJet Airlines LLC d/b/a aha!,629,Canadair RJ-200ER /RJ-440,1762.0,,,
14574,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",20366.0,ExpressJet Airlines LLC d/b/a aha!,675,Embraer-145,4311.0,1002.0,,
14574,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",20368.0,Allegiant Air,694,Airbus Industrie A320-100/200,21660.0,12710.0,22228.0,24625.0
14574,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",20368.0,Allegiant Air,698,Airbus Industrie A319,16749.0,6231.0,6335.0,9276.0
14574,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",20378.0,Mesa Airlines Inc.,631,Canadair RJ-700,4042.0,200.0,,
14574,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",20397.0,PSA Airlines Inc.,629,Canadair RJ-200ER /RJ-440,46.0,,,
14574,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",20397.0,PSA Airlines Inc.,631,Canadair RJ-700,57.0,1745.0,,
14574,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",20397.0,PSA Airlines Inc.,638,Canadair CRJ 900,61.0,16.0,,
14574,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",20398.0,Envoy Air,675,Embraer-145,44.0,,,
14574,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",20398.0,Envoy Air,676,Embraer-140,12701.0,4777.0,,
14574,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",20427.0,Piedmont Airlines,675,Embraer-145,129930.0,56507.0,100346.0,106107.0
14574,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",20445.0,CommuteAir LLC dba CommuteAir,675,Embraer-145,10610.0,1135.0,62.0,13871.0
14574,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",20452.0,Republic Airline,673,Embraer ERJ-175,1314.0,97.0,4014.0,13774.0
14574,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",20452.0,Republic Airline,677,Embraer-Emb-170,252.0,,1938.0,1188.0
14574,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",20500.0,GoJet Airlines LLC d/b/a United Express,631,Canadair RJ-700,3187.0,43.0,,
14576,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",19393.0,Southwest Airlines Co.,612,Boeing 737-700/700LR/Max 7,173168.0,66831.0,81652.0,71547.0
14576,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",19393.0,Southwest Airlines Co.,614,Boeing 737-800,30278.0,9335.0,46862.0,108520.0
14576,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",19393.0,Southwest Airlines Co.,838,Boeing B737 Max 800,1654.0,,7055.0,10198.0
14576,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",19790.0,Delta Air Lines Inc.,608,Boeing 717-200,41127.0,9452.0,53886.0,40.0
14576,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",19790.0,Delta Air Lines Inc.,614,Boeing 737-800,13432.0,52.0,,
14576,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",19790.0,Delta Air Lines Inc.,655,McDonnell Douglas DC9 Super 80/MD81/82/83/88,24522.0,2455.0,,
14576,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",19790.0,Delta Air Lines Inc.,656,McDonnell Douglas MD-90,76663.0,22960.0,,
14576,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",19790.0,Delta Air Lines Inc.,694,Airbus Industrie A320-100/200,256.0,210.0,34658.0,127754.0
14576,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",19790.0,Delta Air Lines Inc.,698,Airbus Industrie A319,19275.0,6192.0,3807.0,4925.0
14576,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",19790.0,Delta Air Lines Inc.,888,Boeing 737-900ER,638.0,65.0,,
14576,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",19805.0,American Airlines Inc.,694,Airbus Industrie A320-100/200,203.0,1115.0,256.0,25121.0
14576,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",19805.0,American Airlines Inc.,698,Airbus Industrie A319,12687.0,15435.0,21122.0,19085.0
14576,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",19805.0,American Airlines Inc.,699,Airbus Industrie A321/Lr,186.0,36.0,125.0,25873.0
14576,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",19977.0,United Air Lines Inc.,612,Boeing 737-700/700LR/Max 7,6072.0,939.0,785.0,7062.0
14576,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",19977.0,United Air Lines Inc.,614,Boeing 737-800,30989.0,1121.0,15018.0,31262.0
14576,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",19977.0,United Air Lines Inc.,622,Boeing 757-200,162.0,,,
14576,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",19977.0,United Air Lines Inc.,634,Boeing 737-900,348.0,,,
14576,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",19977.0,United Air Lines Inc.,694,Airbus Industrie A320-100/200,25451.0,1068.0,14667.0,20079.0
14576,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",19977.0,United Air Lines Inc.,698,Airbus Industrie A319,29503.0,3976.0,4331.0,15273.0
14576,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",19977.0,United Air Lines Inc.,888,Boeing 737-900ER,23472.0,1873.0,5107.0,21398.0
14576,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",20046.0,Air Wisconsin Airlines Corp,629,Canadair RJ-200ER /RJ-440,16014.0,12122.0,32099.0,24682.0
14576,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",20237.0,Trans States Airlines,675,Embraer-145,982.0,816.0,,
14576,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",20304.0,SkyWest Airlines Inc.,629,Canadair RJ-200ER /RJ-440,4662.0,1634.0,1230.0,2595.0
14576,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",20304.0,SkyWest Airlines Inc.,631,Canadair RJ-700,16209.0,14504.0,26106.0,5429.0
14576,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",20304.0,SkyWest Airlines Inc.,638,Canadair CRJ 900,36098.0,11068.0,,36446.0
14576,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",20304.0,SkyWest Airlines Inc.,673,Embraer ERJ-175,8383.0,5034.0,9302.0,7735.0
14576,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",20363.0,Endeavor Air Inc.,629,Canadair RJ-200ER /RJ-440,22626.0,4456.0,13378.0,1298.0
14576,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",20363.0,Endeavor Air Inc.,631,Canadair RJ-700,3584.0,52.0,9707.0,4971.0
14576,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",20363.0,Endeavor Air Inc.,638,Canadair CRJ 900,80715.0,31426.0,74685.0,141649.0
14576,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",20366.0,ExpressJet Airlines LLC d/b/a aha!,629,Canadair RJ-200ER /RJ-440,7092.0,,,
14576,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",20366.0,ExpressJet Airlines LLC d/b/a aha!,673,Embraer ERJ-175,747.0,262.0,,
14576,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",20366.0,ExpressJet Airlines LLC d/b/a aha!,675,Embraer-145,23445.0,7767.0,,
14576,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",20368.0,Allegiant Air,694,Airbus Industrie A320-100/200,9604.0,4818.0,8846.0,13640.0
14576,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",20368.0,Allegiant Air,698,Airbus Industrie A319,10260.0,4007.0,4146.0,3703.0
14576,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",20378.0,Mesa Airlines Inc.,631,Canadair RJ-700,24321.0,2685.0,,
