ORIGIN_AIRPORT_ID,NAME,AIRLINE_ID,UNIQUE_CARRIER_NAME,AIRCRAFT_TYPE,Description,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,total
12822,"Brevig Mission, AK: Brevig Mission Airport",20331.0,Bering Air Inc.,415,Cessna C208B/Grand Caravan,57.0,56.0,74.0,65.0,75.0,67.0,61.0,69.0,70.0,65.0,76.0,63.0,798.0
12844,"Kivalina, AK: Kivalina Airport",20331.0,Bering Air Inc.,415,Cessna C208B/Grand Caravan,48.0,64.0,60.0,74.0,71.0,68.0,85.0,86.0,76.0,79.0,73.0,58.0,842.0
13111,"Cape Lisburne, AK: Cape Lisburne LRRS",20331.0,Bering Air Inc.,415,Cessna C208B/Grand Caravan,2.0,2.0,1.0,1.0,2.0,,2.0,2.0,1.0,2.0,4.0,1.0,20.0
13196,"McGrath, AK: McGrath Airport",21673.0,"J&M Alaska Air Tours, Inc. d/b/a Alaska Air Transit",415,Cessna C208B/Grand Caravan,26.0,30.0,21.0,27.0,24.0,23.0,30.0,29.0,29.0,24.0,28.0,26.0,317.0
13211,"Mason City, IA: Mason City Municipal",21253.0,"Multi-Aero, Inc. d/b/a Air Choice One",415,Cessna C208B/Grand Caravan,98.0,85.0,,,,,,,,,,,183.0
13348,"Jackson, TN: McKellar-Sipes Regional",21253.0,"Multi-Aero, Inc. d/b/a Air Choice One",415,Cessna C208B/Grand Caravan,76.0,49.0,78.0,78.0,77.0,,,,,,,,358.0
13467,"Anchorage, AK: Merrill Field",21673.0,"J&M Alaska Air Tours, Inc. d/b/a Alaska Air Transit",415,Cessna C208B/Grand Caravan,22.0,25.0,19.0,23.0,22.0,23.0,25.0,25.0,23.0,26.0,29.0,22.0,284.0
13487,"Minneapolis, MN: Minneapolis-St Paul International",21253.0,"Multi-Aero, Inc. d/b/a Air Choice One",415,Cessna C208B/Grand Caravan,69.0,61.0,,,,,,,,,,,130.0
13629,"Chenega, AK: Chenega Bay",21673.0,"J&M Alaska Air Tours, Inc. d/b/a Alaska Air Transit",415,Cessna C208B/Grand Caravan,8.0,4.0,5.0,5.0,2.0,4.0,5.0,3.0,4.0,4.0,5.0,3.0,52.0
13676,"Nikolai, AK: Nikolai Airport",21673.0,"J&M Alaska Air Tours, Inc. d/b/a Alaska Air Transit",415,Cessna C208B/Grand Caravan,17.0,27.0,20.0,21.0,19.0,23.0,26.0,22.0,23.0,24.0,25.0,23.0,270.0
13806,"Kobuk, AK: Kobuk Airport",20331.0,Bering Air Inc.,415,Cessna C208B/Grand Caravan,29.0,38.0,33.0,40.0,55.0,62.0,62.0,50.0,52.0,53.0,46.0,37.0,557.0
13873,"Nome, AK: Nome Airport",20331.0,Bering Air Inc.,415,Cessna C208B/Grand Caravan,232.0,222.0,284.0,274.0,320.0,293.0,330.0,339.0,293.0,308.0,321.0,297.0,3513.0
13930,"Chicago, IL: Chicago O'Hare International",21253.0,"Multi-Aero, Inc. d/b/a Air Choice One",415,Cessna C208B/Grand Caravan,93.0,85.0,51.0,52.0,51.0,52.0,53.0,51.0,51.0,50.0,52.0,49.0,690.0
13942,"Noorvik, AK: Robert/Bob/Curtis Memorial",20331.0,Bering Air Inc.,415,Cessna C208B/Grand Caravan,67.0,59.0,55.0,62.0,71.0,79.0,84.0,78.0,89.0,76.0,79.0,62.0,861.0
13970,"Kotzebue, AK: Ralph Wien Memorial",20331.0,Bering Air Inc.,415,Cessna C208B/Grand Caravan,423.0,414.0,424.0,537.0,517.0,513.0,544.0,530.0,546.0,527.0,506.0,444.0,5925.0
14102,"Point Hope, AK: Point Hope Airport",20331.0,Bering Air Inc.,415,Cessna C208B/Grand Caravan,62.0,52.0,68.0,102.0,84.0,101.0,76.0,102.0,87.0,65.0,50.0,77.0,926.0
14797,"Skagway, AK: Skagway Airport",20337.0,Kalinin Aviation LLC d/b/a Alaska Seaplanes,415,Cessna C208B/Grand Caravan,42.0,28.0,40.0,57.0,58.0,100.0,122.0,93.0,79.0,55.0,38.0,41.0,753.0
14804,"Shungnak, AK: Shungnak Airport",20331.0,Bering Air Inc.,415,Cessna C208B/Grand Caravan,41.0,38.0,44.0,53.0,61.0,59.0,63.0,59.0,64.0,62.0,53.0,44.0,641.0
14805,"Shishmaref, AK: Shishmaref Airport",20331.0,Bering Air Inc.,415,Cessna C208B/Grand Caravan,52.0,52.0,68.0,61.0,72.0,72.0,75.0,76.0,76.0,74.0,72.0,61.0,811.0
14828,"Sitka, AK: Sitka Rocky Gutierrez",20337.0,Kalinin Aviation LLC d/b/a Alaska Seaplanes,415,Cessna C208B/Grand Caravan,9.0,7.0,7.0,28.0,73.0,21.0,16.0,12.0,9.0,,4.0,4.0,190.0
14856,"Shaktoolik, AK: Shaktoolik Airport",20331.0,Bering Air Inc.,415,Cessna C208B/Grand Caravan,52.0,49.0,54.0,60.0,68.0,64.0,74.0,71.0,65.0,66.0,72.0,54.0,749.0
14895,"St. Michael, AK: St. Michael Airport",20331.0,Bering Air Inc.,415,Cessna C208B/Grand Caravan,39.0,51.0,49.0,45.0,68.0,57.0,73.0,59.0,56.0,57.0,71.0,55.0,680.0
15016,"St. Louis, MO: St Louis Lambert International",21253.0,"Multi-Aero, Inc. d/b/a Air Choice One",415,Cessna C208B/Grand Caravan,249.0,197.0,175.0,182.0,182.0,128.0,131.0,133.0,129.0,131.0,129.0,128.0,1894.0
15024,"Charlotte Amalie, VI: Cyril E King",21614.0,City Wings Inc dba Seaflight,415,Cessna C208B/Grand Caravan,49.0,52.0,70.0,74.0,88.0,87.0,94.0,67.0,48.0,48.0,73.0,96.0,846.0
15027,"Christiansted, VI: Henry E. Rohlsen",21614.0,City Wings Inc dba Seaflight,415,Cessna C208B/Grand Caravan,49.0,52.0,70.0,74.0,88.0,87.0,94.0,67.0,48.0,48.0,73.0,96.0,846.0
15069,"Seward, AK: Seward Airport",21673.0,"J&M Alaska Air Tours, Inc. d/b/a Alaska Air Transit",415,Cessna C208B/Grand Caravan,1.0,,,,,,,,,,,,1.0
15160,"Takotna, AK: Takotna Airport",21673.0,"J&M Alaska Air Tours, Inc. d/b/a Alaska Air Transit",415,Cessna C208B/Grand Caravan,6.0,10.0,9.0,10.0,9.0,12.0,10.0,13.0,10.0,10.0,10.0,11.0,120.0
15171,"Tatitlek, AK: Tatitlek Airport",21673.0,"J&M Alaska Air Tours, Inc. d/b/a Alaska Air Transit",415,Cessna C208B/Grand Caravan,9.0,8.0,8.0,10.0,8.0,8.0,9.0,8.0,8.0,10.0,11.0,7.0,104.0
15245,"Teller, AK: Teller Airport",20331.0,Bering Air Inc.,415,Cessna C208B/Grand Caravan,47.0,43.0,58.0,49.0,60.0,52.0,52.0,55.0,56.0,57.0,55.0,45.0,629.0
15250,"Tatalina, AK: Tatalina LRRS",21673.0,"J&M Alaska Air Tours, Inc. d/b/a Alaska Air Transit",415,Cessna C208B/Grand Caravan,3.0,2.0,3.0,3.0,3.0,3.0,2.0,4.0,2.0,4.0,3.0,4.0,36.0
15278,"Tin City, AK: Tin City LRRS",20331.0,Bering Air Inc.,415,Cessna C208B/Grand Caravan,1.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,4.0,4.0,4.0,3.0,32.0
15478,"Unalakleet, AK: Unalakleet Airport",20331.0,Bering Air Inc.,415,Cessna C208B/Grand Caravan,86.0,105.0,108.0,121.0,134.0,127.0,155.0,125.0,123.0,147.0,143.0,106.0,1480.0
15709,"Wales, AK: Wales Airport",20331.0,Bering Air Inc.,415,Cessna C208B/Grand Caravan,24.0,21.0,31.0,36.0,44.0,44.0,41.0,53.0,51.0,47.0,38.0,21.0,451.0
15721,"Stebbins, AK: Stebbins Airport",20331.0,Bering Air Inc.,415,Cessna C208B/Grand Caravan,31.0,43.0,54.0,49.0,60.0,59.0,81.0,60.0,51.0,64.0,73.0,50.0,675.0
15785,"Selawik, AK: Selawik Airport",20331.0,Bering Air Inc.,415,Cessna C208B/Grand Caravan,62.0,68.0,64.0,82.0,77.0,87.0,84.0,72.0,70.0,83.0,87.0,66.0,902.0
15794,"White Mountain, AK: White Mountain Airport",20331.0,Bering Air Inc.,415,Cessna C208B/Grand Caravan,44.0,39.0,54.0,51.0,66.0,64.0,49.0,65.0,51.0,59.0,69.0,49.0,660.0
15861,"Noatak, AK: Noatak Airport",20331.0,Bering Air Inc.,415,Cessna C208B/Grand Caravan,59.0,56.0,42.0,57.0,68.0,58.0,66.0,59.0,65.0,68.0,66.0,56.0,720.0
12171,"Hoonah, AK: Hoonah Airport",21386.0,Air Excursions LLC,415,Cessna C208B/Grand Caravan,,1.0,,,,1.0,1.0,,,,,,3.0
15049,"Savoonga, AK: Savoonga Airport",20331.0,Bering Air Inc.,415,Cessna C208B/Grand Caravan,,,1.0,,,,,,,,,,1.0
14256,"Petersburg, AK: Petersburg James A Johnson",20337.0,Kalinin Aviation LLC d/b/a Alaska Seaplanes,415,Cessna C208B/Grand Caravan,,,,30.0,52.0,40.0,44.0,45.0,35.0,6.0,10.0,12.0,274.0
14485,"Red Dog, AK: Red Dog Airport",20331.0,Bering Air Inc.,415,Cessna C208B/Grand Caravan,,,,,,,1.0,,,1.0,,,2.0
10184,"Allakaket, AK: Allakaket Airport",20333.0,Wright Air Service,415,Cessna C208B/Grand Caravan,,,,,,,,,1.0,,,,1.0
10225,"Wainwright, AK: Wainwright Airport",20333.0,Wright Air Service,415,Cessna C208B/Grand Caravan,,,,,,,,,5.0,,,,5.0
10247,"Anaktuvuk Pass, AK: Anaktuvuk Pass Airport",20333.0,Wright Air Service,415,Cessna C208B/Grand Caravan,,,,,,,,,4.0,,,,4.0
10349,"Arctic Village, AK: Arctic Village Airport",20333.0,Wright Air Service,415,Cessna C208B/Grand Caravan,,,,,,,,,1.0,,,,1.0
10396,"Atqasuk, AK: Atqasuk Edward Burnell Sr. Memorial",20333.0,Wright Air Service,415,Cessna C208B/Grand Caravan,,,,,,,,,5.0,,,,5.0
10754,"Barrow, AK: Wiley Post/Will Rogers Memorial",20333.0,Wright Air Service,415,Cessna C208B/Grand Caravan,,,,,,,,,11.0,,,,11.0
10775,"Barter Island, AK: Barter Island Airport",20333.0,Wright Air Service,415,Cessna C208B/Grand Caravan,,,,,,,,,7.0,,,,7.0
11630,"Fairbanks, AK: Fairbanks International",20333.0,Wright Air Service,415,Cessna C208B/Grand Caravan,,,,,,,,,13.0,,,,13.0
11844,"Galena, AK: Edward G. Pitka Sr.",20333.0,Wright Air Service,415,Cessna C208B/Grand Caravan,,,,,,,,,6.0,,,,6.0
12615,"Kaltag, AK: Kaltag Airport",20333.0,Wright Air Service,415,Cessna C208B/Grand Caravan,,,,,,,,,1.0,,,,1.0
12868,"Koyukuk, AK: Koyukuk Airport",20333.0,Wright Air Service,415,Cessna C208B/Grand Caravan,,,,,,,,,3.0,,,,3.0
13767,"Nuiqsut, AK: Nuiqsut Airport",20333.0,Wright Air Service,415,Cessna C208B/Grand Caravan,,,,,,,,,9.0,,,,9.0
13768,"Nulato, AK: Nulato Airport",20333.0,Wright Air Service,415,Cessna C208B/Grand Caravan,,,,,,,,,2.0,,,,2.0
14125,"Point Lay, AK: Point Lay LRRS",20333.0,Wright Air Service,415,Cessna C208B/Grand Caravan,,,,,,,,,2.0,,,,2.0
14709,"Deadhorse, AK: Deadhorse Airport",20333.0,Wright Air Service,415,Cessna C208B/Grand Caravan,,,,,,,,,11.0,,,,11.0
15581,"Venetie, AK: Venetie Airport",20333.0,Wright Air Service,415,Cessna C208B/Grand Caravan,,,,,,,,,1.0,,,,1.0
10535,"Bridgeport, CT: Bridgeport Sikorsky",22081.0,"Tailwind Air, LLC",415,Cessna C208B/Grand Caravan,,,,,,,,,,2.0,,,2.0
10721,"Boston, MA: Logan International",22081.0,"Tailwind Air, LLC",415,Cessna C208B/Grand Caravan,,,,,,,,,,7.0,,,7.0
12197,"White Plains, NY: Westchester County",22081.0,"Tailwind Air, LLC",415,Cessna C208B/Grand Caravan,,,,,,,,,,1.0,2.0,,3.0
12523,"Juneau, AK: Juneau International",21594.0,Scott Air LLC dba Island Air Express,415,Cessna C208B/Grand Caravan,,,,,,,,,,1.0,,,1.0
13731,"Newport, RI: Newport State",22081.0,"Tailwind Air, LLC",415,Cessna C208B/Grand Caravan,,,,,,,,,,1.0,,,1.0
14332,"Plymouth, MA: Plymouth Municipal",22081.0,"Tailwind Air, LLC",415,Cessna C208B/Grand Caravan,,,,,,,,,,3.0,,,3.0
16832,"New York, NY: New York Skyports Seaplane Base",22081.0,"Tailwind Air, LLC",415,Cessna C208B/Grand Caravan,,,,,,,,,,31.0,24.0,,55.0
16954,"Boston, MA: Boston Harbor Seaplane Base",22081.0,"Tailwind Air, LLC",415,Cessna C208B/Grand Caravan,,,,,,,,,,21.0,19.0,,40.0
10257,"Albany, NY: Albany International",22081.0,"Tailwind Air, LLC",415,Cessna C208B/Grand Caravan,,,,,,,,,,,1.0,,1.0
12925,"Linden, NJ: Linden Airport",22081.0,"Tailwind Air, LLC",415,Cessna C208B/Grand Caravan,,,,,,,,,,,1.0,,1.0
12222,"East Hampton, NY: East Hampton Town",22081.0,"Tailwind Air, LLC",415,Cessna C208B/Grand Caravan,,,,,,,,,,,,1.0,1.0
10170,"Kodiak, AK: Kodiak Airport",20443.0,Island Air Service,416,Cessna 208 Caravan,20.0,43.0,49.0,40.0,41.0,63.0,70.0,91.0,55.0,35.0,75.0,56.0,638.0
10184,"Allakaket, AK: Allakaket Airport",20333.0,Wright Air Service,416,Cessna 208 Caravan,36.0,30.0,45.0,36.0,43.0,53.0,59.0,57.0,40.0,33.0,41.0,30.0,503.0
10204,"Angoon, AK: Angoon Seaplane Base",20337.0,Kalinin Aviation LLC d/b/a Alaska Seaplanes,416,Cessna 208 Caravan,40.0,25.0,52.0,51.0,40.0,50.0,44.0,45.0,44.0,28.0,26.0,24.0,469.0
10225,"Wainwright, AK: Wainwright Airport",20333.0,Wright Air Service,416,Cessna 208 Caravan,92.0,71.0,99.0,109.0,99.0,106.0,107.0,102.0,67.0,119.0,92.0,83.0,1146.0
10241,"Akiak, AK: Akiak Airport",20330.0,Ryan Air f/k/a Arctic Transportation,416,Cessna 208 Caravan,1.0,,3.0,3.0,5.0,,,4.0,3.0,3.0,4.0,2.0,28.0
10243,"Akhiok, AK: Akhiok Airport",20443.0,Island Air Service,416,Cessna 208 Caravan,2.0,5.0,3.0,5.0,3.0,4.0,7.0,8.0,7.0,4.0,5.0,4.0,57.0
10245,"King Salmon, AK: King Salmon Airport",20322.0,"Bidzy Ta Hot Aana, Inc. d/b/a Tanana Air Service",416,Cessna 208 Caravan,3.0,,,2.0,4.0,25.0,8.0,4.0,16.0,20.0,,8.0,90.0
10245,"King Salmon, AK: King Salmon Airport",20455.0,Grant Aviation,416,Cessna 208 Caravan,53.0,51.0,55.0,67.0,65.0,68.0,76.0,59.0,40.0,47.0,40.0,57.0,678.0
10247,"Anaktuvuk Pass, AK: Anaktuvuk Pass Airport",20333.0,Wright Air Service,416,Cessna 208 Caravan,36.0,32.0,50.0,47.0,45.0,54.0,50.0,54.0,40.0,52.0,51.0,48.0,559.0
10247,"Anaktuvuk Pass, AK: Anaktuvuk Pass Airport",20408.0,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,416,Cessna 208 Caravan,2.0,1.0,5.0,,2.0,3.0,,2.0,10.0,3.0,7.0,1.0,36.0
10299,"Anchorage, AK: Ted Stevens Anchorage International",20455.0,Grant Aviation,416,Cessna 208 Caravan,323.0,286.0,344.0,337.0,354.0,359.0,429.0,386.0,335.0,332.0,331.0,341.0,4157.0
10304,"Aniak, AK: Aniak Airport",20330.0,Ryan Air f/k/a Arctic Transportation,416,Cessna 208 Caravan,59.0,51.0,83.0,95.0,81.0,91.0,87.0,89.0,114.0,79.0,95.0,69.0,993.0
10313,"Anvik, AK: Anvik Airport",20330.0,Ryan Air f/k/a Arctic Transportation,416,Cessna 208 Caravan,3.0,3.0,5.0,6.0,4.0,8.0,5.0,11.0,8.0,7.0,6.0,4.0,70.0
10349,"Arctic Village, AK: Arctic Village Airport",20333.0,Wright Air Service,416,Cessna 208 Caravan,27.0,27.0,35.0,37.0,32.0,56.0,45.0,46.0,38.0,29.0,30.0,32.0,434.0
10349,"Arctic Village, AK: Arctic Village Airport",20408.0,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,416,Cessna 208 Caravan,6.0,5.0,9.0,11.0,11.0,10.0,7.0,6.0,2.0,4.0,4.0,1.0,76.0
10396,"Atqasuk, AK: Atqasuk Edward Burnell Sr. Memorial",20333.0,Wright Air Service,416,Cessna 208 Caravan,60.0,55.0,48.0,68.0,62.0,70.0,63.0,76.0,58.0,67.0,64.0,53.0,744.0
10405,"Atmautluak, AK: Atmautluak Airport",20330.0,Ryan Air f/k/a Arctic Transportation,416,Cessna 208 Caravan,4.0,3.0,,3.0,5.0,3.0,1.0,1.0,3.0,1.0,,2.0,26.0
10416,"Alakanuk, AK: Alakanuk Airport",20330.0,Ryan Air f/k/a Arctic Transportation,416,Cessna 208 Caravan,3.0,6.0,1.0,13.0,1.0,1.0,3.0,,1.0,2.0,7.0,7.0,45.0
10416,"Alakanuk, AK: Alakanuk Airport",20455.0,Grant Aviation,416,Cessna 208 Caravan,30.0,36.0,30.0,43.0,47.0,16.0,31.0,23.0,22.0,30.0,31.0,21.0,360.0
10551,"Bethel, AK: Bethel Airport",20330.0,Ryan Air f/k/a Arctic Transportation,416,Cessna 208 Caravan,145.0,82.0,112.0,156.0,134.0,76.0,103.0,104.0,125.0,96.0,90.0,41.0,1264.0
10551,"Bethel, AK: Bethel Airport",20455.0,Grant Aviation,416,Cessna 208 Caravan,405.0,523.0,503.0,687.0,672.0,706.0,694.0,744.0,653.0,742.0,680.0,435.0,7444.0
10557,"Bradford, PA: Bradford Regional",21618.0,"Southern Airways Express, dba Mokulele Airlines",416,Cessna 208 Caravan,90.0,74.0,105.0,103.0,105.0,103.0,105.0,105.0,97.0,104.0,98.0,104.0,1193.0
10559,"Seattle, WA: Boeing Field/King County International",20272.0,Kenmore Air Harbor,416,Cessna 208 Caravan,20.0,20.0,2.0,73.0,125.0,161.0,233.0,376.0,174.0,103.0,,66.0,1353.0
10713,"Boise, ID: Boise Air Terminal",21636.0,Gem Air LLC,416,Cessna 208 Caravan,2.0,4.0,1.0,1.0,2.0,2.0,6.0,,,,,,18.0
10754,"Barrow, AK: Wiley Post/Will Rogers Memorial",20333.0,Wright Air Service,416,Cessna 208 Caravan,182.0,163.0,174.0,207.0,186.0,203.0,184.0,213.0,142.0,216.0,167.0,157.0,2194.0
10775,"Barter Island, AK: Barter Island Airport",20333.0,Wright Air Service,416,Cessna 208 Caravan,48.0,41.0,50.0,53.0,53.0,55.0,55.0,63.0,32.0,44.0,44.0,31.0,569.0
10775,"Barter Island, AK: Barter Island Airport",20408.0,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,416,Cessna 208 Caravan,1.0,,,,1.0,1.0,,,,,,,3.0
10783,"Bettles, AK: Bettles Airport",20333.0,Wright Air Service,416,Cessna 208 Caravan,27.0,24.0,26.0,27.0,24.0,58.0,70.0,73.0,38.0,26.0,24.0,21.0,438.0
10821,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",21618.0,"Southern Airways Express, dba Mokulele Airlines",416,Cessna 208 Caravan,173.0,138.0,182.0,176.0,181.0,213.0,,,,,,,1063.0
11007,"Chalkyitsik, AK: Chalkyitsik Airport",20333.0,Wright Air Service,416,Cessna 208 Caravan,15.0,12.0,16.0,14.0,12.0,17.0,18.0,13.0,11.0,16.0,14.0,15.0,173.0
11053,"Clarks Point, AK: Clarks Point Airport",20455.0,Grant Aviation,416,Cessna 208 Caravan,13.0,18.0,14.0,13.0,18.0,20.0,11.0,11.0,10.0,8.0,10.0,8.0,154.0
11214,"Coldfoot, AK: Coldfoot Airport",20333.0,Wright Air Service,416,Cessna 208 Caravan,5.0,2.0,5.0,5.0,7.0,20.0,18.0,26.0,23.0,5.0,2.0,4.0,122.0
11227,"Chefornak, AK: Chefornak Airport",20330.0,Ryan Air f/k/a Arctic Transportation,416,Cessna 208 Caravan,7.0,6.0,2.0,4.0,4.0,1.0,,5.0,4.0,3.0,3.0,,39.0
11227,"Chefornak, AK: Chefornak Airport",20455.0,Grant Aviation,416,Cessna 208 Caravan,24.0,27.0,26.0,49.0,63.0,57.0,56.0,59.0,51.0,63.0,49.0,26.0,550.0
11298,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",21618.0,"Southern Airways Express, dba Mokulele Airlines",416,Cessna 208 Caravan,186.0,114.0,184.0,180.0,183.0,177.0,182.0,185.0,173.0,180.0,177.0,181.0,2102.0
11336,"Dillingham, AK: Dillingham Airport",20322.0,"Bidzy Ta Hot Aana, Inc. d/b/a Tanana Air Service",416,Cessna 208 Caravan,22.0,28.0,17.0,32.0,32.0,62.0,30.0,50.0,37.0,35.0,,22.0,367.0
11336,"Dillingham, AK: Dillingham Airport",20455.0,Grant Aviation,416,Cessna 208 Caravan,92.0,82.0,105.0,85.0,113.0,125.0,122.0,83.0,93.0,90.0,90.0,89.0,1169.0
11441,"DuBois, PA: DuBois Regional",21618.0,"Southern Airways Express, dba Mokulele Airlines",416,Cessna 208 Caravan,157.0,138.0,170.0,162.0,165.0,163.0,167.0,156.0,161.0,164.0,144.0,157.0,1904.0
11463,"Eagle, AK: Eagle Airport",20408.0,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,416,Cessna 208 Caravan,18.0,17.0,22.0,21.0,17.0,14.0,21.0,15.0,13.0,12.0,15.0,14.0,199.0
11492,"Eek, AK: Eek Airport",20330.0,Ryan Air f/k/a Arctic Transportation,416,Cessna 208 Caravan,3.0,4.0,3.0,5.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,31.0
11492,"Eek, AK: Eek Airport",20455.0,Grant Aviation,416,Cessna 208 Caravan,8.0,5.0,15.0,16.0,32.0,34.0,26.0,33.0,30.0,32.0,30.0,16.0,277.0
11511,"Egegik, AK: Egegik Airport",20322.0,"Bidzy Ta Hot Aana, Inc. d/b/a Tanana Air Service",416,Cessna 208 Caravan,3.0,,,1.0,4.0,22.0,6.0,3.0,3.0,2.0,,1.0,45.0
11531,"El Dorado, AR: South Arkansas Regional at Goodwin Field",21618.0,"Southern Airways Express, dba Mokulele Airlines",416,Cessna 208 Caravan,79.0,48.0,78.0,78.0,78.0,88.0,83.0,89.0,81.0,77.0,71.0,77.0,927.0
11545,"Elfin Cove, AK: Elfin Cove Seaplane Base",20337.0,Kalinin Aviation LLC d/b/a Alaska Seaplanes,416,Cessna 208 Caravan,7.0,4.0,4.0,10.0,14.0,48.0,50.0,37.0,8.0,3.0,1.0,1.0,187.0
11550,"Emmonak, AK: Emmonak Airport",20330.0,Ryan Air f/k/a Arctic Transportation,416,Cessna 208 Caravan,6.0,14.0,5.0,23.0,3.0,2.0,4.0,2.0,1.0,6.0,11.0,9.0,86.0
11550,"Emmonak, AK: Emmonak Airport",20455.0,Grant Aviation,416,Cessna 208 Caravan,64.0,85.0,57.0,64.0,66.0,81.0,85.0,86.0,84.0,100.0,81.0,75.0,928.0
11555,"Kenai, AK: Kenai Municipal",20455.0,Grant Aviation,416,Cessna 208 Caravan,322.0,283.0,342.0,333.0,346.0,354.0,432.0,388.0,335.0,322.0,332.0,342.0,4131.0
11588,"Eastsound, WA: Orcas Island",20272.0,Kenmore Air Harbor,416,Cessna 208 Caravan,18.0,15.0,3.0,89.0,127.0,145.0,157.0,308.0,137.0,111.0,,65.0,1175.0
11630,"Fairbanks, AK: Fairbanks International",20333.0,Wright Air Service,416,Cessna 208 Caravan,323.0,286.0,387.0,374.0,402.0,457.0,431.0,458.0,335.0,417.0,420.0,416.0,4706.0
11630,"Fairbanks, AK: Fairbanks International",20408.0,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,416,Cessna 208 Caravan,38.0,32.0,58.0,45.0,42.0,44.0,47.0,44.0,31.0,28.0,60.0,43.0,512.0
11762,"Friday Harbor, WA: Friday Harbor Airport",20272.0,Kenmore Air Harbor,416,Cessna 208 Caravan,20.0,19.0,3.0,81.0,118.0,145.0,201.0,336.0,151.0,103.0,,64.0,1241.0
11833,"Fort Yukon, AK: Fort Yukon Airport",20333.0,Wright Air Service,416,Cessna 208 Caravan,64.0,60.0,82.0,91.0,91.0,87.0,97.0,86.0,65.0,92.0,86.0,92.0,993.0
11833,"Fort Yukon, AK: Fort Yukon Airport",20408.0,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,416,Cessna 208 Caravan,4.0,5.0,12.0,11.0,10.0,12.0,11.0,11.0,2.0,3.0,7.0,7.0,95.0
11844,"Galena, AK: Edward G. Pitka Sr.",20333.0,Wright Air Service,416,Cessna 208 Caravan,104.0,93.0,121.0,130.0,141.0,161.0,142.0,146.0,128.0,142.0,137.0,117.0,1562.0
11844,"Galena, AK: Edward G. Pitka Sr.",20408.0,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,416,Cessna 208 Caravan,9.0,7.0,14.0,6.0,7.0,12.0,9.0,9.0,2.0,5.0,21.0,18.0,119.0
11952,"Goodnews Bay, AK: Goodnews",20330.0,Ryan Air f/k/a Arctic Transportation,416,Cessna 208 Caravan,1.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,1.0,1.0,3.0,,24.0
11997,"Gustavus, AK: Gustavus Airport",20337.0,Kalinin Aviation LLC d/b/a Alaska Seaplanes,416,Cessna 208 Caravan,1.0,1.0,3.0,,,1.0,1.0,1.0,,3.0,2.0,,13.0
11997,"Gustavus, AK: Gustavus Airport",21386.0,Air Excursions LLC,416,Cessna 208 Caravan,1.0,,,,1.0,,3.0,7.0,15.0,16.0,11.0,9.0,63.0
12087,"Holy Cross, AK: Holy Cross Airport",20330.0,Ryan Air f/k/a Arctic Transportation,416,Cessna 208 Caravan,7.0,4.0,9.0,17.0,8.0,11.0,16.0,22.0,11.0,11.0,13.0,11.0,140.0
12171,"Hoonah, AK: Hoonah Airport",20337.0,Kalinin Aviation LLC d/b/a Alaska Seaplanes,416,Cessna 208 Caravan,1.0,,4.0,2.0,5.0,3.0,8.0,8.0,9.0,16.0,12.0,10.0,78.0
12173,"Honolulu, HI: Daniel K Inouye International",21618.0,"Southern Airways Express, dba Mokulele Airlines",416,Cessna 208 Caravan,351.0,488.0,607.0,619.0,753.0,843.0,887.0,848.0,778.0,858.0,821.0,838.0,8691.0
12174,"Hana, HI: Hana Airport",21618.0,"Southern Airways Express, dba Mokulele Airlines",416,Cessna 208 Caravan,50.0,49.0,57.0,56.0,62.0,67.0,63.0,59.0,58.0,64.0,59.0,58.0,702.0
12175,"Haines, AK: Haines Airport",20337.0,Kalinin Aviation LLC d/b/a Alaska Seaplanes,416,Cessna 208 Caravan,1.0,,1.0,2.0,3.0,2.0,6.0,11.0,7.0,3.0,3.0,3.0,42.0
12190,"Hot Springs, AR: Memorial Field",21618.0,"Southern Airways Express, dba Mokulele Airlines",416,Cessna 208 Caravan,79.0,52.0,80.0,76.0,78.0,93.0,96.0,98.0,83.0,90.0,77.0,78.0,980.0
12195,"Hooper Bay, AK: Hooper Bay Airport",20330.0,Ryan Air f/k/a Arctic Transportation,416,Cessna 208 Caravan,15.0,7.0,17.0,20.0,24.0,8.0,16.0,14.0,16.0,17.0,10.0,3.0,167.0
12195,"Hooper Bay, AK: Hooper Bay Airport",20455.0,Grant Aviation,416,Cessna 208 Caravan,99.0,121.0,118.0,141.0,138.0,118.0,119.0,139.0,128.0,151.0,139.0,74.0,1485.0
