ORIGIN_AIRPORT_ID,CODE,NAME,AIRLINE_ID,UNIQUE_CARRIER_NAME,2019,2020,2021,2022
10821,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",19977.0,United Air Lines Inc.,502328.0,152057.0,224116.0,398997.0
10821,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",20046.0,Air Wisconsin Airlines Corp,0.0,0.0,0.0,555.0
10821,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",20207.0,TEM Enterprises dba  Avelo Airlines,0.0,0.0,0.0,15512.0
10821,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",20304.0,SkyWest Airlines Inc.,14244.0,29484.0,28747.0,18373.0
10821,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",20363.0,Endeavor Air Inc.,103083.0,34730.0,32687.0,55478.0
10821,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",20366.0,ExpressJet Airlines LLC d/b/a aha!,149.0,0.0,0.0,0.0
10821,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",20368.0,Allegiant Air,54325.0,25652.0,41068.0,40391.0
10821,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",20378.0,Mesa Airlines Inc.,1298.0,6442.0,29547.0,3309.0
10821,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",20397.0,PSA Airlines Inc.,1369.0,10419.0,25875.0,14253.0
10821,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",20398.0,Envoy Air,38454.0,15790.0,12035.0,17978.0
10821,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",20409.0,JetBlue Airways,138918.0,19443.0,684.0,35226.0
10821,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",20416.0,Spirit Air Lines,1450255.0,590281.0,794019.0,919374.0
10821,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",20422.0,Sun Country Airlines d/b/a MN Airlines,0.0,5132.0,15274.0,23449.0
10821,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",20427.0,Piedmont Airlines,40023.0,8935.0,81.0,176.0
10821,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",20436.0,Frontier Airlines Inc.,49146.0,39731.0,127813.0,260792.0
10821,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",20445.0,CommuteAir LLC dba CommuteAir,127.0,51.0,86.0,123.0
10821,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",20452.0,Republic Airline,16073.0,4131.0,45079.0,61266.0
10821,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",20500.0,GoJet Airlines LLC d/b/a United Express,203.0,27.0,4604.0,125.0
10821,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",21599.0,Boutique Air,2678.0,1346.0,2891.0,3181.0
10821,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",21618.0,"Southern Airways Express, dba Mokulele Airlines",8488.0,2927.0,2215.0,0.0
10821,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",21635.0,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,14664.0,6818.0,11069.0,10380.0
10821,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",21743.0,Tropic Ocean Airways LLC,0.0,0.0,0.0,0.0
10849,BZN,"Bozeman, MT: Bozeman Yellowstone International",19393.0,Southwest Airlines Co.,0.0,0.0,115966.0,224679.0
10849,BZN,"Bozeman, MT: Bozeman Yellowstone International",19687.0,Horizon Air,84757.0,39192.0,69508.0,19258.0
10849,BZN,"Bozeman, MT: Bozeman Yellowstone International",19790.0,Delta Air Lines Inc.,215118.0,89513.0,177565.0,253579.0
10849,BZN,"Bozeman, MT: Bozeman Yellowstone International",19805.0,American Airlines Inc.,66305.0,55894.0,143712.0,101775.0
10849,BZN,"Bozeman, MT: Bozeman Yellowstone International",19930.0,Alaska Airlines Inc.,0.0,0.0,33483.0,82004.0
10849,BZN,"Bozeman, MT: Bozeman Yellowstone International",19977.0,United Air Lines Inc.,180698.0,92114.0,168268.0,219545.0
10849,BZN,"Bozeman, MT: Bozeman Yellowstone International",20207.0,TEM Enterprises dba  Avelo Airlines,0.0,0.0,6366.0,0.0
10849,BZN,"Bozeman, MT: Bozeman Yellowstone International",20237.0,Trans States Airlines,47.0,50.0,0.0,0.0
10849,BZN,"Bozeman, MT: Bozeman Yellowstone International",20304.0,SkyWest Airlines Inc.,128996.0,96751.0,170237.0,143492.0
10849,BZN,"Bozeman, MT: Bozeman Yellowstone International",20368.0,Allegiant Air,36662.0,25041.0,44336.0,50969.0
10849,BZN,"Bozeman, MT: Bozeman Yellowstone International",20378.0,Mesa Airlines Inc.,9503.0,4035.0,8076.0,7380.0
10849,BZN,"Bozeman, MT: Bozeman Yellowstone International",20398.0,Envoy Air,8189.0,14035.0,6941.0,7892.0
10849,BZN,"Bozeman, MT: Bozeman Yellowstone International",20409.0,JetBlue Airways,7505.0,5543.0,15131.0,17645.0
10849,BZN,"Bozeman, MT: Bozeman Yellowstone International",20422.0,Sun Country Airlines d/b/a MN Airlines,0.0,2494.0,6427.0,7776.0
10849,BZN,"Bozeman, MT: Bozeman Yellowstone International",20436.0,Frontier Airlines Inc.,29505.0,16479.0,11114.0,0.0
10849,BZN,"Bozeman, MT: Bozeman Yellowstone International",20445.0,CommuteAir LLC dba CommuteAir,0.0,0.0,47.0,66.0
10849,BZN,"Bozeman, MT: Bozeman Yellowstone International",20452.0,Republic Airline,5192.0,2566.0,2086.0,0.0
10849,BZN,"Bozeman, MT: Bozeman Yellowstone International",20500.0,GoJet Airlines LLC d/b/a United Express,4367.0,138.0,0.0,0.0
10849,BZN,"Bozeman, MT: Bozeman Yellowstone International",21167.0,Compass Airlines,6393.0,1362.0,0.0,0.0
10868,CAE,"Columbia, SC: Columbia Metropolitan",19790.0,Delta Air Lines Inc.,182436.0,44165.0,79007.0,181024.0
10868,CAE,"Columbia, SC: Columbia Metropolitan",19805.0,American Airlines Inc.,72792.0,10266.0,36741.0,20114.0
10868,CAE,"Columbia, SC: Columbia Metropolitan",19977.0,United Air Lines Inc.,0.0,0.0,0.0,111.0
10868,CAE,"Columbia, SC: Columbia Metropolitan",20046.0,Air Wisconsin Airlines Corp,77233.0,31018.0,54387.0,50427.0
10868,CAE,"Columbia, SC: Columbia Metropolitan",20237.0,Trans States Airlines,324.0,0.0,0.0,0.0
10868,CAE,"Columbia, SC: Columbia Metropolitan",20304.0,SkyWest Airlines Inc.,13189.0,3740.0,0.0,1675.0
10868,CAE,"Columbia, SC: Columbia Metropolitan",20363.0,Endeavor Air Inc.,71115.0,45821.0,38751.0,33652.0
10868,CAE,"Columbia, SC: Columbia Metropolitan",20366.0,ExpressJet Airlines LLC d/b/a aha!,6297.0,0.0,0.0,0.0
10868,CAE,"Columbia, SC: Columbia Metropolitan",20378.0,Mesa Airlines Inc.,1007.0,0.0,2995.0,0.0
10868,CAE,"Columbia, SC: Columbia Metropolitan",20397.0,PSA Airlines Inc.,122456.0,67628.0,80097.0,95932.0
10868,CAE,"Columbia, SC: Columbia Metropolitan",20398.0,Envoy Air,20597.0,32254.0,29552.0,52659.0
10868,CAE,"Columbia, SC: Columbia Metropolitan",20401.0,Silver Airways,0.0,472.0,5735.0,69.0
10868,CAE,"Columbia, SC: Columbia Metropolitan",20409.0,JetBlue Airways,0.0,81.0,99.0,95.0
10868,CAE,"Columbia, SC: Columbia Metropolitan",20427.0,Piedmont Airlines,64985.0,28940.0,55529.0,64696.0
10868,CAE,"Columbia, SC: Columbia Metropolitan",20445.0,CommuteAir LLC dba CommuteAir,112.0,2083.0,0.0,149.0
10868,CAE,"Columbia, SC: Columbia Metropolitan",20452.0,Republic Airline,16933.0,6738.0,37534.0,12714.0
10868,CAE,"Columbia, SC: Columbia Metropolitan",20500.0,GoJet Airlines LLC d/b/a United Express,0.0,0.0,31.0,0.0
10868,CAE,"Columbia, SC: Columbia Metropolitan",21477.0,Via Airlines d/b/a Sterling Airways,113.0,0.0,0.0,0.0
10874,CAK,"Akron, OH: Akron-Canton Regional",19790.0,Delta Air Lines Inc.,46870.0,11739.0,221.0,153.0
10874,CAK,"Akron, OH: Akron-Canton Regional",19805.0,American Airlines Inc.,0.0,0.0,148.0,0.0
10874,CAK,"Akron, OH: Akron-Canton Regional",20046.0,Air Wisconsin Airlines Corp,33872.0,2713.0,27657.0,36347.0
10874,CAK,"Akron, OH: Akron-Canton Regional",20237.0,Trans States Airlines,8198.0,379.0,0.0,0.0
10874,CAK,"Akron, OH: Akron-Canton Regional",20304.0,SkyWest Airlines Inc.,15377.0,6162.0,14.0,6486.0
10874,CAK,"Akron, OH: Akron-Canton Regional",20363.0,Endeavor Air Inc.,46745.0,6174.0,0.0,0.0
10874,CAK,"Akron, OH: Akron-Canton Regional",20366.0,ExpressJet Airlines LLC d/b/a aha!,24586.0,801.0,0.0,0.0
10874,CAK,"Akron, OH: Akron-Canton Regional",20368.0,Allegiant Air,0.0,0.0,0.0,60199.0
10874,CAK,"Akron, OH: Akron-Canton Regional",20378.0,Mesa Airlines Inc.,14148.0,4262.0,0.0,0.0
10874,CAK,"Akron, OH: Akron-Canton Regional",20397.0,PSA Airlines Inc.,120503.0,57988.0,94410.0,74340.0
10874,CAK,"Akron, OH: Akron-Canton Regional",20398.0,Envoy Air,16629.0,0.0,0.0,0.0
10874,CAK,"Akron, OH: Akron-Canton Regional",20416.0,Spirit Air Lines,62166.0,28134.0,41246.0,29145.0
10874,CAK,"Akron, OH: Akron-Canton Regional",20427.0,Piedmont Airlines,5327.0,3999.0,3999.0,9927.0
10874,CAK,"Akron, OH: Akron-Canton Regional",20445.0,CommuteAir LLC dba CommuteAir,9288.0,3370.0,0.0,0.0
10874,CAK,"Akron, OH: Akron-Canton Regional",20452.0,Republic Airline,0.0,218.0,0.0,0.0
10874,CAK,"Akron, OH: Akron-Canton Regional",20500.0,GoJet Airlines LLC d/b/a United Express,45.0,17158.0,21730.0,1630.0
10874,CAK,"Akron, OH: Akron-Canton Regional",22080.0,Breeze Aviation Group DBA  Breeze,0.0,0.0,11361.0,44022.0
10918,CDC,"Cedar City, UT: Cedar City Regional",20304.0,SkyWest Airlines Inc.,23230.0,5936.0,12057.0,11459.0
10967,CGI,"Cape Girardeau, MO: Cape Girardeau Regional",20304.0,SkyWest Airlines Inc.,16458.0,4640.0,9079.0,9530.0
10967,CGI,"Cape Girardeau, MO: Cape Girardeau Regional",21635.0,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,0.0,0.0,0.0,1569.0
10980,CHA,"Chattanooga, TN: Lovell Field",19393.0,Southwest Airlines Co.,0.0,54.0,0.0,142.0
10980,CHA,"Chattanooga, TN: Lovell Field",19790.0,Delta Air Lines Inc.,100060.0,24155.0,44420.0,155380.0
10980,CHA,"Chattanooga, TN: Lovell Field",20046.0,Air Wisconsin Airlines Corp,34833.0,3594.0,20927.0,19150.0
10980,CHA,"Chattanooga, TN: Lovell Field",20237.0,Trans States Airlines,8354.0,304.0,0.0,0.0
10980,CHA,"Chattanooga, TN: Lovell Field",20304.0,SkyWest Airlines Inc.,118818.0,12345.0,12455.0,22794.0
10980,CHA,"Chattanooga, TN: Lovell Field",20363.0,Endeavor Air Inc.,67774.0,65115.0,116758.0,48519.0
10980,CHA,"Chattanooga, TN: Lovell Field",20366.0,ExpressJet Airlines LLC d/b/a aha!,4820.0,1293.0,0.0,0.0
10980,CHA,"Chattanooga, TN: Lovell Field",20368.0,Allegiant Air,32179.0,18136.0,24483.0,23396.0
10980,CHA,"Chattanooga, TN: Lovell Field",20378.0,Mesa Airlines Inc.,27452.0,11836.0,283.0,0.0
10980,CHA,"Chattanooga, TN: Lovell Field",20397.0,PSA Airlines Inc.,126135.0,47135.0,44326.0,48574.0
10980,CHA,"Chattanooga, TN: Lovell Field",20398.0,Envoy Air,32461.0,23462.0,55529.0,62841.0
10980,CHA,"Chattanooga, TN: Lovell Field",20427.0,Piedmont Airlines,3365.0,17307.0,58041.0,50832.0
10980,CHA,"Chattanooga, TN: Lovell Field",20445.0,CommuteAir LLC dba CommuteAir,628.0,0.0,0.0,0.0
10980,CHA,"Chattanooga, TN: Lovell Field",20452.0,Republic Airline,55.0,2366.0,1878.0,4311.0
10990,CHO,"Charlottesville, VA: Charlottesville Albemarle",19790.0,Delta Air Lines Inc.,34409.0,6081.0,0.0,15353.0
10990,CHO,"Charlottesville, VA: Charlottesville Albemarle",20046.0,Air Wisconsin Airlines Corp,43157.0,14270.0,45222.0,28821.0
10990,CHO,"Charlottesville, VA: Charlottesville Albemarle",20237.0,Trans States Airlines,273.0,74.0,0.0,0.0
10990,CHO,"Charlottesville, VA: Charlottesville Albemarle",20304.0,SkyWest Airlines Inc.,37572.0,7279.0,0.0,0.0
10990,CHO,"Charlottesville, VA: Charlottesville Albemarle",20363.0,Endeavor Air Inc.,81779.0,27302.0,57390.0,83318.0
10990,CHO,"Charlottesville, VA: Charlottesville Albemarle",20397.0,PSA Airlines Inc.,65115.0,39655.0,36925.0,23832.0
10990,CHO,"Charlottesville, VA: Charlottesville Albemarle",20398.0,Envoy Air,44105.0,14374.0,0.0,71.0
10990,CHO,"Charlottesville, VA: Charlottesville Albemarle",20427.0,Piedmont Airlines,64773.0,16683.0,67502.0,74591.0
10990,CHO,"Charlottesville, VA: Charlottesville Albemarle",20445.0,CommuteAir LLC dba CommuteAir,14723.0,5502.0,0.0,10110.0
10990,CHO,"Charlottesville, VA: Charlottesville Albemarle",20452.0,Republic Airline,0.0,0.0,5224.0,24511.0
10990,CHO,"Charlottesville, VA: Charlottesville Albemarle",20500.0,GoJet Airlines LLC d/b/a United Express,0.0,0.0,0.0,0.0
10994,CHS,"Charleston, SC: Charleston AFB/International",19393.0,Southwest Airlines Co.,374435.0,188802.0,372422.0,417900.0
10994,CHS,"Charleston, SC: Charleston AFB/International",19790.0,Delta Air Lines Inc.,524606.0,189071.0,353699.0,475881.0
10994,CHS,"Charleston, SC: Charleston AFB/International",19805.0,American Airlines Inc.,209154.0,92574.0,190039.0,420707.0
10994,CHS,"Charleston, SC: Charleston AFB/International",19930.0,Alaska Airlines Inc.,37823.0,21349.0,39007.0,48869.0
10994,CHS,"Charleston, SC: Charleston AFB/International",19977.0,United Air Lines Inc.,136943.0,18462.0,80047.0,252979.0
10994,CHS,"Charleston, SC: Charleston AFB/International",20046.0,Air Wisconsin Airlines Corp,5787.0,6671.0,9069.0,4739.0
10994,CHS,"Charleston, SC: Charleston AFB/International",20207.0,TEM Enterprises dba  Avelo Airlines,0.0,0.0,0.0,11604.0
10994,CHS,"Charleston, SC: Charleston AFB/International",20237.0,Trans States Airlines,0.0,747.0,0.0,0.0
10994,CHS,"Charleston, SC: Charleston AFB/International",20304.0,SkyWest Airlines Inc.,116962.0,21704.0,54481.0,19008.0
10994,CHS,"Charleston, SC: Charleston AFB/International",20363.0,Endeavor Air Inc.,24369.0,8016.0,36781.0,122699.0
10994,CHS,"Charleston, SC: Charleston AFB/International",20366.0,ExpressJet Airlines LLC d/b/a aha!,12846.0,5436.0,0.0,0.0
10994,CHS,"Charleston, SC: Charleston AFB/International",20368.0,Allegiant Air,40464.0,27996.0,50337.0,29087.0
10994,CHS,"Charleston, SC: Charleston AFB/International",20378.0,Mesa Airlines Inc.,110306.0,40883.0,46051.0,37609.0
10994,CHS,"Charleston, SC: Charleston AFB/International",20397.0,PSA Airlines Inc.,217575.0,124418.0,138736.0,83978.0
10994,CHS,"Charleston, SC: Charleston AFB/International",20398.0,Envoy Air,47500.0,34507.0,68297.0,69691.0
10994,CHS,"Charleston, SC: Charleston AFB/International",20401.0,Silver Airways,0.0,999.0,12114.0,12993.0
10994,CHS,"Charleston, SC: Charleston AFB/International",20409.0,JetBlue Airways,248973.0,61236.0,191490.0,258203.0
10994,CHS,"Charleston, SC: Charleston AFB/International",20416.0,Spirit Air Lines,177.0,0.0,104.0,0.0
10994,CHS,"Charleston, SC: Charleston AFB/International",20422.0,Sun Country Airlines d/b/a MN Airlines,0.0,0.0,0.0,8111.0
10994,CHS,"Charleston, SC: Charleston AFB/International",20427.0,Piedmont Airlines,37895.0,7770.0,6360.0,8008.0
10994,CHS,"Charleston, SC: Charleston AFB/International",20436.0,Frontier Airlines Inc.,56835.0,5149.0,21843.0,11501.0
10994,CHS,"Charleston, SC: Charleston AFB/International",20445.0,CommuteAir LLC dba CommuteAir,22362.0,9348.0,1678.0,1322.0
10994,CHS,"Charleston, SC: Charleston AFB/International",20452.0,Republic Airline,145973.0,85156.0,300149.0,130515.0
10994,CHS,"Charleston, SC: Charleston AFB/International",20500.0,GoJet Airlines LLC d/b/a United Express,13960.0,630.0,8129.0,5601.0
10994,CHS,"Charleston, SC: Charleston AFB/International",21712.0,Elite Airways LLC,92.0,0.0,0.0,0.0
10994,CHS,"Charleston, SC: Charleston AFB/International",22080.0,Breeze Aviation Group DBA  Breeze,0.0,0.0,53235.0,191520.0
11003,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",19790.0,Delta Air Lines Inc.,21908.0,7245.0,10447.0,40060.0
11003,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",19805.0,American Airlines Inc.,163.0,0.0,0.0,23723.0
11003,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",19977.0,United Air Lines Inc.,82174.0,16123.0,29009.0,62442.0
11003,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",20046.0,Air Wisconsin Airlines Corp,27979.0,3386.0,20282.0,20144.0
11003,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",20237.0,Trans States Airlines,11433.0,2819.0,0.0,0.0
11003,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",20304.0,SkyWest Airlines Inc.,113404.0,57184.0,80516.0,85272.0
11003,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",20363.0,Endeavor Air Inc.,48730.0,21240.0,74844.0,51430.0
11003,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",20366.0,ExpressJet Airlines LLC d/b/a aha!,10154.0,198.0,0.0,0.0
11003,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",20368.0,Allegiant Air,118612.0,77305.0,110135.0,144003.0
11003,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",20378.0,Mesa Airlines Inc.,1946.0,10525.0,50010.0,61522.0
11003,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",20397.0,PSA Airlines Inc.,42584.0,33712.0,45054.0,37223.0
11003,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",20398.0,Envoy Air,143649.0,43549.0,58555.0,45454.0
11003,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",20427.0,Piedmont Airlines,0.0,0.0,0.0,2580.0
11003,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",20436.0,Frontier Airlines Inc.,31420.0,16289.0,27318.0,28714.0
11003,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",20452.0,Republic Airline,5155.0,3276.0,6240.0,4322.0
11003,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",20500.0,GoJet Airlines LLC d/b/a United Express,8099.0,16381.0,15698.0,615.0
11013,CIU,"Sault Ste. Marie, MI: Chippewa County International",20304.0,SkyWest Airlines Inc.,24380.0,10613.0,17308.0,22197.0
11027,CKB,"Clarksburg/Fairmont, WV: North Central West Virginia",20304.0,SkyWest Airlines Inc.,18944.0,6031.0,13657.0,16602.0
11027,CKB,"Clarksburg/Fairmont, WV: North Central West Virginia",20366.0,ExpressJet Airlines LLC d/b/a aha!,1.0,0.0,0.0,0.0
11027,CKB,"Clarksburg/Fairmont, WV: North Central West Virginia",20368.0,Allegiant Air,20312.0,10276.0,21319.0,30980.0
11027,CKB,"Clarksburg/Fairmont, WV: North Central West Virginia",20378.0,Mesa Airlines Inc.,182.0,0.0,0.0,0.0
11027,CKB,"Clarksburg/Fairmont, WV: North Central West Virginia",20445.0,CommuteAir LLC dba CommuteAir,0.0,0.0,0.0,0.0
11027,CKB,"Clarksburg/Fairmont, WV: North Central West Virginia",21635.0,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,0.0,0.0,0.0,733.0
11042,CLE,"Cleveland, OH: Cleveland-Hopkins International",19393.0,Southwest Airlines Co.,800793.0,288557.0,510643.0,520351.0
11042,CLE,"Cleveland, OH: Cleveland-Hopkins International",19790.0,Delta Air Lines Inc.,440014.0,141899.0,293145.0,334491.0
11042,CLE,"Cleveland, OH: Cleveland-Hopkins International",19805.0,American Airlines Inc.,323432.0,144035.0,277554.0,440328.0
11042,CLE,"Cleveland, OH: Cleveland-Hopkins International",19930.0,Alaska Airlines Inc.,0.0,0.0,0.0,30224.0
11042,CLE,"Cleveland, OH: Cleveland-Hopkins International",19977.0,United Air Lines Inc.,862647.0,279837.0,661985.0,983812.0
11042,CLE,"Cleveland, OH: Cleveland-Hopkins International",20046.0,Air Wisconsin Airlines Corp,9922.0,8876.0,1195.0,8435.0
11042,CLE,"Cleveland, OH: Cleveland-Hopkins International",20237.0,Trans States Airlines,5457.0,0.0,0.0,0.0
11042,CLE,"Cleveland, OH: Cleveland-Hopkins International",20304.0,SkyWest Airlines Inc.,176273.0,17349.0,105162.0,143034.0
11042,CLE,"Cleveland, OH: Cleveland-Hopkins International",20363.0,Endeavor Air Inc.,233338.0,87197.0,105408.0,158875.0
11042,CLE,"Cleveland, OH: Cleveland-Hopkins International",20366.0,ExpressJet Airlines LLC d/b/a aha!,187169.0,25285.0,0.0,0.0
11042,CLE,"Cleveland, OH: Cleveland-Hopkins International",20368.0,Allegiant Air,97291.0,55318.0,79877.0,336.0
11042,CLE,"Cleveland, OH: Cleveland-Hopkins International",20378.0,Mesa Airlines Inc.,65092.0,34042.0,30013.0,33956.0
11042,CLE,"Cleveland, OH: Cleveland-Hopkins International",20397.0,PSA Airlines Inc.,112189.0,38639.0,83810.0,111666.0
11042,CLE,"Cleveland, OH: Cleveland-Hopkins International",20398.0,Envoy Air,132180.0,47169.0,52505.0,33020.0
11042,CLE,"Cleveland, OH: Cleveland-Hopkins International",20409.0,JetBlue Airways,139049.0,40659.0,68891.0,78832.0
11042,CLE,"Cleveland, OH: Cleveland-Hopkins International",20416.0,Spirit Air Lines,464111.0,293093.0,473704.0,497723.0
11042,CLE,"Cleveland, OH: Cleveland-Hopkins International",20427.0,Piedmont Airlines,45195.0,15154.0,24526.0,9897.0
11042,CLE,"Cleveland, OH: Cleveland-Hopkins International",20436.0,Frontier Airlines Inc.,582777.0,328533.0,505398.0,566132.0
11042,CLE,"Cleveland, OH: Cleveland-Hopkins International",20445.0,CommuteAir LLC dba CommuteAir,25880.0,13394.0,0.0,163.0
11042,CLE,"Cleveland, OH: Cleveland-Hopkins International",20452.0,Republic Airline,124315.0,107311.0,227646.0,215116.0
11042,CLE,"Cleveland, OH: Cleveland-Hopkins International",20500.0,GoJet Airlines LLC d/b/a United Express,23172.0,11918.0,28281.0,4269.0
11049,CLL,"College Station/Bryan, TX: Easterwood Field",19977.0,United Air Lines Inc.,285.0,0.0,355.0,116.0
11049,CLL,"College Station/Bryan, TX: Easterwood Field",20304.0,SkyWest Airlines Inc.,17555.0,9104.0,3490.0,31047.0
11049,CLL,"College Station/Bryan, TX: Easterwood Field",20366.0,ExpressJet Airlines LLC d/b/a aha!,31475.0,7467.0,0.0,0.0
11049,CLL,"College Station/Bryan, TX: Easterwood Field",20378.0,Mesa Airlines Inc.,111.0,28.0,448.0,154.0
11049,CLL,"College Station/Bryan, TX: Easterwood Field",20398.0,Envoy Air,32797.0,21545.0,40141.0,20352.0
11049,CLL,"College Station/Bryan, TX: Easterwood Field",20445.0,CommuteAir LLC dba CommuteAir,0.0,789.0,20004.0,75.0
11049,CLL,"College Station/Bryan, TX: Easterwood Field",20452.0,Republic Airline,142.0,0.0,0.0,0.0
11057,CLT,"Charlotte, NC: Charlotte Douglas International",19393.0,Southwest Airlines Co.,358776.0,142078.0,273839.0,338230.0
11057,CLT,"Charlotte, NC: Charlotte Douglas International",19790.0,Delta Air Lines Inc.,673558.0,214629.0,391473.0,519430.0
11057,CLT,"Charlotte, NC: Charlotte Douglas International",19805.0,American Airlines Inc.,13360851.0,7276595.0,12038691.0,14551716.0
11057,CLT,"Charlotte, NC: Charlotte Douglas International",19930.0,Alaska Airlines Inc.,0.0,0.0,0.0,14.0
11057,CLT,"Charlotte, NC: Charlotte Douglas International",19977.0,United Air Lines Inc.,119516.0,27783.0,30179.0,184992.0
11057,CLT,"Charlotte, NC: Charlotte Douglas International",20046.0,Air Wisconsin Airlines Corp,81.0,0.0,0.0,41.0
11057,CLT,"Charlotte, NC: Charlotte Douglas International",20237.0,Trans States Airlines,46.0,0.0,0.0,0.0
11057,CLT,"Charlotte, NC: Charlotte Douglas International",20304.0,SkyWest Airlines Inc.,172649.0,34799.0,96486.0,58836.0
11057,CLT,"Charlotte, NC: Charlotte Douglas International",20363.0,Endeavor Air Inc.,124976.0,39825.0,40711.0,143856.0
11057,CLT,"Charlotte, NC: Charlotte Douglas International",20366.0,ExpressJet Airlines LLC d/b/a aha!,15837.0,10352.0,0.0,0.0
11057,CLT,"Charlotte, NC: Charlotte Douglas International",20378.0,Mesa Airlines Inc.,146982.0,64287.0,93513.0,88921.0
11057,CLT,"Charlotte, NC: Charlotte Douglas International",20397.0,PSA Airlines Inc.,5315886.0,3255855.0,4470345.0,3472148.0
11057,CLT,"Charlotte, NC: Charlotte Douglas International",20398.0,Envoy Air,179847.0,85410.0,156361.0,190780.0
11057,CLT,"Charlotte, NC: Charlotte Douglas International",20409.0,JetBlue Airways,129464.0,25062.0,32211.0,59570.0
11057,CLT,"Charlotte, NC: Charlotte Douglas International",20416.0,Spirit Air Lines,106311.0,83893.0,114344.0,218396.0
11057,CLT,"Charlotte, NC: Charlotte Douglas International",20422.0,Sun Country Airlines d/b/a MN Airlines,0.0,0.0,0.0,175.0
11057,CLT,"Charlotte, NC: Charlotte Douglas International",20427.0,Piedmont Airlines,798681.0,438721.0,917642.0,952790.0
11057,CLT,"Charlotte, NC: Charlotte Douglas International",20436.0,Frontier Airlines Inc.,237922.0,90699.0,163620.0,223982.0
11057,CLT,"Charlotte, NC: Charlotte Douglas International",20452.0,Republic Airline,681816.0,743551.0,1045204.0,351801.0
11057,CLT,"Charlotte, NC: Charlotte Douglas International",20500.0,GoJet Airlines LLC d/b/a United Express,11683.0,5983.0,36624.0,9473.0
11057,CLT,"Charlotte, NC: Charlotte Douglas International",21635.0,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,7231.0,4431.0,11219.0,20394.0
11066,CMH,"Columbus, OH: John Glenn Columbus International",19393.0,Southwest Airlines Co.,1461279.0,578870.0,976677.0,1274817.0
11066,CMH,"Columbus, OH: John Glenn Columbus International",19790.0,Delta Air Lines Inc.,504561.0,160725.0,297942.0,313152.0
11066,CMH,"Columbus, OH: John Glenn Columbus International",19805.0,American Airlines Inc.,354666.0,108937.0,258560.0,393176.0
11066,CMH,"Columbus, OH: John Glenn Columbus International",19930.0,Alaska Airlines Inc.,36135.0,22158.0,38513.0,49561.0
11066,CMH,"Columbus, OH: John Glenn Columbus International",19977.0,United Air Lines Inc.,185057.0,26135.0,58814.0,209888.0
11066,CMH,"Columbus, OH: John Glenn Columbus International",20046.0,Air Wisconsin Airlines Corp,12653.0,3234.0,15890.0,4748.0
11066,CMH,"Columbus, OH: John Glenn Columbus International",20237.0,Trans States Airlines,10787.0,1092.0,0.0,0.0
