ORIGIN_AIRPORT_ID,CODE,NAME,AIRCRAFT_TYPE,Description,2019,2020,2021,2022
13198,MCI,"Kansas City, MO: Kansas City International",722,Airbus Industrie A320-200n,41745.0,23031.0,76586.0,74599.0
13198,MCI,"Kansas City, MO: Kansas City International",723,A200-100 BD-500-1A10,0.0,154.0,19826.0,48457.0
13198,MCI,"Kansas City, MO: Kansas City International",724,A220-300 BD-500-1A11,0.0,0.0,330.0,60291.0
13198,MCI,"Kansas City, MO: Kansas City International",838,Boeing B737 Max 800,15065.0,0.0,56593.0,79831.0
13198,MCI,"Kansas City, MO: Kansas City International",839,Boeing B737 Max 900,0.0,0.0,851.0,12435.0
13198,MCI,"Kansas City, MO: Kansas City International",888,Boeing 737-900ER,320479.0,85034.0,190396.0,292384.0
13203,MCN,"Macon, GA: Middle Georgia Regional",612,Boeing 737-700/700LR/Max 7,0.0,0.0,0.0,131.0
13203,MCN,"Macon, GA: Middle Georgia Regional",669,Bombardier Challenger 604/605,0.0,8.0,0.0,0.0
13203,MCN,"Macon, GA: Middle Georgia Regional",673,Embraer ERJ-175,0.0,0.0,0.0,0.0
13203,MCN,"Macon, GA: Middle Georgia Regional",674,Embraer-135,14959.0,6861.0,5320.0,6029.0
13203,MCN,"Macon, GA: Middle Georgia Regional",675,Embraer-145,0.0,4.0,5975.0,5571.0
13203,MCN,"Macon, GA: Middle Georgia Regional",694,Airbus Industrie A320-100/200,0.0,0.0,0.0,119.0
13203,MCN,"Macon, GA: Middle Georgia Regional",698,Airbus Industrie A319,132.0,0.0,0.0,118.0
13204,MCO,"Orlando, FL: Orlando International",339,Airbus Industrie A330-900,0.0,0.0,1108.0,0.0
13204,MCO,"Orlando, FL: Orlando International",359,Airbus Industrie A350-900,0.0,0.0,360.0,0.0
13204,MCO,"Orlando, FL: Orlando International",441,Aerospatiale/Aeritalia ATR-42,12955.0,18409.0,25351.0,23663.0
13204,MCO,"Orlando, FL: Orlando International",442,Aerospatiale/Aeritalia ATR-72,0.0,14107.0,38900.0,51687.0
13204,MCO,"Orlando, FL: Orlando International",456,Saab-Fairchild 340/B,46968.0,2363.0,293.0,0.0
13204,MCO,"Orlando, FL: Orlando International",608,Boeing 717-200,109648.0,19472.0,1161.0,404.0
13204,MCO,"Orlando, FL: Orlando International",612,Boeing 737-700/700LR/Max 7,3257714.0,1408176.0,2636179.0,2667299.0
13204,MCO,"Orlando, FL: Orlando International",614,Boeing 737-800,3365521.0,1698955.0,3038830.0,3307612.0
13204,MCO,"Orlando, FL: Orlando International",622,Boeing 757-200,1759935.0,599660.0,739268.0,707724.0
13204,MCO,"Orlando, FL: Orlando International",623,Boeing 757-300,439432.0,167053.0,577075.0,672708.0
13204,MCO,"Orlando, FL: Orlando International",624,Boeing 767-400/ER,5015.0,19946.0,31911.0,28824.0
13204,MCO,"Orlando, FL: Orlando International",626,Boeing 767-300/300ER,71227.0,54714.0,120915.0,178744.0
13204,MCO,"Orlando, FL: Orlando International",627,Boeing 777-200ER/200LR/233LR,1005.0,22665.0,11236.0,35021.0
13204,MCO,"Orlando, FL: Orlando International",629,Canadair RJ-200ER /RJ-440,146.0,0.0,0.0,0.0
13204,MCO,"Orlando, FL: Orlando International",631,Canadair RJ-700,2581.0,0.0,0.0,0.0
13204,MCO,"Orlando, FL: Orlando International",634,Boeing 737-900,91528.0,20304.0,1525.0,138569.0
13204,MCO,"Orlando, FL: Orlando International",637,Boeing 777-300/300ER/333ER,462.0,13141.0,13476.0,15847.0
13204,MCO,"Orlando, FL: Orlando International",638,Canadair CRJ 900,3988.0,4472.0,2398.0,149.0
13204,MCO,"Orlando, FL: Orlando International",655,McDonnell Douglas DC9 Super 80/MD81/82/83/88,4090.0,583.0,0.0,0.0
13204,MCO,"Orlando, FL: Orlando International",656,McDonnell Douglas MD-90,3734.0,951.0,0.0,0.0
13204,MCO,"Orlando, FL: Orlando International",673,Embraer ERJ-175,1284.0,516.0,15203.0,869.0
13204,MCO,"Orlando, FL: Orlando International",675,Embraer-145,230.0,0.0,42.0,0.0
13204,MCO,"Orlando, FL: Orlando International",677,Embraer-Emb-170,935.0,556.0,0.0,179.0
13204,MCO,"Orlando, FL: Orlando International",678,Embraer 190,313241.0,69986.0,141581.0,325825.0
13204,MCO,"Orlando, FL: Orlando International",687,Airbus Industrie A330-300/333,9213.0,1963.0,5743.0,14403.0
13204,MCO,"Orlando, FL: Orlando International",694,Airbus Industrie A320-100/200,3826487.0,1783163.0,2733801.0,2708524.0
13204,MCO,"Orlando, FL: Orlando International",696,Airbus Industrie A330-200,72458.0,24701.0,28390.0,23767.0
13204,MCO,"Orlando, FL: Orlando International",698,Airbus Industrie A319,508609.0,284522.0,515504.0,828075.0
13204,MCO,"Orlando, FL: Orlando International",699,Airbus Industrie A321/Lr,4824520.0,1958369.0,3978036.0,5623693.0
13204,MCO,"Orlando, FL: Orlando International",721,Airbus Industrie A321-200n,96029.0,80628.0,386166.0,512180.0
13204,MCO,"Orlando, FL: Orlando International",722,Airbus Industrie A320-200n,1010619.0,919794.0,1879973.0,2041982.0
13204,MCO,"Orlando, FL: Orlando International",723,A200-100 BD-500-1A10,0.0,0.0,0.0,391.0
13204,MCO,"Orlando, FL: Orlando International",724,A220-300 BD-500-1A11,0.0,0.0,5750.0,14676.0
13204,MCO,"Orlando, FL: Orlando International",748,Embraer EMB195,0.0,0.0,0.0,4895.0
13204,MCO,"Orlando, FL: Orlando International",837,Boeing 787-10 Dreamliner,0.0,0.0,113.0,0.0
13204,MCO,"Orlando, FL: Orlando International",838,Boeing B737 Max 800,76597.0,0.0,336385.0,425323.0
13204,MCO,"Orlando, FL: Orlando International",839,Boeing B737 Max 900,40422.0,0.0,165048.0,281401.0
13204,MCO,"Orlando, FL: Orlando International",887,B787-800 Dreamliner,0.0,416.0,5349.0,9641.0
13204,MCO,"Orlando, FL: Orlando International",888,Boeing 737-900ER,1277031.0,555228.0,1310459.0,1252886.0
13204,MCO,"Orlando, FL: Orlando International",889,B787-900 Dreamliner,0.0,0.0,29688.0,1342.0
13230,MDT,"Harrisburg, PA: Harrisburg International",530,Bombardier CRJ550,5174.0,23426.0,13738.0,24311.0
13230,MDT,"Harrisburg, PA: Harrisburg International",608,Boeing 717-200,97516.0,19553.0,7121.0,89957.0
13230,MDT,"Harrisburg, PA: Harrisburg International",612,Boeing 737-700/700LR/Max 7,13678.0,205.0,0.0,9477.0
13230,MDT,"Harrisburg, PA: Harrisburg International",614,Boeing 737-800,9178.0,0.0,1059.0,4875.0
13230,MDT,"Harrisburg, PA: Harrisburg International",622,Boeing 757-200,380.0,0.0,150.0,0.0
13230,MDT,"Harrisburg, PA: Harrisburg International",623,Boeing 757-300,0.0,0.0,0.0,114.0
13230,MDT,"Harrisburg, PA: Harrisburg International",624,Boeing 767-400/ER,134.0,0.0,0.0,0.0
13230,MDT,"Harrisburg, PA: Harrisburg International",627,Boeing 777-200ER/200LR/233LR,538.0,0.0,0.0,0.0
13230,MDT,"Harrisburg, PA: Harrisburg International",629,Canadair RJ-200ER /RJ-440,70271.0,22502.0,71930.0,24291.0
13230,MDT,"Harrisburg, PA: Harrisburg International",631,Canadair RJ-700,62459.0,22496.0,42623.0,15752.0
13230,MDT,"Harrisburg, PA: Harrisburg International",638,Canadair CRJ 900,46173.0,31774.0,91544.0,70209.0
13230,MDT,"Harrisburg, PA: Harrisburg International",655,McDonnell Douglas DC9 Super 80/MD81/82/83/88,607.0,0.0,0.0,0.0
13230,MDT,"Harrisburg, PA: Harrisburg International",656,McDonnell Douglas MD-90,88.0,0.0,0.0,0.0
13230,MDT,"Harrisburg, PA: Harrisburg International",673,Embraer ERJ-175,61107.0,30619.0,29842.0,9195.0
13230,MDT,"Harrisburg, PA: Harrisburg International",675,Embraer-145,161601.0,67051.0,102813.0,114755.0
13230,MDT,"Harrisburg, PA: Harrisburg International",676,Embraer-140,217.0,0.0,0.0,0.0
13230,MDT,"Harrisburg, PA: Harrisburg International",677,Embraer-Emb-170,859.0,0.0,4631.0,2198.0
13230,MDT,"Harrisburg, PA: Harrisburg International",694,Airbus Industrie A320-100/200,93778.0,56568.0,78720.0,127643.0
13230,MDT,"Harrisburg, PA: Harrisburg International",698,Airbus Industrie A319,102028.0,30952.0,51053.0,112203.0
13230,MDT,"Harrisburg, PA: Harrisburg International",699,Airbus Industrie A321/Lr,13067.0,7048.0,9926.0,3179.0
13230,MDT,"Harrisburg, PA: Harrisburg International",721,Airbus Industrie A321-200n,0.0,0.0,0.0,165.0
13230,MDT,"Harrisburg, PA: Harrisburg International",722,Airbus Industrie A320-200n,10938.0,3612.0,5409.0,14623.0
13230,MDT,"Harrisburg, PA: Harrisburg International",723,A200-100 BD-500-1A10,225.0,0.0,51.0,0.0
13230,MDT,"Harrisburg, PA: Harrisburg International",837,Boeing 787-10 Dreamliner,0.0,0.0,288.0,0.0
13230,MDT,"Harrisburg, PA: Harrisburg International",838,Boeing B737 Max 800,0.0,0.0,0.0,155.0
13230,MDT,"Harrisburg, PA: Harrisburg International",888,Boeing 737-900ER,962.0,0.0,983.0,881.0
13232,MDW,"Chicago, IL: Chicago Midway International",608,Boeing 717-200,132724.0,36823.0,13094.0,23278.0
13232,MDW,"Chicago, IL: Chicago Midway International",612,Boeing 737-700/700LR/Max 7,6210359.0,2399668.0,3849650.0,3933118.0
13232,MDW,"Chicago, IL: Chicago Midway International",614,Boeing 737-800,3247429.0,1719175.0,3142368.0,4523610.0
13232,MDW,"Chicago, IL: Chicago Midway International",629,Canadair RJ-200ER /RJ-440,782.0,86.0,197.0,96.0
13232,MDW,"Chicago, IL: Chicago Midway International",631,Canadair RJ-700,188448.0,27977.0,70714.0,104644.0
13232,MDW,"Chicago, IL: Chicago Midway International",638,Canadair CRJ 900,3086.0,1628.0,11867.0,3357.0
13232,MDW,"Chicago, IL: Chicago Midway International",673,Embraer ERJ-175,134.0,3183.0,38366.0,0.0
13232,MDW,"Chicago, IL: Chicago Midway International",677,Embraer-Emb-170,0.0,65.0,0.0,0.0
13232,MDW,"Chicago, IL: Chicago Midway International",694,Airbus Industrie A320-100/200,0.0,7735.0,29496.0,129930.0
13232,MDW,"Chicago, IL: Chicago Midway International",698,Airbus Industrie A319,0.0,5144.0,69740.0,26797.0
13232,MDW,"Chicago, IL: Chicago Midway International",722,Airbus Industrie A320-200n,0.0,0.0,0.0,349977.0
13232,MDW,"Chicago, IL: Chicago Midway International",838,Boeing B737 Max 800,79013.0,0.0,362220.0,451335.0
13241,MEI,"Meridian, MS: Key Field",629,Canadair RJ-200ER /RJ-440,24262.0,9031.0,12080.0,20698.0
13241,MEI,"Meridian, MS: Key Field",631,Canadair RJ-700,411.0,122.0,0.0,13.0
13241,MEI,"Meridian, MS: Key Field",673,Embraer ERJ-175,15.0,0.0,0.0,0.0
13244,MEM,"Memphis, TN: Memphis International",359,Airbus Industrie A350-900,0.0,0.0,0.0,297.0
13244,MEM,"Memphis, TN: Memphis International",415,Cessna C208B/Grand Caravan,0.0,0.0,0.0,2113.0
13244,MEM,"Memphis, TN: Memphis International",416,Cessna 208 Caravan,4043.0,1349.0,1528.0,78.0
13244,MEM,"Memphis, TN: Memphis International",530,Bombardier CRJ550,0.0,10473.0,16926.0,6223.0
13244,MEM,"Memphis, TN: Memphis International",608,Boeing 717-200,49013.0,23958.0,26135.0,48160.0
13244,MEM,"Memphis, TN: Memphis International",612,Boeing 737-700/700LR/Max 7,363575.0,173724.0,265802.0,216387.0
13244,MEM,"Memphis, TN: Memphis International",614,Boeing 737-800,243744.0,92095.0,312892.0,340441.0
13244,MEM,"Memphis, TN: Memphis International",622,Boeing 757-200,852.0,629.0,405.0,785.0
13244,MEM,"Memphis, TN: Memphis International",623,Boeing 757-300,0.0,107.0,251.0,0.0
13244,MEM,"Memphis, TN: Memphis International",624,Boeing 767-400/ER,0.0,0.0,218.0,0.0
13244,MEM,"Memphis, TN: Memphis International",626,Boeing 767-300/300ER,396.0,0.0,0.0,0.0
13244,MEM,"Memphis, TN: Memphis International",627,Boeing 777-200ER/200LR/233LR,138.0,0.0,0.0,256.0
13244,MEM,"Memphis, TN: Memphis International",629,Canadair RJ-200ER /RJ-440,26659.0,6175.0,17326.0,17095.0
13244,MEM,"Memphis, TN: Memphis International",631,Canadair RJ-700,77951.0,27337.0,60773.0,55156.0
13244,MEM,"Memphis, TN: Memphis International",634,Boeing 737-900,1668.0,0.0,0.0,15346.0
13244,MEM,"Memphis, TN: Memphis International",637,Boeing 777-300/300ER/333ER,215.0,0.0,0.0,0.0
13244,MEM,"Memphis, TN: Memphis International",638,Canadair CRJ 900,196183.0,84303.0,165362.0,132930.0
13244,MEM,"Memphis, TN: Memphis International",655,McDonnell Douglas DC9 Super 80/MD81/82/83/88,380072.0,36563.0,0.0,0.0
13244,MEM,"Memphis, TN: Memphis International",656,McDonnell Douglas MD-90,98535.0,28783.0,0.0,0.0
13244,MEM,"Memphis, TN: Memphis International",673,Embraer ERJ-175,195113.0,170366.0,249041.0,264260.0
13244,MEM,"Memphis, TN: Memphis International",675,Embraer-145,123214.0,40710.0,21170.0,17422.0
13244,MEM,"Memphis, TN: Memphis International",676,Embraer-140,22074.0,6535.0,900.0,0.0
13244,MEM,"Memphis, TN: Memphis International",677,Embraer-Emb-170,26200.0,7461.0,10371.0,21607.0
13244,MEM,"Memphis, TN: Memphis International",678,Embraer 190,0.0,0.0,0.0,60.0
13244,MEM,"Memphis, TN: Memphis International",694,Airbus Industrie A320-100/200,113992.0,104656.0,185385.0,331948.0
13244,MEM,"Memphis, TN: Memphis International",698,Airbus Industrie A319,327866.0,114742.0,129281.0,214241.0
13244,MEM,"Memphis, TN: Memphis International",699,Airbus Industrie A321/Lr,34054.0,74488.0,285894.0,333022.0
13244,MEM,"Memphis, TN: Memphis International",721,Airbus Industrie A321-200n,84.0,104.0,177.0,10822.0
13244,MEM,"Memphis, TN: Memphis International",722,Airbus Industrie A320-200n,11385.0,14105.0,26871.0,76845.0
13244,MEM,"Memphis, TN: Memphis International",723,A200-100 BD-500-1A10,368.0,0.0,73.0,488.0
13244,MEM,"Memphis, TN: Memphis International",838,Boeing B737 Max 800,3686.0,0.0,11382.0,17517.0
13244,MEM,"Memphis, TN: Memphis International",839,Boeing B737 Max 900,0.0,0.0,0.0,1336.0
13244,MEM,"Memphis, TN: Memphis International",888,Boeing 737-900ER,25262.0,4998.0,15571.0,55510.0
13256,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",612,Boeing 737-700/700LR/Max 7,15494.0,1123.0,10169.0,6418.0
13256,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",614,Boeing 737-800,23048.0,9120.0,18861.0,55992.0
13256,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",629,Canadair RJ-200ER /RJ-440,0.0,2005.0,3762.0,190.0
13256,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",631,Canadair RJ-700,4283.0,937.0,6851.0,5486.0
13256,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",634,Boeing 737-900,946.0,1001.0,0.0,27208.0
13256,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",638,Canadair CRJ 900,70989.0,26908.0,46416.0,20591.0
13256,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",655,McDonnell Douglas DC9 Super 80/MD81/82/83/88,32793.0,0.0,0.0,0.0
13256,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",673,Embraer ERJ-175,87028.0,62772.0,57229.0,70659.0
13256,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",675,Embraer-145,31211.0,22879.0,37206.0,31944.0
13256,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",676,Embraer-140,10485.0,2943.0,504.0,0.0
13256,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",677,Embraer-Emb-170,116.0,64.0,0.0,248.0
13256,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",694,Airbus Industrie A320-100/200,32196.0,6173.0,38790.0,70077.0
13256,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",698,Airbus Industrie A319,103481.0,47758.0,180289.0,140006.0
13256,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",699,Airbus Industrie A321/Lr,0.0,0.0,468.0,872.0
13256,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",838,Boeing B737 Max 800,0.0,0.0,0.0,801.0
13256,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",888,Boeing 737-900ER,1091.0,330.0,16282.0,18076.0
13264,MFR,"Medford, OR: Rogue Valley International - Medford",482,De Havilland DHC8-400 Dash-8,167322.0,64636.0,98037.0,96235.0
13264,MFR,"Medford, OR: Rogue Valley International - Medford",612,Boeing 737-700/700LR/Max 7,0.0,0.0,1619.0,2173.0
13264,MFR,"Medford, OR: Rogue Valley International - Medford",614,Boeing 737-800,11588.0,0.0,21309.0,99780.0
13264,MFR,"Medford, OR: Rogue Valley International - Medford",629,Canadair RJ-200ER /RJ-440,72117.0,29087.0,59862.0,31727.0
13264,MFR,"Medford, OR: Rogue Valley International - Medford",631,Canadair RJ-700,57557.0,30722.0,28897.0,30321.0
13264,MFR,"Medford, OR: Rogue Valley International - Medford",638,Canadair CRJ 900,331.0,6041.0,18472.0,11841.0
13264,MFR,"Medford, OR: Rogue Valley International - Medford",673,Embraer ERJ-175,122220.0,77755.0,143305.0,163964.0
13264,MFR,"Medford, OR: Rogue Valley International - Medford",674,Embraer-135,0.0,0.0,0.0,0.0
13264,MFR,"Medford, OR: Rogue Valley International - Medford",675,Embraer-145,10509.0,1711.0,558.0,1519.0
13264,MFR,"Medford, OR: Rogue Valley International - Medford",694,Airbus Industrie A320-100/200,29627.0,4080.0,18027.0,34479.0
13264,MFR,"Medford, OR: Rogue Valley International - Medford",698,Airbus Industrie A319,45132.0,30728.0,46946.0,24506.0
13264,MFR,"Medford, OR: Rogue Valley International - Medford",888,Boeing 737-900ER,11672.0,0.0,75.0,7910.0
13277,MGM,"Montgomery, AL: Montgomery Regional",608,Boeing 717-200,160.0,0.0,192.0,194.0
13277,MGM,"Montgomery, AL: Montgomery Regional",612,Boeing 737-700/700LR/Max 7,119.0,0.0,0.0,0.0
13277,MGM,"Montgomery, AL: Montgomery Regional",614,Boeing 737-800,0.0,0.0,0.0,155.0
13277,MGM,"Montgomery, AL: Montgomery Regional",629,Canadair RJ-200ER /RJ-440,112876.0,37606.0,48512.0,58577.0
13277,MGM,"Montgomery, AL: Montgomery Regional",631,Canadair RJ-700,12963.0,7143.0,20895.0,16373.0
13277,MGM,"Montgomery, AL: Montgomery Regional",638,Canadair CRJ 900,10622.0,11522.0,21493.0,30549.0
13277,MGM,"Montgomery, AL: Montgomery Regional",655,McDonnell Douglas DC9 Super 80/MD81/82/83/88,369.0,0.0,0.0,0.0
13277,MGM,"Montgomery, AL: Montgomery Regional",656,McDonnell Douglas MD-90,296.0,0.0,0.0,0.0
13277,MGM,"Montgomery, AL: Montgomery Regional",673,Embraer ERJ-175,1536.0,0.0,239.0,11118.0
13277,MGM,"Montgomery, AL: Montgomery Regional",674,Embraer-135,0.0,0.0,0.0,24.0
13277,MGM,"Montgomery, AL: Montgomery Regional",675,Embraer-145,43913.0,25313.0,36250.0,34911.0
13277,MGM,"Montgomery, AL: Montgomery Regional",676,Embraer-140,11603.0,4490.0,1754.0,0.0
13277,MGM,"Montgomery, AL: Montgomery Regional",677,Embraer-Emb-170,0.0,0.0,0.0,60.0
13277,MGM,"Montgomery, AL: Montgomery Regional",694,Airbus Industrie A320-100/200,195.0,0.0,146.0,129.0
13277,MGM,"Montgomery, AL: Montgomery Regional",698,Airbus Industrie A319,357.0,0.0,0.0,321.0
13277,MGM,"Montgomery, AL: Montgomery Regional",699,Airbus Industrie A321/Lr,843.0,0.0,168.0,0.0
13277,MGM,"Montgomery, AL: Montgomery Regional",888,Boeing 737-900ER,164.0,0.0,464.0,0.0
13290,MHK,"Manhattan/Ft. Riley, KS: Manhattan Regional",629,Canadair RJ-200ER /RJ-440,92.0,6.0,0.0,0.0
13290,MHK,"Manhattan/Ft. Riley, KS: Manhattan Regional",631,Canadair RJ-700,27762.0,9713.0,28832.0,39382.0
13290,MHK,"Manhattan/Ft. Riley, KS: Manhattan Regional",638,Canadair CRJ 900,1747.0,0.0,0.0,0.0
13290,MHK,"Manhattan/Ft. Riley, KS: Manhattan Regional",673,Embraer ERJ-175,6469.0,14552.0,575.0,4519.0
13290,MHK,"Manhattan/Ft. Riley, KS: Manhattan Regional",675,Embraer-145,30638.0,7373.0,25097.0,28941.0
13290,MHK,"Manhattan/Ft. Riley, KS: Manhattan Regional",676,Embraer-140,11115.0,474.0,2707.0,0.0
13290,MHK,"Manhattan/Ft. Riley, KS: Manhattan Regional",677,Embraer-Emb-170,0.0,0.0,0.0,1137.0
13296,MHT,"Manchester, NH: Manchester Boston Regional",479,Pilatus PC-12,8.0,0.0,0.0,0.0
13296,MHT,"Manchester, NH: Manchester Boston Regional",530,Bombardier CRJ550,0.0,0.0,4327.0,6641.0
13296,MHT,"Manchester, NH: Manchester Boston Regional",608,Boeing 717-200,292.0,145.0,0.0,0.0
13296,MHT,"Manchester, NH: Manchester Boston Regional",612,Boeing 737-700/700LR/Max 7,321686.0,110526.0,160601.0,179542.0
13296,MHT,"Manchester, NH: Manchester Boston Regional",614,Boeing 737-800,127150.0,63723.0,86307.0,121802.0
13296,MHT,"Manchester, NH: Manchester Boston Regional",622,Boeing 757-200,134.0,0.0,0.0,0.0
13296,MHT,"Manchester, NH: Manchester Boston Regional",629,Canadair RJ-200ER /RJ-440,26640.0,7636.0,22042.0,87.0
13296,MHT,"Manchester, NH: Manchester Boston Regional",631,Canadair RJ-700,104121.0,56426.0,48663.0,33936.0
13296,MHT,"Manchester, NH: Manchester Boston Regional",638,Canadair CRJ 900,82310.0,44451.0,57045.0,69899.0
13296,MHT,"Manchester, NH: Manchester Boston Regional",655,McDonnell Douglas DC9 Super 80/MD81/82/83/88,9006.0,142.0,0.0,0.0
13296,MHT,"Manchester, NH: Manchester Boston Regional",673,Embraer ERJ-175,71285.0,4815.0,37398.0,33632.0
13296,MHT,"Manchester, NH: Manchester Boston Regional",675,Embraer-145,66818.0,22066.0,33358.0,31155.0
13296,MHT,"Manchester, NH: Manchester Boston Regional",677,Embraer-Emb-170,1623.0,179.0,0.0,11368.0
13296,MHT,"Manchester, NH: Manchester Boston Regional",678,Embraer 190,8992.0,0.0,0.0,0.0
13296,MHT,"Manchester, NH: Manchester Boston Regional",694,Airbus Industrie A320-100/200,24359.0,8.0,10187.0,52529.0
13296,MHT,"Manchester, NH: Manchester Boston Regional",698,Airbus Industrie A319,4535.0,0.0,2973.0,33424.0
13296,MHT,"Manchester, NH: Manchester Boston Regional",699,Airbus Industrie A321/Lr,147.0,0.0,0.0,34600.0
13296,MHT,"Manchester, NH: Manchester Boston Regional",722,Airbus Industrie A320-200n,0.0,0.0,8134.0,25348.0
13296,MHT,"Manchester, NH: Manchester Boston Regional",838,Boeing B737 Max 800,5803.0,0.0,7314.0,10328.0
13296,MHT,"Manchester, NH: Manchester Boston Regional",839,Boeing B737 Max 900,0.0,0.0,0.0,173.0
13296,MHT,"Manchester, NH: Manchester Boston Regional",888,Boeing 737-900ER,140.0,0.0,0.0,0.0
13303,MIA,"Miami, FL: Miami International",359,Airbus Industrie A350-900,0.0,0.0,215.0,273.0
13303,MIA,"Miami, FL: Miami International",416,Cessna 208 Caravan,0.0,0.0,2.0,0.0
13303,MIA,"Miami, FL: Miami International",608,Boeing 717-200,804.0,421.0,63.0,2382.0
13303,MIA,"Miami, FL: Miami International",612,Boeing 737-700/700LR/Max 7,47629.0,79631.0,593322.0,366262.0
13303,MIA,"Miami, FL: Miami International",614,Boeing 737-800,3422134.0,1942448.0,2695879.0,4391341.0
13303,MIA,"Miami, FL: Miami International",622,Boeing 757-200,481622.0,140819.0,39342.0,245451.0
13303,MIA,"Miami, FL: Miami International",623,Boeing 757-300,0.0,3580.0,368.0,7053.0
13303,MIA,"Miami, FL: Miami International",624,Boeing 767-400/ER,0.0,438.0,175.0,1082.0
13303,MIA,"Miami, FL: Miami International",626,Boeing 767-300/300ER,423927.0,112168.0,2786.0,1009.0
13303,MIA,"Miami, FL: Miami International",627,Boeing 777-200ER/200LR/233LR,388321.0,159052.0,908955.0,345176.0
13303,MIA,"Miami, FL: Miami International",631,Canadair RJ-700,424.0,0.0,0.0,119.0
13303,MIA,"Miami, FL: Miami International",634,Boeing 737-900,26955.0,9668.0,167.0,47039.0
13303,MIA,"Miami, FL: Miami International",637,Boeing 777-300/300ER/333ER,67112.0,60315.0,539321.0,136083.0
13303,MIA,"Miami, FL: Miami International",638,Canadair CRJ 900,1440.0,272.0,5561.0,409.0
13303,MIA,"Miami, FL: Miami International",655,McDonnell Douglas DC9 Super 80/MD81/82/83/88,182906.0,35266.0,0.0,0.0
13303,MIA,"Miami, FL: Miami International",656,McDonnell Douglas MD-90,74847.0,21619.0,0.0,0.0
13303,MIA,"Miami, FL: Miami International",673,Embraer ERJ-175,717677.0,404965.0,837732.0,970394.0
13303,MIA,"Miami, FL: Miami International",675,Embraer-145,480858.0,152554.0,57446.0,0.0
13303,MIA,"Miami, FL: Miami International",676,Embraer-140,1368.0,705.0,0.0,0.0
13303,MIA,"Miami, FL: Miami International",677,Embraer-Emb-170,1142.0,4409.0,6276.0,371.0
13303,MIA,"Miami, FL: Miami International",678,Embraer 190,143.0,0.0,3479.0,3795.0
13303,MIA,"Miami, FL: Miami International",687,Airbus Industrie A330-300/333,478.0,413.0,0.0,0.0
13303,MIA,"Miami, FL: Miami International",694,Airbus Industrie A320-100/200,688839.0,205332.0,891351.0,684835.0
13303,MIA,"Miami, FL: Miami International",696,Airbus Industrie A330-200,176.0,164.0,0.0,0.0
13303,MIA,"Miami, FL: Miami International",698,Airbus Industrie A319,1026945.0,431080.0,583951.0,959097.0
13303,MIA,"Miami, FL: Miami International",699,Airbus Industrie A321/Lr,2234959.0,1229434.0,1574113.0,2154401.0
13303,MIA,"Miami, FL: Miami International",721,Airbus Industrie A321-200n,537.0,750.0,167810.0,830857.0
13303,MIA,"Miami, FL: Miami International",722,Airbus Industrie A320-200n,135352.0,151170.0,641927.0,656483.0
13303,MIA,"Miami, FL: Miami International",724,A220-300 BD-500-1A11,0.0,0.0,0.0,2734.0
13303,MIA,"Miami, FL: Miami International",838,Boeing B737 Max 800,235935.0,390.0,1459143.0,1579295.0
13303,MIA,"Miami, FL: Miami International",839,Boeing B737 Max 900,1194.0,0.0,25601.0,89171.0
13303,MIA,"Miami, FL: Miami International",887,B787-800 Dreamliner,0.0,27242.0,225517.0,140857.0
13303,MIA,"Miami, FL: Miami International",888,Boeing 737-900ER,147224.0,74323.0,314427.0,455464.0
13303,MIA,"Miami, FL: Miami International",889,B787-900 Dreamliner,0.0,1071.0,8465.0,65598.0
13342,MKE,"Milwaukee, WI: General Mitchell International",530,Bombardier CRJ550,45.0,54.0,206.0,40.0
13342,MKE,"Milwaukee, WI: General Mitchell International",608,Boeing 717-200,73732.0,33301.0,35653.0,103267.0
13342,MKE,"Milwaukee, WI: General Mitchell International",612,Boeing 737-700/700LR/Max 7,1021683.0,392506.0,654216.0,546748.0
13342,MKE,"Milwaukee, WI: General Mitchell International",614,Boeing 737-800,542513.0,210682.0,293677.0,473389.0
13342,MKE,"Milwaukee, WI: General Mitchell International",622,Boeing 757-200,3144.0,0.0,320.0,22919.0
13342,MKE,"Milwaukee, WI: General Mitchell International",623,Boeing 757-300,220.0,0.0,194.0,0.0
13342,MKE,"Milwaukee, WI: General Mitchell International",627,Boeing 777-200ER/200LR/233LR,408.0,0.0,0.0,0.0
