ORIGIN_AIRPORT_ID,CODE,ORIGIN_STATE_ABR,NAME,LOCATION,category,EAS,hub_cat,diff,pct_change,change_category,DEST_AIRPORT_ID,DEST,hub_cat_dest,DEST_CITY_NAME,DEST_STATE_ABR,2019,2020,2021,2022
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,11278,DCA,L,"Washington, DC",VA,1068,416,573,1189
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,11292,DEN,L,"Denver, CO",CO,1458,828,1214,1192
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,11298,DFW,L,"Dallas/Fort Worth, TX",TX,2740,1968,2292,2175
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,11421,DSI,,"Destin, FL",FL,112,55,51,13
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,11433,DTW,L,"Detroit, MI",MI,957,622,882,794
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,11531,ELD,,"El Dorado, AR",AR,207,306,234,207
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,11618,EWR,L,"Newark, NJ",NJ,1105,283,150,523
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,11697,FLL,L,"Fort Lauderdale, FL",FL,135,115,137,147
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,11823,FWA,S,"Fort Wayne, IN",IN,1,,2,1
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,11905,GGG,N,"Longview, TX",TX,2,,,
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,11982,GRK,N,"Killeen, TX",TX,1,,,
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,11986,GRR,S,"Grand Rapids, MI",MI,1,,,
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,11995,GSO,S,"Greensboro/High Point, NC",NC,1,,,
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,11996,GSP,S,"Greer, SC",SC,1,2,,
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,12007,GTR,N,"Columbus, MS",MS,1,1,,
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,12191,HOU,M,"Houston, TX",TX,625,251,298,405
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,12207,HRO,,"Harrison, AR",AR,355,323,239,211
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,12217,HSV,S,"Huntsville, AL",AL,1,,1,1
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,12264,IAD,L,"Washington, DC",VA,6,3,,4
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,12266,IAH,L,"Houston, TX",TX,1765,1105,1447,897
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,12278,ICT,S,"Wichita, KS",KS,1,1,1,1
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,12339,IND,M,"Indianapolis, IN",IN,6,35,2,
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,12448,JAN,S,"Jackson/Vicksburg, MS",MS,2,2,2,5
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,12889,LAS,L,"Las Vegas, NV",NV,201,182,272,635
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,12892,LAX,L,"Los Angeles, CA",CA,400,246,403,458
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,12951,LFT,N,"Lafayette, LA",LA,1,,,
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,12953,LGA,L,"New York, NY",NY,1417,351,348,1255
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,12992,LIT,S,"Little Rock, AR",AR,1,2,8,8
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,13204,MCO,L,"Orlando, FL",FL,612,327,598,580
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,13230,MDT,S,"Harrisburg, PA",PA,4,,,2
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,13232,MDW,L,"Chicago, IL",IL,651,570,601,684
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,13303,MIA,L,"Miami, FL",FL,720,382,421,546
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,13342,MKE,M,"Milwaukee, WI",WI,1,,1,1
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,13487,MSP,L,"Minneapolis, MN",MN,1009,521,943,947
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,13495,MSY,M,"New Orleans, LA",LA,1,4,1,2
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,13796,OAK,M,"Oakland, CA",CA,10,,,
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,13851,OKC,S,"Oklahoma City, OK",OK,1,2,4,2
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,13871,OMA,M,"Omaha, NE",NE,1,,,2
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,13891,ONT,M,"Ontario, CA",CA,1,,,1
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,13930,ORD,L,"Chicago, IL",IL,2772,1369,2129,1817
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,14027,PBI,M,"West Palm Beach/Palm Beach, FL",FL,1,,,
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,14082,PGD,S,"Punta Gorda, FL",FL,14,78,15,
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,14100,PHL,L,"Philadelphia, PA",PA,831,262,274,344
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,14107,PHX,L,"Phoenix, AZ",AZ,709,395,768,457
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,14108,PIA,N,"Peoria, IL",IL,2,,1,
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,14112,PIE,S,"St. Petersburg, FL",FL,106,78,99,84
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,14122,PIT,M,"Pittsburgh, PA",PA,2,1,,5
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,14321,PWM,S,"Portland, ME",ME,1,,,
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,14492,RDU,M,"Raleigh/Durham, NC",NC,3,,,1
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,14524,RIC,S,"Richmond, VA",VA,4,1,,
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,14635,RSW,M,"Fort Myers, FL",FL,2,,1,2
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,14683,SAT,M,"San Antonio, TX",TX,8,2,1,1
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,14685,SAV,S,"Savannah, GA",GA,1,,1,
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,14696,SBN,S,"South Bend, IN",IN,3,,,1
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,14730,SDF,S,"Louisville, KY",KY,1,2,,3
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,14761,SFB,S,"Sanford, FL",FL,123,92,115,110
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,14771,SFO,L,"San Francisco, CA",CA,1,,,
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,14783,SGF,S,"Springfield, MO",MO,1,2,,1
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,14794,SGU,N,"St. George, UT",UT,1,,,
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,14802,SHD,N,"Staunton, VA",VA,1,,,
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,14814,SHV,N,"Shreveport, LA",LA,1,,1,
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,14869,SLC,L,"Salt Lake City, UT",UT,4,149,359,357
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,15016,STL,M,"St. Louis, MO",MO,4,4,9,9
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,15304,TPA,L,"Tampa, FL",FL,342,111,156,36
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,15370,TUL,S,"Tulsa, OK",OK,1,,,1
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,15412,TYS,S,"Knoxville, TN",TN,4,1,,1
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,15624,VPS,S,"Valparaiso, FL",FL,31,34,30,41
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,15919,XNA,S,"Fayetteville, AR",AR,1,1,,1
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,10135,ABE,S,"Allentown/Bethlehem/Easton, PA",PA,,1,,
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,10136,ABI,N,"Abilene, TX",TX,,1,,
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,10967,CGI,,"Cape Girardeau, MO",MO,,1,,
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,10994,CHS,M,"Charleston, SC",SC,,1,,
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,11624,EYW,S,"Key West, FL",FL,,1,,
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,12197,HPN,S,"White Plains, NY",NY,,1,,
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,12478,JFK,L,"New York, NY",NY,,1,,
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,13931,ORF,M,"Norfolk, VA",VA,,1,1,
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,14006,PAH,N,"Paducah, KY",KY,,1,,
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,14576,ROC,S,"Rochester, NY",NY,,1,,1
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,14747,SEA,L,"Seattle, WA",WA,,1,,1
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,14893,SMF,M,"Sacramento, CA",CA,,1,1,
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,15401,TXK,N,"Texarkana, AR",AR,,1,,
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,15411,TYR,N,"Tyler, TX",TX,,1,,
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,10155,ACT,N,"Waco, TX",TX,,,1,
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,10185,AEX,N,"Alexandria, LA",LA,,,2,1
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,10581,BGR,N,"Bangor, ME",ME,,,1,
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,11540,ELP,S,"El Paso, TX",TX,,,1,
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,11603,EUG,S,"Eugene, OR",OR,,,1,
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,11921,GJT,N,"Grand Junction, CO",CO,,,1,
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,12190,HOT,,"Hot Springs, AR",AR,,,117,203
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,13198,MCI,M,"Kansas City, MO",MO,,,1,
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,14193,PNS,S,"Pensacola, FL",FL,,,1,1
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,15008,STC,N,"St. Cloud, MN",MN,,,1,
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,15249,TLH,N,"Tallahassee, FL",FL,,,1,
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,15376,TUS,S,"Tucson, AZ",AZ,,,1,
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,10157,ACV,N,"Arcata/Eureka, CA",CA,,,,1
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,10208,AGS,N,"Augusta, GA",GA,,,,1
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,10558,BFF,N,"Scottsbluff, NE",NE,,,,2
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,10676,BLV,N,"Belleville, IL",IL,,,,1
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,10721,BOS,L,"Boston, MA",MA,,,,177
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,11066,CMH,M,"Columbus, OH",OH,,,,1
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,11775,FSD,S,"Sioux Falls, SD",SD,,,,1
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,11977,GRB,N,"Green Bay, WI",WI,,,,1
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,13348,MKL,,"Jackson, TN",TN,,,,12
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,13422,MOB,N,"Mobile, AL",AL,,,,1
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,13485,MSN,S,"Madison, WI",WI,,,,1
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,14098,PHF,N,"Newport News/Williamsburg, VA",VA,,,,1
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,14288,PUB,,"Pueblo, CO",CO,,,,2
13244,MEM,TN,Memphis International,Memphis,1-5 million,no,M,loss,-23.2,at least -20%,15323,TRI,N,"Bristol/Johnson City/Kingsport, TN",TN,,,,1
13256,MFE,TX,McAllen Miller International,Mission/McAllen/Edinburg,100k-1 million,no,S,loss,-19.6,at least -10%,10136,ABI,N,"Abilene, TX",TX,1,,,
13256,MFE,TX,McAllen Miller International,Mission/McAllen/Edinburg,100k-1 million,no,S,loss,-19.6,at least -10%,10423,AUS,L,"Austin, TX",TX,2,,2,1
13256,MFE,TX,McAllen Miller International,Mission/McAllen/Edinburg,100k-1 million,no,S,loss,-19.6,at least -10%,10466,AZA,S,"Phoenix, AZ",AZ,26,22,,
13256,MFE,TX,McAllen Miller International,Mission/McAllen/Edinburg,100k-1 million,no,S,loss,-19.6,at least -10%,10747,BRO,N,"Brownsville, TX",TX,2,,3,
13256,MFE,TX,McAllen Miller International,Mission/McAllen/Edinburg,100k-1 million,no,S,loss,-19.6,at least -10%,11049,CLL,N,"College Station/Bryan, TX",TX,2,1,1,
13256,MFE,TX,McAllen Miller International,Mission/McAllen/Edinburg,100k-1 million,no,S,loss,-19.6,at least -10%,11140,CRP,N,"Corpus Christi, TX",TX,2,,1,1
13256,MFE,TX,McAllen Miller International,Mission/McAllen/Edinburg,100k-1 million,no,S,loss,-19.6,at least -10%,11298,DFW,L,"Dallas/Fort Worth, TX",TX,2652,1702,2418,2013
13256,MFE,TX,McAllen Miller International,Mission/McAllen/Edinburg,100k-1 million,no,S,loss,-19.6,at least -10%,12266,IAH,L,"Houston, TX",TX,2289,1276,1835,1888
13256,MFE,TX,McAllen Miller International,Mission/McAllen/Edinburg,100k-1 million,no,S,loss,-19.6,at least -10%,12889,LAS,L,"Las Vegas, NV",NV,376,200,340,333
13256,MFE,TX,McAllen Miller International,Mission/McAllen/Edinburg,100k-1 million,no,S,loss,-19.6,at least -10%,12892,LAX,L,"Los Angeles, CA",CA,29,22,21,23
13256,MFE,TX,McAllen Miller International,Mission/McAllen/Edinburg,100k-1 million,no,S,loss,-19.6,at least -10%,13158,MAF,S,"Midland/Odessa, TX",TX,1,,,
13256,MFE,TX,McAllen Miller International,Mission/McAllen/Edinburg,100k-1 million,no,S,loss,-19.6,at least -10%,14683,SAT,M,"San Antonio, TX",TX,3,,1,1
13256,MFE,TX,McAllen Miller International,Mission/McAllen/Edinburg,100k-1 million,no,S,loss,-19.6,at least -10%,14761,SFB,S,"Sanford, FL",FL,79,44,73,102
13256,MFE,TX,McAllen Miller International,Mission/McAllen/Edinburg,100k-1 million,no,S,loss,-19.6,at least -10%,14986,SRQ,S,"Sarasota/Bradenton, FL",FL,1,,,
13256,MFE,TX,McAllen Miller International,Mission/McAllen/Edinburg,100k-1 million,no,S,loss,-19.6,at least -10%,11982,GRK,N,"Killeen, TX",TX,,1,,
13256,MFE,TX,McAllen Miller International,Mission/McAllen/Edinburg,100k-1 million,no,S,loss,-19.6,at least -10%,12206,HRL,S,"Harlingen/San Benito, TX",TX,,1,3,0
13256,MFE,TX,McAllen Miller International,Mission/McAllen/Edinburg,100k-1 million,no,S,loss,-19.6,at least -10%,13930,ORD,L,"Chicago, IL",IL,,1,,1
13256,MFE,TX,McAllen Miller International,Mission/McAllen/Edinburg,100k-1 million,no,S,loss,-19.6,at least -10%,14814,SHV,N,"Shreveport, LA",LA,,1,1,
13256,MFE,TX,McAllen Miller International,Mission/McAllen/Edinburg,100k-1 million,no,S,loss,-19.6,at least -10%,15370,TUL,S,"Tulsa, OK",OK,,1,,
13256,MFE,TX,McAllen Miller International,Mission/McAllen/Edinburg,100k-1 million,no,S,loss,-19.6,at least -10%,10693,BNA,L,"Nashville, TN",TN,,,29,25
13256,MFE,TX,McAllen Miller International,Mission/McAllen/Edinburg,100k-1 million,no,S,loss,-19.6,at least -10%,11413,DRO,N,"Durango, CO",CO,,,1,
13256,MFE,TX,McAllen Miller International,Mission/McAllen/Edinburg,100k-1 million,no,S,loss,-19.6,at least -10%,12915,LCH,N,"Lake Charles, LA",LA,,,1,
13256,MFE,TX,McAllen Miller International,Mission/McAllen/Edinburg,100k-1 million,no,S,loss,-19.6,at least -10%,15401,TXK,N,"Texarkana, AR",AR,,,1,
13256,MFE,TX,McAllen Miller International,Mission/McAllen/Edinburg,100k-1 million,no,S,loss,-19.6,at least -10%,12191,HOU,M,"Houston, TX",TX,,,,3
13256,MFE,TX,McAllen Miller International,Mission/McAllen/Edinburg,100k-1 million,no,S,loss,-19.6,at least -10%,13061,LRD,N,"Laredo, TX",TX,,,,2
13264,MFR,OR,Rogue Valley International - Medford,Medford,100k-1 million,no,S,loss,-13,at least -10%,10157,ACV,N,"Arcata/Eureka, CA",CA,10,3,,5
13264,MFR,OR,Rogue Valley International - Medford,Medford,100k-1 million,no,S,loss,-13,at least -10%,10466,AZA,S,"Phoenix, AZ",AZ,20,22,35,59
13264,MFR,OR,Rogue Valley International - Medford,Medford,100k-1 million,no,S,loss,-13,at least -10%,10713,BOI,M,"Boise, ID",ID,2,1,5,2
13264,MFR,OR,Rogue Valley International - Medford,Medford,100k-1 million,no,S,loss,-13,at least -10%,10930,CEC,,"Crescent City, CA",CA,3,,,
13264,MFR,OR,Rogue Valley International - Medford,Medford,100k-1 million,no,S,loss,-13,at least -10%,11057,CLT,L,"Charlotte, NC",NC,2,,,
13264,MFR,OR,Rogue Valley International - Medford,Medford,100k-1 million,no,S,loss,-13,at least -10%,11109,COS,S,"Colorado Springs, CO",CO,2,,1,1
13264,MFR,OR,Rogue Valley International - Medford,Medford,100k-1 million,no,S,loss,-13,at least -10%,11122,CPR,N,"Casper, WY",WY,1,,,
13264,MFR,OR,Rogue Valley International - Medford,Medford,100k-1 million,no,S,loss,-13,at least -10%,11233,CYS,,"Cheyenne, WY",WY,1,,,
13264,MFR,OR,Rogue Valley International - Medford,Medford,100k-1 million,no,S,loss,-13,at least -10%,11292,DEN,L,"Denver, CO",CO,966,682,1014,708
13264,MFR,OR,Rogue Valley International - Medford,Medford,100k-1 million,no,S,loss,-13,at least -10%,11637,FAR,S,"Fargo, ND",ND,1,,,
13264,MFR,OR,Rogue Valley International - Medford,Medford,100k-1 million,no,S,loss,-13,at least -10%,11638,FAT,S,"Fresno, CA",CA,2,1,2,2
13264,MFR,OR,Rogue Valley International - Medford,Medford,100k-1 million,no,S,loss,-13,at least -10%,11884,GEG,S,"Spokane, WA",WA,5,2,,
13264,MFR,OR,Rogue Valley International - Medford,Medford,100k-1 million,no,S,loss,-13,at least -10%,12012,GUC,N,"Gunnison, CO",CO,1,,,
13264,MFR,OR,Rogue Valley International - Medford,Medford,100k-1 million,no,S,loss,-13,at least -10%,12094,HDN,N,"Hayden, CO",CO,1,,1,
13264,MFR,OR,Rogue Valley International - Medford,Medford,100k-1 million,no,S,loss,-13,at least -10%,12889,LAS,L,"Las Vegas, NV",NV,121,103,181,176
13264,MFR,OR,Rogue Valley International - Medford,Medford,100k-1 million,no,S,loss,-13,at least -10%,12892,LAX,L,"Los Angeles, CA",CA,1248,526,753,691
13264,MFR,OR,Rogue Valley International - Medford,Medford,100k-1 million,no,S,loss,-13,at least -10%,13502,MTJ,N,"Montrose/Delta, CO",CO,1,,,
13264,MFR,OR,Rogue Valley International - Medford,Medford,100k-1 million,no,S,loss,-13,at least -10%,13796,OAK,M,"Oakland, CA",CA,4,,,
13264,MFR,OR,Rogue Valley International - Medford,Medford,100k-1 million,no,S,loss,-13,at least -10%,13964,OTH,N,"North Bend/Coos Bay, OR",OR,1,,,2
13264,MFR,OR,Rogue Valley International - Medford,Medford,100k-1 million,no,S,loss,-13,at least -10%,14004,PAE,N,"Everett, WA",WA,2,,,
13264,MFR,OR,Rogue Valley International - Medford,Medford,100k-1 million,no,S,loss,-13,at least -10%,14057,PDX,M,"Portland, OR",OR,1831,753,529,600
13264,MFR,OR,Rogue Valley International - Medford,Medford,100k-1 million,no,S,loss,-13,at least -10%,14107,PHX,L,"Phoenix, AZ",AZ,360,464,784,613
13264,MFR,OR,Rogue Valley International - Medford,Medford,100k-1 million,no,S,loss,-13,at least -10%,14237,PRC,N,"Prescott, AZ",AZ,1,,,
13264,MFR,OR,Rogue Valley International - Medford,Medford,100k-1 million,no,S,loss,-13,at least -10%,14252,PSC,S,"Pasco/Kennewick/Richland, WA",WA,6,2,1,2
13264,MFR,OR,Rogue Valley International - Medford,Medford,100k-1 million,no,S,loss,-13,at least -10%,14262,PSP,S,"Palm Springs, CA",CA,2,,,
13264,MFR,OR,Rogue Valley International - Medford,Medford,100k-1 million,no,S,loss,-13,at least -10%,14314,PVU,N,"Provo, UT",UT,1,,,
13264,MFR,OR,Rogue Valley International - Medford,Medford,100k-1 million,no,S,loss,-13,at least -10%,14489,RDM,S,"Bend/Redmond, OR",OR,1,,2,4
13264,MFR,OR,Rogue Valley International - Medford,Medford,100k-1 million,no,S,loss,-13,at least -10%,14689,SBA,S,"Santa Barbara, CA",CA,1,,,
13264,MFR,OR,Rogue Valley International - Medford,Medford,100k-1 million,no,S,loss,-13,at least -10%,14747,SEA,L,"Seattle, WA",WA,2212,1980,2834,2897
13264,MFR,OR,Rogue Valley International - Medford,Medford,100k-1 million,no,S,loss,-13,at least -10%,14771,SFO,L,"San Francisco, CA",CA,1397,831,921,921
13264,MFR,OR,Rogue Valley International - Medford,Medford,100k-1 million,no,S,loss,-13,at least -10%,14869,SLC,L,"Salt Lake City, UT",UT,722,747,731,772
13264,MFR,OR,Rogue Valley International - Medford,Medford,100k-1 million,no,S,loss,-13,at least -10%,14893,SMF,M,"Sacramento, CA",CA,2,,1,1
13264,MFR,OR,Rogue Valley International - Medford,Medford,100k-1 million,no,S,loss,-13,at least -10%,15376,TUS,S,"Tucson, AZ",AZ,1,1,,2
13264,MFR,OR,Rogue Valley International - Medford,Medford,100k-1 million,no,S,loss,-13,at least -10%,10279,AMA,N,"Amarillo, TX",TX,,1,,
13264,MFR,OR,Rogue Valley International - Medford,Medford,100k-1 million,no,S,loss,-13,at least -10%,11470,EAT,N,"Wenatchee, WA",WA,,1,,
13264,MFR,OR,Rogue Valley International - Medford,Medford,100k-1 million,no,S,loss,-13,at least -10%,11695,FLG,N,"Flagstaff, AZ",AZ,,1,,
13264,MFR,OR,Rogue Valley International - Medford,Medford,100k-1 million,no,S,loss,-13,at least -10%,12280,IDA,N,"Idaho Falls, ID",ID,,0,,
13264,MFR,OR,Rogue Valley International - Medford,Medford,100k-1 million,no,S,loss,-13,at least -10%,13891,ONT,M,"Ontario, CA",CA,,1,1,1
13264,MFR,OR,Rogue Valley International - Medford,Medford,100k-1 million,no,S,loss,-13,at least -10%,14487,RDD,N,"Redding, CA",CA,,1,,
13264,MFR,OR,Rogue Valley International - Medford,Medford,100k-1 million,no,S,loss,-13,at least -10%,14570,RNO,M,"Reno, NV",NV,,1,25,69
13264,MFR,OR,Rogue Valley International - Medford,Medford,100k-1 million,no,S,loss,-13,at least -10%,14679,SAN,L,"San Diego, CA",CA,,22,20,23
13264,MFR,OR,Rogue Valley International - Medford,Medford,100k-1 million,no,S,loss,-13,at least -10%,15389,TWF,N,"Twin Falls, ID",ID,,1,,1
13264,MFR,OR,Rogue Valley International - Medford,Medford,100k-1 million,no,S,loss,-13,at least -10%,10558,BFF,N,"Scottsbluff, NE",NE,,,1,
13264,MFR,OR,Rogue Valley International - Medford,Medford,100k-1 million,no,S,loss,-13,at least -10%,10800,BUR,S,"Burbank, CA",CA,,,94,115
13264,MFR,OR,Rogue Valley International - Medford,Medford,100k-1 million,no,S,loss,-13,at least -10%,11603,EUG,S,"Eugene, OR",OR,,,1,2
13264,MFR,OR,Rogue Valley International - Medford,Medford,100k-1 million,no,S,loss,-13,at least -10%,11921,GJT,N,"Grand Junction, CO",CO,,,2,4
