AIRLINE_ID,UNIQUE_CARRIER_NAME,DEST_AIRPORT_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,2019,2020,2021,2022
19977.0,United Air Lines Inc.,11603.0,EUG,"Eugene, OR",OR,867.0,209.0,353.0,1206.0
19977.0,United Air Lines Inc.,11618.0,EWR,"Newark, NJ",NJ,55658.0,25165.0,36077.0,57231.0
19977.0,United Air Lines Inc.,11630.0,FAI,"Fairbanks, AK",AK,233.0,,88.0,96.0
19977.0,United Air Lines Inc.,11638.0,FAT,"Fresno, CA",CA,293.0,118.0,178.0,534.0
19977.0,United Air Lines Inc.,11648.0,FCA,"Kalispell, MT",MT,379.0,397.0,740.0,760.0
19977.0,United Air Lines Inc.,11697.0,FLL,"Fort Lauderdale, FL",FL,7040.0,4600.0,7458.0,7170.0
19977.0,United Air Lines Inc.,11775.0,FSD,"Sioux Falls, SD",SD,264.0,215.0,363.0,438.0
19977.0,United Air Lines Inc.,11884.0,GEG,"Spokane, WA",WA,1061.0,678.0,718.0,949.0
19977.0,United Air Lines Inc.,11921.0,GJT,"Grand Junction, CO",CO,24.0,3.0,24.0,225.0
19977.0,United Air Lines Inc.,11973.0,GPT,"Gulfport/Biloxi, MS",MS,1.0,,,
19977.0,United Air Lines Inc.,11977.0,GRB,"Green Bay, WI",WI,10.0,,6.0,12.0
19977.0,United Air Lines Inc.,11986.0,GRR,"Grand Rapids, MI",MI,870.0,221.0,867.0,1143.0
19977.0,United Air Lines Inc.,11995.0,GSO,"Greensboro/High Point, NC",NC,5.0,,,1.0
19977.0,United Air Lines Inc.,11996.0,GSP,"Greer, SC",SC,2.0,2.0,,
19977.0,United Air Lines Inc.,12003.0,GTF,"Great Falls, MT",MT,1.0,1.0,2.0,95.0
19977.0,United Air Lines Inc.,12012.0,GUC,"Gunnison, CO",CO,18.0,,,
19977.0,United Air Lines Inc.,12094.0,HDN,"Hayden, CO",CO,133.0,130.0,296.0,478.0
19977.0,United Air Lines Inc.,12173.0,HNL,"Honolulu, HI",HI,4940.0,2146.0,4355.0,4889.0
19977.0,United Air Lines Inc.,12191.0,HOU,"Houston, TX",TX,14.0,4.0,3.0,5.0
19977.0,United Air Lines Inc.,12217.0,HSV,"Huntsville, AL",AL,1.0,2.0,,
19977.0,United Air Lines Inc.,12264.0,IAD,"Washington, DC",VA,26504.0,13320.0,20033.0,28356.0
19977.0,United Air Lines Inc.,12266.0,IAH,"Houston, TX",TX,58839.0,27815.0,44565.0,55885.0
19977.0,United Air Lines Inc.,12278.0,ICT,"Wichita, KS",KS,354.0,94.0,229.0,477.0
19977.0,United Air Lines Inc.,12280.0,IDA,"Idaho Falls, ID",ID,4.0,2.0,6.0,4.0
19977.0,United Air Lines Inc.,12339.0,IND,"Indianapolis, IN",IN,846.0,404.0,895.0,1859.0
19977.0,United Air Lines Inc.,12402.0,ITO,"Hilo, HI",HI,284.0,46.0,221.0,270.0
19977.0,United Air Lines Inc.,12441.0,JAC,"Jackson, WY",WY,1294.0,965.0,1672.0,1260.0
19977.0,United Air Lines Inc.,12451.0,JAX,"Jacksonville, FL",FL,1179.0,360.0,1663.0,2199.0
19977.0,United Air Lines Inc.,12758.0,KOA,"Kona, HI",HI,2024.0,804.0,2043.0,2094.0
19977.0,United Air Lines Inc.,12889.0,LAS,"Las Vegas, NV",NV,13761.0,6069.0,9038.0,12003.0
19977.0,United Air Lines Inc.,12892.0,LAX,"Los Angeles, CA",CA,23784.0,10848.0,14745.0,21299.0
19977.0,United Air Lines Inc.,12896.0,LBB,"Lubbock, TX",TX,1.0,1.0,,
19977.0,United Air Lines Inc.,12915.0,LCH,"Lake Charles, LA",LA,2.0,,,
19977.0,United Air Lines Inc.,12953.0,LGA,"New York, NY",NY,8744.0,2828.0,3107.0,6176.0
19977.0,United Air Lines Inc.,12982.0,LIH,"Lihue, HI",HI,1551.0,392.0,1167.0,1502.0
19977.0,United Air Lines Inc.,13029.0,LNK,"Lincoln, NE",NE,1.0,,11.0,12.0
19977.0,United Air Lines Inc.,13158.0,MAF,"Midland/Odessa, TX",TX,573.0,183.0,408.0,467.0
19977.0,United Air Lines Inc.,13198.0,MCI,"Kansas City, MO",MO,2456.0,758.0,1546.0,2559.0
19977.0,United Air Lines Inc.,13204.0,MCO,"Orlando, FL",FL,12853.0,7048.0,10770.0,12390.0
19977.0,United Air Lines Inc.,13230.0,MDT,"Harrisburg, PA",PA,335.0,19.0,41.0,332.0
19977.0,United Air Lines Inc.,13244.0,MEM,"Memphis, TN",TN,777.0,10.0,185.0,730.0
19977.0,United Air Lines Inc.,13256.0,MFE,"Mission/McAllen/Edinburg, TX",TX,645.0,154.0,588.0,556.0
19977.0,United Air Lines Inc.,13264.0,MFR,"Medford, OR",OR,503.0,159.0,287.0,781.0
19977.0,United Air Lines Inc.,13277.0,MGM,"Montgomery, AL",AL,1.0,,,1.0
19977.0,United Air Lines Inc.,13296.0,MHT,"Manchester, NH",NH,1.0,,,1.0
19977.0,United Air Lines Inc.,13303.0,MIA,"Miami, FL",FL,4478.0,3400.0,4936.0,5194.0
19977.0,United Air Lines Inc.,13342.0,MKE,"Milwaukee, WI",WI,279.0,75.0,60.0,225.0
19977.0,United Air Lines Inc.,13422.0,MOB,"Mobile, AL",AL,1.0,,1.0,
19977.0,United Air Lines Inc.,13485.0,MSN,"Madison, WI",WI,1240.0,317.0,613.0,1229.0
19977.0,United Air Lines Inc.,13486.0,MSO,"Missoula, MT",MT,526.0,313.0,607.0,728.0
19977.0,United Air Lines Inc.,13487.0,MSP,"Minneapolis, MN",MN,3471.0,1459.0,2423.0,4100.0
19977.0,United Air Lines Inc.,13495.0,MSY,"New Orleans, LA",LA,6368.0,2539.0,3603.0,5618.0
19977.0,United Air Lines Inc.,13502.0,MTJ,"Montrose/Delta, CO",CO,76.0,87.0,341.0,385.0
19977.0,United Air Lines Inc.,13577.0,MYR,"Myrtle Beach, SC",SC,268.0,,123.0,338.0
19977.0,United Air Lines Inc.,13830.0,OGG,"Kahului, HI",HI,3017.0,1131.0,3154.0,3047.0
19977.0,United Air Lines Inc.,13851.0,OKC,"Oklahoma City, OK",OK,240.0,113.0,19.0,329.0
19977.0,United Air Lines Inc.,13871.0,OMA,"Omaha, NE",NE,1775.0,796.0,1156.0,1848.0
19977.0,United Air Lines Inc.,13891.0,ONT,"Ontario, CA",CA,921.0,410.0,690.0,946.0
19977.0,United Air Lines Inc.,13930.0,ORD,"Chicago, IL",IL,75459.0,32498.0,47280.0,66516.0
19977.0,United Air Lines Inc.,13931.0,ORF,"Norfolk, VA",VA,1025.0,502.0,1335.0,1475.0
19977.0,United Air Lines Inc.,14027.0,PBI,"West Palm Beach/Palm Beach, FL",FL,2563.0,1398.0,2555.0,2598.0
19977.0,United Air Lines Inc.,14057.0,PDX,"Portland, OR",OR,7065.0,2980.0,5046.0,6189.0
19977.0,United Air Lines Inc.,14100.0,PHL,"Philadelphia, PA",PA,4311.0,1516.0,2002.0,3172.0
19977.0,United Air Lines Inc.,14107.0,PHX,"Phoenix, AZ",AZ,7864.0,4281.0,6947.0,8708.0
19977.0,United Air Lines Inc.,14113.0,PIH,"Pocatello, ID",ID,1.0,,,
19977.0,United Air Lines Inc.,14122.0,PIT,"Pittsburgh, PA",PA,2896.0,872.0,1328.0,2223.0
19977.0,United Air Lines Inc.,14193.0,PNS,"Pensacola, FL",FL,13.0,47.0,215.0,403.0
19977.0,United Air Lines Inc.,14262.0,PSP,"Palm Springs, CA",CA,1446.0,619.0,605.0,1151.0
19977.0,United Air Lines Inc.,14288.0,PUB,"Pueblo, CO",CO,1.0,,,
19977.0,United Air Lines Inc.,14307.0,PVD,"Providence, RI",RI,7.0,1.0,7.0,4.0
19977.0,United Air Lines Inc.,14321.0,PWM,"Portland, ME",ME,473.0,3.0,505.0,826.0
19977.0,United Air Lines Inc.,14457.0,RAP,"Rapid City, SD",SD,130.0,176.0,361.0,564.0
19977.0,United Air Lines Inc.,14489.0,RDM,"Bend/Redmond, OR",OR,141.0,,199.0,549.0
19977.0,United Air Lines Inc.,14492.0,RDU,"Raleigh/Durham, NC",NC,4330.0,1509.0,2635.0,4068.0
19977.0,United Air Lines Inc.,14512.0,RFD,"Rockford, IL",IL,27.0,,17.0,32.0
19977.0,United Air Lines Inc.,14524.0,RIC,"Richmond, VA",VA,517.0,144.0,694.0,848.0
19977.0,United Air Lines Inc.,14543.0,RKS,"Rock Springs, WY",WY,1.0,,,
19977.0,United Air Lines Inc.,14570.0,RNO,"Reno, NV",NV,1577.0,727.0,911.0,1781.0
19977.0,United Air Lines Inc.,14576.0,ROC,"Rochester, NY",NY,924.0,129.0,298.0,748.0
19977.0,United Air Lines Inc.,14635.0,RSW,"Fort Myers, FL",FL,3751.0,2970.0,5589.0,5110.0
19977.0,United Air Lines Inc.,14679.0,SAN,"San Diego, CA",CA,9784.0,4769.0,7011.0,9162.0
19977.0,United Air Lines Inc.,14683.0,SAT,"San Antonio, TX",TX,4424.0,1454.0,3270.0,5012.0
19977.0,United Air Lines Inc.,14685.0,SAV,"Savannah, GA",GA,419.0,17.0,268.0,489.0
19977.0,United Air Lines Inc.,14689.0,SBA,"Santa Barbara, CA",CA,431.0,185.0,532.0,1266.0
19977.0,United Air Lines Inc.,14696.0,SBN,"South Bend, IN",IN,5.0,,7.0,24.0
19977.0,United Air Lines Inc.,14730.0,SDF,"Louisville, KY",KY,35.0,4.0,13.0,241.0
19977.0,United Air Lines Inc.,14747.0,SEA,"Seattle, WA",WA,9825.0,4392.0,6191.0,7622.0
19977.0,United Air Lines Inc.,14771.0,SFO,"San Francisco, CA",CA,51732.0,20761.0,22623.0,38844.0
19977.0,United Air Lines Inc.,14831.0,SJC,"San Jose, CA",CA,2024.0,651.0,650.0,1515.0
19977.0,United Air Lines Inc.,14843.0,SJU,"San Juan, PR",PR,2026.0,1443.0,2736.0,2486.0
19977.0,United Air Lines Inc.,14869.0,SLC,"Salt Lake City, UT",UT,1727.0,1184.0,1612.0,1863.0
19977.0,United Air Lines Inc.,14893.0,SMF,"Sacramento, CA",CA,3418.0,1579.0,3198.0,3389.0
19977.0,United Air Lines Inc.,14908.0,SNA,"Santa Ana, CA",CA,6358.0,2719.0,3437.0,6167.0
19977.0,United Air Lines Inc.,14986.0,SRQ,"Sarasota/Bradenton, FL",FL,573.0,349.0,866.0,1090.0
19977.0,United Air Lines Inc.,15016.0,STL,"St. Louis, MO",MO,789.0,41.0,462.0,756.0
19977.0,United Air Lines Inc.,15024.0,STT,"Charlotte Amalie, VI",VI,534.0,403.0,1051.0,933.0
19977.0,United Air Lines Inc.,15070.0,SWF,"Newburgh/Poughkeepsie, NY",NY,21.0,2.0,1.0,2.0
19977.0,United Air Lines Inc.,15096.0,SYR,"Syracuse, NY",NY,489.0,91.0,242.0,1020.0
19977.0,United Air Lines Inc.,15249.0,TLH,"Tallahassee, FL",FL,1.0,1.0,,1.0
19977.0,United Air Lines Inc.,15304.0,TPA,"Tampa, FL",FL,7519.0,4346.0,6760.0,7633.0
19977.0,United Air Lines Inc.,15370.0,TUL,"Tulsa, OK",OK,622.0,138.0,275.0,588.0
19977.0,United Air Lines Inc.,15376.0,TUS,"Tucson, AZ",AZ,634.0,174.0,143.0,711.0
19977.0,United Air Lines Inc.,15380.0,TVC,"Traverse City, MI",MI,11.0,4.0,257.0,197.0
19977.0,United Air Lines Inc.,15412.0,TYS,"Knoxville, TN",TN,2.0,,,6.0
20046.0,Air Wisconsin Airlines Corp,10135.0,ABE,"Allentown/Bethlehem/Easton, PA",PA,337.0,13.0,632.0,599.0
20046.0,Air Wisconsin Airlines Corp,10257.0,ALB,"Albany, NY",NY,394.0,298.0,97.0,83.0
20046.0,Air Wisconsin Airlines Corp,10397.0,ATL,"Atlanta, GA",GA,22.0,12.0,,
20046.0,Air Wisconsin Airlines Corp,10408.0,ATW,"Appleton, WI",WI,2039.0,1269.0,2190.0,1557.0
20046.0,Air Wisconsin Airlines Corp,10431.0,AVL,"Asheville, NC",NC,448.0,592.0,1400.0,611.0
20046.0,Air Wisconsin Airlines Corp,10434.0,AVP,"Scranton/Wilkes-Barre, PA",PA,1117.0,631.0,1108.0,521.0
20046.0,Air Wisconsin Airlines Corp,10469.0,AZO,"Kalamazoo, MI",MI,832.0,319.0,325.0,
20046.0,Air Wisconsin Airlines Corp,10529.0,BDL,"Hartford, CT",CT,2.0,1.0,2.0,
20046.0,Air Wisconsin Airlines Corp,10599.0,BHM,"Birmingham, AL",AL,148.0,75.0,57.0,431.0
20046.0,Air Wisconsin Airlines Corp,10627.0,BIS,"Bismarck/Mandan, ND",ND,249.0,154.0,,
20046.0,Air Wisconsin Airlines Corp,10693.0,BNA,"Nashville, TN",TN,106.0,90.0,23.0,8.0
20046.0,Air Wisconsin Airlines Corp,10721.0,BOS,"Boston, MA",MA,1.0,,,2.0
20046.0,Air Wisconsin Airlines Corp,10785.0,BTV,"Burlington, VT",VT,258.0,460.0,1003.0,339.0
20046.0,Air Wisconsin Airlines Corp,10792.0,BUF,"Buffalo, NY",NY,610.0,471.0,609.0,371.0
20046.0,Air Wisconsin Airlines Corp,10821.0,BWI,"Baltimore, MD",MD,1.0,,4.0,14.0
20046.0,Air Wisconsin Airlines Corp,10868.0,CAE,"Columbia, SC",SC,2046.0,1169.0,1494.0,1238.0
20046.0,Air Wisconsin Airlines Corp,10874.0,CAK,"Akron, OH",OH,812.0,104.0,746.0,894.0
20046.0,Air Wisconsin Airlines Corp,10980.0,CHA,"Chattanooga, TN",TN,980.0,152.0,517.0,428.0
20046.0,Air Wisconsin Airlines Corp,10990.0,CHO,"Charlottesville, VA",VA,1132.0,609.0,1197.0,744.0
20046.0,Air Wisconsin Airlines Corp,10994.0,CHS,"Charleston, SC",SC,142.0,168.0,215.0,104.0
20046.0,Air Wisconsin Airlines Corp,11003.0,CID,"Cedar Rapids/Iowa City, IA",IA,708.0,122.0,495.0,463.0
20046.0,Air Wisconsin Airlines Corp,11042.0,CLE,"Cleveland, OH",OH,232.0,230.0,28.0,185.0
20046.0,Air Wisconsin Airlines Corp,11057.0,CLT,"Charlotte, NC",NC,2.0,2.0,6.0,1.0
20046.0,Air Wisconsin Airlines Corp,11066.0,CMH,"Columbus, OH",OH,293.0,84.0,373.0,104.0
20046.0,Air Wisconsin Airlines Corp,11109.0,COS,"Colorado Springs, CO",CO,334.0,106.0,4.0,
20046.0,Air Wisconsin Airlines Corp,11111.0,COU,"Columbia, MO",MO,418.0,391.0,536.0,1.0
20046.0,Air Wisconsin Airlines Corp,11146.0,CRW,"Charleston/Dunbar, WV",WV,674.0,438.0,638.0,486.0
20046.0,Air Wisconsin Airlines Corp,11193.0,CVG,"Cincinnati, OH",KY,308.0,114.0,417.0,202.0
20046.0,Air Wisconsin Airlines Corp,11203.0,CWA,"Mosinee, WI",WI,915.0,575.0,601.0,3.0
20046.0,Air Wisconsin Airlines Corp,11267.0,DAY,"Dayton, OH",OH,2098.0,1312.0,2919.0,2213.0
20046.0,Air Wisconsin Airlines Corp,11292.0,DEN,"Denver, CO",CO,798.0,196.0,,
20046.0,Air Wisconsin Airlines Corp,11423.0,DSM,"Des Moines, IA",IA,422.0,1.0,69.0,284.0
20046.0,Air Wisconsin Airlines Corp,11433.0,DTW,"Detroit, MI",MI,2.0,,174.0,123.0
20046.0,Air Wisconsin Airlines Corp,11481.0,ECP,"Panama City, FL",FL,15.0,4.0,33.0,20.0
20046.0,Air Wisconsin Airlines Corp,11537.0,ELM,"Elmira/Corning, NY",NY,246.0,7.0,1.0,
20046.0,Air Wisconsin Airlines Corp,11577.0,ERI,"Erie, PA",PA,474.0,285.0,868.0,700.0
20046.0,Air Wisconsin Airlines Corp,11612.0,EVV,"Evansville, IN",IN,579.0,447.0,558.0,1.0
20046.0,Air Wisconsin Airlines Corp,11637.0,FAR,"Fargo, ND",ND,408.0,120.0,221.0,227.0
20046.0,Air Wisconsin Airlines Corp,11641.0,FAY,"Fayetteville, NC",NC,111.0,,,
20046.0,Air Wisconsin Airlines Corp,11721.0,FNT,"Flint, MI",MI,650.0,567.0,579.0,565.0
20046.0,Air Wisconsin Airlines Corp,11775.0,FSD,"Sioux Falls, SD",SD,638.0,51.0,230.0,318.0
20046.0,Air Wisconsin Airlines Corp,11823.0,FWA,"Fort Wayne, IN",IN,6.0,72.0,103.0,59.0
20046.0,Air Wisconsin Airlines Corp,11977.0,GRB,"Green Bay, WI",WI,864.0,211.0,649.0,604.0
20046.0,Air Wisconsin Airlines Corp,11986.0,GRR,"Grand Rapids, MI",MI,794.0,127.0,824.0,503.0
20046.0,Air Wisconsin Airlines Corp,11995.0,GSO,"Greensboro/High Point, NC",NC,1765.0,661.0,900.0,1033.0
20046.0,Air Wisconsin Airlines Corp,11996.0,GSP,"Greer, SC",SC,885.0,170.0,680.0,87.0
20046.0,Air Wisconsin Airlines Corp,12197.0,HPN,"White Plains, NY",NY,950.0,247.0,467.0,404.0
20046.0,Air Wisconsin Airlines Corp,12217.0,HSV,"Huntsville, AL",AL,880.0,371.0,313.0,66.0
20046.0,Air Wisconsin Airlines Corp,12264.0,IAD,"Washington, DC",VA,14068.0,7838.0,18781.0,5923.0
20046.0,Air Wisconsin Airlines Corp,12278.0,ICT,"Wichita, KS",KS,363.0,80.0,46.0,171.0
20046.0,Air Wisconsin Airlines Corp,12323.0,ILM,"Wilmington, NC",NC,1002.0,387.0,952.0,35.0
20046.0,Air Wisconsin Airlines Corp,12339.0,IND,"Indianapolis, IN",IN,1268.0,418.0,211.0,498.0
20046.0,Air Wisconsin Airlines Corp,12397.0,ITH,"Ithaca/Cortland, NY",NY,182.0,201.0,504.0,90.0
20046.0,Air Wisconsin Airlines Corp,12448.0,JAN,"Jackson/Vicksburg, MS",MS,176.0,15.0,,
20046.0,Air Wisconsin Airlines Corp,12451.0,JAX,"Jacksonville, FL",FL,2.0,37.0,,
20046.0,Air Wisconsin Airlines Corp,12884.0,LAN,"Lansing, MI",MI,426.0,318.0,122.0,
20046.0,Air Wisconsin Airlines Corp,12945.0,LEX,"Lexington, KY",KY,1491.0,335.0,379.0,566.0
20046.0,Air Wisconsin Airlines Corp,12953.0,LGA,"New York, NY",NY,148.0,137.0,369.0,7.0
20046.0,Air Wisconsin Airlines Corp,12992.0,LIT,"Little Rock, AR",AR,484.0,99.0,53.0,319.0
20046.0,Air Wisconsin Airlines Corp,13029.0,LNK,"Lincoln, NE",NE,682.0,293.0,441.0,658.0
20046.0,Air Wisconsin Airlines Corp,13198.0,MCI,"Kansas City, MO",MO,33.0,20.0,23.0,6.0
20046.0,Air Wisconsin Airlines Corp,13230.0,MDT,"Harrisburg, PA",PA,823.0,376.0,1135.0,388.0
20046.0,Air Wisconsin Airlines Corp,13244.0,MEM,"Memphis, TN",TN,241.0,23.0,68.0,242.0
20046.0,Air Wisconsin Airlines Corp,13277.0,MGM,"Montgomery, AL",AL,1.0,,,
20046.0,Air Wisconsin Airlines Corp,13296.0,MHT,"Manchester, NH",NH,387.0,100.0,496.0,4.0
20046.0,Air Wisconsin Airlines Corp,13342.0,MKE,"Milwaukee, WI",WI,2306.0,1382.0,2165.0,1622.0
20046.0,Air Wisconsin Airlines Corp,13367.0,MLI,"Moline, IL",IL,428.0,399.0,477.0,503.0
20046.0,Air Wisconsin Airlines Corp,13485.0,MSN,"Madison, WI",WI,792.0,2.0,105.0,608.0
20046.0,Air Wisconsin Airlines Corp,13487.0,MSP,"Minneapolis, MN",MN,2.0,3.0,,4.0
20046.0,Air Wisconsin Airlines Corp,13577.0,MYR,"Myrtle Beach, SC",SC,1.0,,244.0,130.0
20046.0,Air Wisconsin Airlines Corp,13851.0,OKC,"Oklahoma City, OK",OK,264.0,,,
20046.0,Air Wisconsin Airlines Corp,13871.0,OMA,"Omaha, NE",NE,79.0,24.0,19.0,141.0
20046.0,Air Wisconsin Airlines Corp,13930.0,ORD,"Chicago, IL",IL,36548.0,17148.0,24029.0,26288.0
20046.0,Air Wisconsin Airlines Corp,13931.0,ORF,"Norfolk, VA",VA,332.0,397.0,29.0,58.0
20046.0,Air Wisconsin Airlines Corp,14100.0,PHL,"Philadelphia, PA",PA,8.0,84.0,279.0,17.0
20046.0,Air Wisconsin Airlines Corp,14108.0,PIA,"Peoria, IL",IL,817.0,558.0,149.0,692.0
20046.0,Air Wisconsin Airlines Corp,14122.0,PIT,"Pittsburgh, PA",PA,31.0,40.0,51.0,239.0
20046.0,Air Wisconsin Airlines Corp,14193.0,PNS,"Pensacola, FL",FL,252.0,79.0,439.0,126.0
20046.0,Air Wisconsin Airlines Corp,14288.0,PUB,"Pueblo, CO",CO,1.0,,,
20046.0,Air Wisconsin Airlines Corp,14307.0,PVD,"Providence, RI",RI,422.0,181.0,837.0,456.0
20046.0,Air Wisconsin Airlines Corp,14321.0,PWM,"Portland, ME",ME,383.0,70.0,417.0,476.0
20046.0,Air Wisconsin Airlines Corp,14457.0,RAP,"Rapid City, SD",SD,182.0,26.0,4.0,
20046.0,Air Wisconsin Airlines Corp,14492.0,RDU,"Raleigh/Durham, NC",NC,35.0,25.0,1.0,11.0
20046.0,Air Wisconsin Airlines Corp,14524.0,RIC,"Richmond, VA",VA,573.0,249.0,356.0,159.0
20046.0,Air Wisconsin Airlines Corp,14574.0,ROA,"Roanoke, VA",VA,654.0,807.0,1252.0,734.0
20046.0,Air Wisconsin Airlines Corp,14576.0,ROC,"Rochester, NY",NY,385.0,342.0,711.0,547.0
20046.0,Air Wisconsin Airlines Corp,14633.0,RST,"Rochester, MN",MN,756.0,331.0,,
20046.0,Air Wisconsin Airlines Corp,14685.0,SAV,"Savannah, GA",GA,749.0,271.0,233.0,289.0
20046.0,Air Wisconsin Airlines Corp,14696.0,SBN,"South Bend, IN",IN,456.0,322.0,585.0,257.0
20046.0,Air Wisconsin Airlines Corp,14711.0,SCE,"State College, PA",PA,1455.0,884.0,1464.0,656.0
20046.0,Air Wisconsin Airlines Corp,14730.0,SDF,"Louisville, KY",KY,1079.0,318.0,1048.0,714.0
20046.0,Air Wisconsin Airlines Corp,14783.0,SGF,"Springfield, MO",MO,520.0,266.0,117.0,534.0
20046.0,Air Wisconsin Airlines Corp,15016.0,STL,"St. Louis, MO",MO,1050.0,201.0,44.0,173.0
20046.0,Air Wisconsin Airlines Corp,15096.0,SYR,"Syracuse, NY",NY,265.0,310.0,487.0,448.0
20046.0,Air Wisconsin Airlines Corp,15370.0,TUL,"Tulsa, OK",OK,205.0,31.0,7.0,94.0
20046.0,Air Wisconsin Airlines Corp,15380.0,TVC,"Traverse City, MI",MI,674.0,385.0,518.0,750.0
20046.0,Air Wisconsin Airlines Corp,15412.0,TYS,"Knoxville, TN",TN,1212.0,444.0,481.0,590.0
20046.0,Air Wisconsin Airlines Corp,15624.0,VPS,"Valparaiso, FL",FL,22.0,5.0,104.0,
20046.0,Air Wisconsin Airlines Corp,15919.0,XNA,"Fayetteville, AR",AR,176.0,3.0,,232.0
20237.0,Trans States Airlines,10135.0,ABE,"Allentown/Bethlehem/Easton, PA",PA,2.0,,,
20237.0,Trans States Airlines,10136.0,ABI,"Abilene, TX",TX,4.0,,,
20237.0,Trans States Airlines,10140.0,ABQ,"Albuquerque, NM",NM,160.0,62.0,,
20237.0,Trans States Airlines,10257.0,ALB,"Albany, NY",NY,33.0,1.0,,
20237.0,Trans States Airlines,10279.0,AMA,"Amarillo, TX",TX,664.0,151.0,,
20237.0,Trans States Airlines,10408.0,ATW,"Appleton, WI",WI,4.0,,,
20237.0,Trans States Airlines,10558.0,BFF,"Scottsbluff, NE",NE,4.0,,,
20237.0,Trans States Airlines,10599.0,BHM,"Birmingham, AL",AL,164.0,29.0,,
20237.0,Trans States Airlines,10620.0,BIL,"Billings, MT",MT,225.0,94.0,,
20237.0,Trans States Airlines,10627.0,BIS,"Bismarck/Mandan, ND",ND,844.0,151.0,,
20237.0,Trans States Airlines,10693.0,BNA,"Nashville, TN",TN,14.0,34.0,,
20237.0,Trans States Airlines,10792.0,BUF,"Buffalo, NY",NY,194.0,52.0,,
20237.0,Trans States Airlines,10849.0,BZN,"Bozeman, MT",MT,1.0,1.0,,
20237.0,Trans States Airlines,10868.0,CAE,"Columbia, SC",SC,10.0,,,
20237.0,Trans States Airlines,10874.0,CAK,"Akron, OH",OH,201.0,13.0,,
20237.0,Trans States Airlines,10980.0,CHA,"Chattanooga, TN",TN,205.0,9.0,,
20237.0,Trans States Airlines,10990.0,CHO,"Charlottesville, VA",VA,7.0,1.0,,
20237.0,Trans States Airlines,11003.0,CID,"Cedar Rapids/Iowa City, IA",IA,284.0,76.0,,
20237.0,Trans States Airlines,11042.0,CLE,"Cleveland, OH",OH,126.0,,,
20237.0,Trans States Airlines,11057.0,CLT,"Charlotte, NC",NC,1.0,,,
20237.0,Trans States Airlines,11066.0,CMH,"Columbus, OH",OH,252.0,26.0,,
20237.0,Trans States Airlines,11097.0,COD,"Cody, WY",WY,634.0,175.0,,
20237.0,Trans States Airlines,11109.0,COS,"Colorado Springs, CO",CO,432.0,169.0,,
20237.0,Trans States Airlines,11111.0,COU,"Columbia, MO",MO,451.0,110.0,,
20237.0,Trans States Airlines,11122.0,CPR,"Casper, WY",WY,753.0,181.0,,
20237.0,Trans States Airlines,11146.0,CRW,"Charleston/Dunbar, WV",WV,3.0,1.0,,
20237.0,Trans States Airlines,11193.0,CVG,"Cincinnati, OH",KY,72.0,3.0,,
20237.0,Trans States Airlines,11233.0,CYS,"Cheyenne, WY",WY,16.0,1.0,,
20237.0,Trans States Airlines,11267.0,DAY,"Dayton, OH",OH,161.0,33.0,,
20237.0,Trans States Airlines,11292.0,DEN,"Denver, CO",CO,23343.0,5977.0,,
20237.0,Trans States Airlines,11315.0,DIK,"Dickinson, ND",ND,608.0,170.0,,
20237.0,Trans States Airlines,11413.0,DRO,"Durango, CO",CO,865.0,211.0,,
20237.0,Trans States Airlines,11423.0,DSM,"Des Moines, IA",IA,694.0,30.0,,
20237.0,Trans States Airlines,11433.0,DTW,"Detroit, MI",MI,25.0,10.0,,
20237.0,Trans States Airlines,11540.0,ELP,"El Paso, TX",TX,750.0,103.0,,
20237.0,Trans States Airlines,11577.0,ERI,"Erie, PA",PA,174.0,107.0,,
20237.0,Trans States Airlines,11612.0,EVV,"Evansville, IN",IN,349.0,73.0,,
20237.0,Trans States Airlines,11637.0,FAR,"Fargo, ND",ND,708.0,139.0,,
20237.0,Trans States Airlines,11638.0,FAT,"Fresno, CA",CA,1.0,,,
20237.0,Trans States Airlines,11648.0,FCA,"Kalispell, MT",MT,383.0,32.0,,
20237.0,Trans States Airlines,11695.0,FLG,"Flagstaff, AZ",AZ,534.0,169.0,,
20237.0,Trans States Airlines,11721.0,FNT,"Flint, MI",MI,182.0,126.0,,
20237.0,Trans States Airlines,11775.0,FSD,"Sioux Falls, SD",SD,768.0,88.0,,
20237.0,Trans States Airlines,11867.0,GCK,"Garden City, KS",KS,2.0,,,
20237.0,Trans States Airlines,11921.0,GJT,"Grand Junction, CO",CO,653.0,263.0,,
20237.0,Trans States Airlines,11977.0,GRB,"Green Bay, WI",WI,100.0,2.0,,
20237.0,Trans States Airlines,11986.0,GRR,"Grand Rapids, MI",MI,358.0,24.0,,
20237.0,Trans States Airlines,11995.0,GSO,"Greensboro/High Point, NC",NC,154.0,,,
20237.0,Trans States Airlines,11996.0,GSP,"Greer, SC",SC,228.0,,,
20237.0,Trans States Airlines,12003.0,GTF,"Great Falls, MT",MT,766.0,30.0,,
20237.0,Trans States Airlines,12012.0,GUC,"Gunnison, CO",CO,535.0,160.0,,
20237.0,Trans States Airlines,12094.0,HDN,"Hayden, CO",CO,479.0,232.0,,
20237.0,Trans States Airlines,12156.0,HLN,"Helena, MT",MT,704.0,174.0,,
