ORIGIN_AIRPORT_ID,CODE,ORIGIN_STATE_ABR,NAME,LOCATION,category,EAS,hub_cat,diff,pct_change,change_category,DEST_AIRPORT_ID,DEST,hub_cat_dest,NAME_DEST,DEST_STATE_ABR,2019,2020,2021,2022
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,10994,CHS,M,Charleston AFB/International,SC,1.0,,1.0,7.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,11003,CID,S,The Eastern Iowa,IA,124.0,103.0,124.0,111.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,11042,CLE,M,Cleveland-Hopkins International,OH,977.0,662.0,847.0,838.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,11057,CLT,L,Charlotte Douglas International,NC,2001.0,1435.0,2267.0,2404.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,11066,CMH,M,John Glenn Columbus International,OH,983.0,821.0,788.0,923.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,11109,COS,S,City of Colorado Springs Municipal,CO,425.0,300.0,898.0,1060.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,11122,CPR,N,Casper/Natrona County International,WY,1.0,,,
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,11193,CVG,M,Cincinnati/Northern Kentucky International,KY,900.0,544.0,869.0,874.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,11233,CYS,,Cheyenne Regional/Jerry Olson Field,WY,1.0,,,
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,11259,DAL,M,Dallas Love Field,TX,1718.0,1811.0,2077.0,2091.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,11278,DCA,L,Ronald Reagan Washington National,VA,356.0,193.0,292.0,354.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,11292,DEN,L,Denver International,CO,6844.0,5154.0,6113.0,7929.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,11298,DFW,L,Dallas/Fort Worth International,TX,5267.0,3885.0,5284.0,5470.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,11423,DSM,S,Des Moines International,IA,569.0,282.0,508.0,488.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,11433,DTW,L,Detroit Metro Wayne County,MI,3334.0,2366.0,3386.0,3008.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,11540,ELP,S,El Paso International,TX,919.0,524.0,781.0,1012.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,11603,EUG,S,Mahlon Sweet Field,OR,127.0,92.0,239.0,465.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,11618,EWR,L,Newark Liberty International,NJ,2639.0,1550.0,2147.0,2804.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,11637,FAR,S,Hector International,ND,175.0,122.0,150.0,169.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,11638,FAT,S,Fresno Yosemite International,CA,590.0,308.0,1272.0,1754.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,11648,FCA,S,Glacier Park International,MT,106.0,87.0,103.0,104.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,11697,FLL,L,Fort Lauderdale-Hollywood International,FL,1132.0,769.0,957.0,842.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,11775,FSD,S,Joe Foss Field,SD,197.0,148.0,214.0,266.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,11884,GEG,S,Spokane International,WA,825.0,828.0,870.0,903.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,11898,GFK,N,Grand Forks International,ND,102.0,72.0,91.0,99.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,11921,GJT,N,Grand Junction Regional,CO,109.0,86.0,106.0,104.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,11980,GRI,N,Central Nebraska Regional,NE,113.0,83.0,106.0,106.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,11982,GRK,N,Robert Gray AAF,TX,1.0,,,
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,11986,GRR,S,Gerald R. Ford International,MI,171.0,156.0,200.0,202.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,11996,GSP,S,Greenville-Spartanburg International,SC,59.0,1.0,,
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,12003,GTF,N,Great Falls International,MT,110.0,69.0,106.0,107.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,12127,HHR,,,CA,2.0,,,
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,12173,HNL,,,HI,969.0,303.0,1117.0,1507.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,12191,HOU,M,William P Hobby,TX,1783.0,1404.0,1488.0,1710.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,12264,IAD,L,Washington Dulles International,VA,959.0,369.0,611.0,692.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,12266,IAH,L,George Bush Intercontinental/Houston,TX,3073.0,1873.0,3581.0,4068.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,12278,ICT,S,Wichita Dwight D Eisenhower National,KS,470.0,231.0,246.0,202.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,12280,IDA,N,Idaho Falls Regional,ID,107.0,89.0,105.0,104.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,12339,IND,M,Indianapolis International,IN,1463.0,1013.0,1254.0,1373.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,12451,JAX,M,Jacksonville International,FL,183.0,,2.0,35.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,12478,JFK,L,John F. Kennedy International,NY,3408.0,1318.0,1686.0,2967.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,12889,LAS,L,Harry Reid International,NV,2.0,2.0,,
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,12892,LAX,L,Los Angeles International,CA,12958.0,6874.0,8662.0,10374.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,12896,LBB,S,Lubbock Preston Smith International,TX,373.0,322.0,313.0,365.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,12954,LGB,S,Long Beach Airport,CA,2129.0,986.0,1288.0,1873.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,12992,LIT,S,Bill and Hillary Clinton Nat Adams Field,AR,372.0,113.0,128.0,146.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,13061,LRD,N,Laredo International,TX,114.0,85.0,104.0,106.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,13076,LSE,N,La Crosse Regional,WI,1.0,,,
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,13158,MAF,S,Midland International Air and Space Port,TX,453.0,332.0,364.0,371.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,13198,MCI,M,Kansas City International,MO,1693.0,1151.0,1477.0,1679.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,13204,MCO,L,Orlando International,FL,1348.0,916.0,1307.0,1130.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,13230,MDT,S,Harrisburg International,PA,1.0,,1.0,
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,13232,MDW,L,Chicago Midway International,IL,2699.0,2356.0,2470.0,2738.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,13244,MEM,M,Memphis International,TN,203.0,182.0,272.0,637.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,13256,MFE,S,McAllen Miller International,TX,376.0,199.0,339.0,332.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,13264,MFR,S,Rogue Valley International - Medford,OR,122.0,103.0,181.0,176.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,13290,MHK,N,Manhattan Regional,KS,1.0,,,
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,13296,MHT,S,Manchester Boston Regional,NH,1.0,,,
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,13303,MIA,L,Miami International,FL,913.0,775.0,996.0,1589.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,13342,MKE,M,General Mitchell International,WI,1044.0,844.0,1254.0,1142.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,13367,MLI,N,Quad Cities International,IL,106.0,86.0,104.0,103.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,13422,MOB,N,Mobile Regional,AL,1.0,,,
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,13433,MOT,N,Minot International,ND,163.0,111.0,162.0,134.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,13476,MRY,N,Monterey Regional,CA,116.0,87.0,101.0,104.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,13485,MSN,S,Dane County Regional-Truax Field,WI,152.0,53.0,40.0,52.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,13486,MSO,S,Missoula Montana,MT,107.0,85.0,107.0,110.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,13487,MSP,L,Minneapolis-St Paul International,MN,3701.0,2268.0,3561.0,3489.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,13495,MSY,M,Louis Armstrong New Orleans International,LA,996.0,512.0,797.0,978.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,13796,OAK,M,Metro Oakland International,CA,4731.0,2612.0,3460.0,4962.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,13830,OGG,,,HI,10.0,48.0,428.0,819.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,13851,OKC,S,Will Rogers World,OK,814.0,498.0,620.0,758.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,13871,OMA,M,Eppley Airfield,NE,1155.0,823.0,997.0,979.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,13891,ONT,M,Ontario International,CA,1403.0,966.0,1431.0,2175.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,13930,ORD,L,Chicago O'Hare International,IL,4789.0,2752.0,4421.0,5208.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,13931,ORF,M,Norfolk International,VA,115.0,35.0,1.0,33.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,14004,PAE,N,Snohomish County,WA,584.0,296.0,357.0,504.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,14057,PDX,M,Portland International,OR,3618.0,2620.0,2745.0,3331.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,14081,PGA,N,Page Municipal,AZ,282.0,51.0,,
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,14100,PHL,L,Philadelphia International,PA,1741.0,854.0,1252.0,1626.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,14107,PHX,L,Phoenix Sky Harbor International,AZ,5525.0,3681.0,4631.0,6240.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,14108,PIA,N,General Downing - Peoria International,IL,118.0,91.0,115.0,120.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,14122,PIT,M,Pittsburgh International,PA,842.0,605.0,592.0,747.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,14193,PNS,S,Pensacola International,FL,1.0,,,
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,14252,PSC,S,Tri Cities,WA,131.0,94.0,114.0,125.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,14307,PVD,S,Rhode Island Tf Green International,RI,19.0,,,
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,14457,RAP,S,Rapid City Regional,SD,121.0,91.0,110.0,109.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,14489,RDM,S,Roberts Field,OR,58.0,66.0,13.0,38.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,14492,RDU,M,Raleigh-Durham International,NC,713.0,119.0,786.0,636.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,14512,RFD,N,Chicago/Rockford International,IL,105.0,87.0,100.0,106.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,14570,RNO,M,Reno/Tahoe International,NV,3617.0,2332.0,2593.0,3256.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,14576,ROC,S,Frederick Douglass Grtr Rochester International,NY,1.0,,1.0,
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,14635,RSW,M,Southwest Florida International,FL,34.0,2.0,1.0,48.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,14679,SAN,L,San Diego International,CA,6168.0,3173.0,3334.0,6025.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,14683,SAT,M,San Antonio International,TX,1749.0,1185.0,1369.0,1565.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,14689,SBA,S,Santa Barbara Municipal,CA,394.0,77.0,762.0,1004.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,14696,SBN,S,South Bend International,IN,102.0,83.0,102.0,94.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,14698,SBP,N,San Luis County Regional,CA,43.0,44.0,1.0,
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,14716,SCK,N,Stockton Metro,CA,601.0,315.0,535.0,497.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,14730,SDF,S,Louisville Muhammad Ali International,KY,416.0,116.0,507.0,465.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,14747,SEA,L,Seattle/Tacoma International,WA,7028.0,4389.0,5870.0,6296.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,14771,SFO,L,San Francisco International,CA,7673.0,4158.0,4182.0,5391.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,14783,SGF,S,Springfield-Branson National,MO,117.0,87.0,114.0,117.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,14794,SGU,N,St George Regional,UT,1.0,2.0,2.0,1.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,14814,SHV,N,Shreveport Regional,LA,114.0,85.0,108.0,106.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,14831,SJC,M,Norman Y. Mineta San Jose International,CA,4837.0,2249.0,1840.0,3512.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,14842,SJT,N,San Angelo Regional/Mathis Field,TX,1.0,,,1.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,14869,SLC,L,Salt Lake City International,UT,3727.0,2557.0,3278.0,3876.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,14893,SMF,M,Sacramento International,CA,3569.0,2631.0,3006.0,4592.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,14905,SMX,N,Santa Maria Public/Capt. G. Allan Hancock Field,CA,193.0,126.0,162.0,106.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,14908,SNA,M,John Wayne Airport-Orange County,CA,3229.0,1940.0,3202.0,4975.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,14960,SPS,N,Sheppard AFB/Wichita Falls Municipal,TX,1.0,,,
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,15016,STL,M,St Louis Lambert International,MO,1615.0,1225.0,1664.0,1915.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,15023,STS,N,Charles M. Schulz - Sonoma County,CA,14.0,,60.0,183.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,15070,SWF,N,New York Stewart International,NY,1.0,,1.0,1.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,15096,SYR,S,Syracuse Hancock International,NY,1.0,,2.0,50.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,15304,TPA,L,Tampa International,FL,1192.0,569.0,999.0,862.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,15370,TUL,S,Tulsa International,OK,531.0,360.0,412.0,506.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,15376,TUS,S,Tucson International,AZ,1120.0,954.0,839.0,924.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,15412,TYS,S,McGhee Tyson,TN,107.0,90.0,106.0,106.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,15919,XNA,S,Northwest Arkansas National,AR,118.0,83.0,150.0,191.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,10868,CAE,S,Columbia Metropolitan,SC,,1.0,1.0,2.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,11823,FWA,S,Fort Wayne International,IN,,22.0,84.0,91.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,12217,HSV,S,Huntsville International-Carl T Jones Field,AL,,1.0,,34.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,12297,IGM,,,AZ,,1.0,,
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,13983,OWB,N,Owensboro Daviess County Regional,KY,,1.0,,
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,14262,PSP,S,Palm Springs International,CA,,1.0,229.0,511.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,14524,RIC,S,Richmond International,VA,,4.0,99.0,68.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,10155,ACT,N,Waco Regional,TX,,,1.0,
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,10157,ACV,N,California Redwood Coast Humboldt County,CA,,,13.0,32.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,10431,AVL,S,Asheville Regional,NC,,,85.0,96.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,10685,BMI,N,Central Il Regional Airport at Bloomington,IL,,,9.0,
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,11140,CRP,N,Corpus Christi International,TX,,,2.0,2.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,11413,DRO,N,Durango La Plata County,CO,,,59.0,34.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,11719,FNL,,Northern Colorado Regional,CO,,,5.0,45.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,11721,FNT,N,Bishop International,MI,,,79.0,101.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,12206,HRL,S,Valley International,TX,,,33.0,52.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,12441,JAC,S,Jackson Hole,WY,,,11.0,
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,12758,KOA,,,HI,,,48.0,274.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,12982,LIH,,,HI,,,67.0,294.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,13194,MCE,,,CA,,,49.0,509.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,14314,PVU,N,Provo Municipal,UT,,,3.0,99.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,14633,RST,N,Rochester International,MN,,,1.0,
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,15624,VPS,S,Eglin AFB Destin Fort Walton Beach,FL,,,27.0,102.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,16869,XWA,N,Williston Basin International,ND,,,26.0,30.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,10874,CAK,N,Akron-Canton Regional,OH,,,,26.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,11337,DLH,N,Duluth International,MN,,,,1.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,11995,GSO,S,Piedmont Triad International,NC,,,,2.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,12197,HPN,S,Westchester County,NY,,,,7.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,12363,IPL,,,CA,,,,106.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,13029,LNK,N,Lincoln Airport,NE,,,,1.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,13249,MER,,,CA,,,,1.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,14487,RDD,N,Redding Municipal,CA,,,,98.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,14761,SFB,S,Orlando Sanford International,FL,,,,23.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,14986,SRQ,S,Sarasota/Bradenton International,FL,,,,2.0
12889,LAS,NV,Harry Reid International,Las Vegas,more than 5 million,no,L,gain,3.1,less than 10%,16101,YKM,N,Yakima Air Terminal/McAllister Field,WA,,,,1.0
12891,LAW,OK,Lawton-Fort Sill Regional,Lawton/Fort Sill,10k-100k,no,N,loss,-13.9,at least -10%,10136,ABI,N,Abilene Regional,TX,1.0,,,
12891,LAW,OK,Lawton-Fort Sill Regional,Lawton/Fort Sill,10k-100k,no,N,loss,-13.9,at least -10%,10155,ACT,N,Waco Regional,TX,1.0,,1.0,
12891,LAW,OK,Lawton-Fort Sill Regional,Lawton/Fort Sill,10k-100k,no,N,loss,-13.9,at least -10%,11298,DFW,L,Dallas/Fort Worth International,TX,1294.0,754.0,1134.0,1115.0
12891,LAW,OK,Lawton-Fort Sill Regional,Lawton/Fort Sill,10k-100k,no,N,loss,-13.9,at least -10%,13851,OKC,S,Will Rogers World,OK,1.0,,,
12891,LAW,OK,Lawton-Fort Sill Regional,Lawton/Fort Sill,10k-100k,no,N,loss,-13.9,at least -10%,14960,SPS,N,Sheppard AFB/Wichita Falls Municipal,TX,1.0,,,
12891,LAW,OK,Lawton-Fort Sill Regional,Lawton/Fort Sill,10k-100k,no,N,loss,-13.9,at least -10%,11695,FLG,N,Flagstaff Pulliam,AZ,,,,1.0
12891,LAW,OK,Lawton-Fort Sill Regional,Lawton/Fort Sill,10k-100k,no,N,loss,-13.9,at least -10%,12280,IDA,N,Idaho Falls Regional,ID,,,,1.0
