ORIGIN_AIRPORT_ID,NAME,AIRCRAFT_TYPE,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,total
11637,"Fargo, ND: Hector International",699.0,1.0,,3.0,1.0,26.0,31.0,31.0,31.0,31.0,31.0,7.0,16.0,209.0
11637,"Fargo, ND: Hector International",722.0,1.0,5.0,8.0,10.0,6.0,12.0,10.0,13.0,11.0,13.0,18.0,11.0,118.0
11638,"Fresno, CA: Fresno Yosemite International",482.0,26.0,10.0,14.0,30.0,31.0,22.0,21.0,11.0,16.0,29.0,25.0,23.0,258.0
11638,"Fresno, CA: Fresno Yosemite International",614.0,62.0,50.0,62.0,59.0,119.0,160.0,148.0,142.0,162.0,115.0,76.0,70.0,1225.0
11638,"Fresno, CA: Fresno Yosemite International",629.0,157.0,144.0,190.0,171.0,144.0,232.0,272.0,292.0,265.0,204.0,265.0,223.0,2559.0
11638,"Fresno, CA: Fresno Yosemite International",631.0,177.0,107.0,157.0,176.0,161.0,97.0,99.0,110.0,117.0,162.0,93.0,85.0,1541.0
11638,"Fresno, CA: Fresno Yosemite International",638.0,11.0,1.0,28.0,12.0,2.0,28.0,32.0,19.0,27.0,33.0,43.0,39.0,275.0
11638,"Fresno, CA: Fresno Yosemite International",673.0,190.0,272.0,246.0,322.0,419.0,425.0,472.0,447.0,348.0,281.0,290.0,237.0,3949.0
11638,"Fresno, CA: Fresno Yosemite International",694.0,5.0,5.0,1.0,1.0,6.0,35.0,29.0,23.0,19.0,35.0,46.0,48.0,253.0
11638,"Fresno, CA: Fresno Yosemite International",698.0,23.0,33.0,83.0,79.0,110.0,84.0,82.0,92.0,94.0,88.0,57.0,56.0,881.0
11638,"Fresno, CA: Fresno Yosemite International",699.0,1.0,,,,,,4.0,,1.0,,12.0,10.0,28.0
11638,"Fresno, CA: Fresno Yosemite International",722.0,6.0,4.0,3.0,,3.0,4.0,5.0,6.0,7.0,8.0,6.0,8.0,60.0
11641,"Fayetteville, NC: Fayetteville Regional/Grannis Field",631.0,24.0,32.0,40.0,18.0,27.0,103.0,101.0,75.0,37.0,58.0,25.0,23.0,563.0
11641,"Fayetteville, NC: Fayetteville Regional/Grannis Field",638.0,223.0,194.0,265.0,298.0,273.0,213.0,222.0,221.0,230.0,209.0,86.0,72.0,2506.0
11648,"Kalispell, MT: Glacier Park International",482.0,124.0,105.0,95.0,40.0,48.0,89.0,123.0,94.0,81.0,66.0,38.0,59.0,962.0
11648,"Kalispell, MT: Glacier Park International",614.0,27.0,45.0,82.0,38.0,62.0,162.0,114.0,82.0,43.0,44.0,29.0,30.0,758.0
11648,"Kalispell, MT: Glacier Park International",629.0,4.0,3.0,,1.0,1.0,56.0,56.0,61.0,36.0,10.0,,15.0,243.0
11648,"Kalispell, MT: Glacier Park International",631.0,14.0,28.0,30.0,8.0,,28.0,32.0,31.0,30.0,7.0,,,208.0
11648,"Kalispell, MT: Glacier Park International",638.0,55.0,56.0,68.0,26.0,1.0,,,,,,,10.0,216.0
11648,"Kalispell, MT: Glacier Park International",673.0,61.0,12.0,83.0,127.0,169.0,304.0,315.0,332.0,230.0,153.0,164.0,120.0,2070.0
11648,"Kalispell, MT: Glacier Park International",694.0,38.0,34.0,11.0,27.0,16.0,60.0,121.0,109.0,51.0,18.0,11.0,14.0,510.0
11648,"Kalispell, MT: Glacier Park International",698.0,14.0,10.0,12.0,34.0,63.0,74.0,61.0,57.0,53.0,44.0,38.0,45.0,505.0
11695,"Flagstaff, AZ: Flagstaff Pulliam",629.0,28.0,26.0,11.0,,,,,16.0,14.0,10.0,3.0,4.0,112.0
11695,"Flagstaff, AZ: Flagstaff Pulliam",631.0,125.0,126.0,167.0,97.0,145.0,174.0,194.0,185.0,127.0,207.0,158.0,145.0,1850.0
11695,"Flagstaff, AZ: Flagstaff Pulliam",638.0,4.0,,30.0,80.0,42.0,34.0,13.0,26.0,72.0,46.0,1.0,1.0,349.0
11697,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",441.0,81.0,79.0,107.0,112.0,115.0,96.0,105.0,106.0,96.0,106.0,84.0,78.0,1165.0
11697,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",442.0,32.0,30.0,41.0,44.0,58.0,58.0,72.0,62.0,58.0,74.0,83.0,81.0,693.0
11697,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",456.0,11.0,6.0,5.0,8.0,6.0,6.0,3.0,9.0,3.0,,,,57.0
11697,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",612.0,651.0,464.0,949.0,914.0,964.0,867.0,851.0,894.0,831.0,891.0,898.0,928.0,10102.0
11697,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",614.0,680.0,550.0,634.0,738.0,958.0,955.0,1206.0,1229.0,980.0,1010.0,1210.0,1322.0,11472.0
11697,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",622.0,172.0,164.0,183.0,280.0,476.0,360.0,347.0,313.0,323.0,309.0,344.0,244.0,3515.0
11697,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",623.0,161.0,145.0,86.0,147.0,89.0,19.0,7.0,3.0,1.0,1.0,23.0,68.0,750.0
11697,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",624.0,2.0,8.0,,,,,,,,,1.0,,11.0
11697,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",626.0,27.0,8.0,4.0,5.0,5.0,6.0,3.0,2.0,3.0,15.0,5.0,13.0,96.0
11697,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",638.0,12.0,19.0,1.0,,,,,,,,,,32.0
11697,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",673.0,4.0,1.0,,,1.0,,5.0,2.0,1.0,4.0,2.0,1.0,21.0
11697,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",678.0,133.0,155.0,291.0,361.0,427.0,384.0,390.0,382.0,314.0,335.0,389.0,375.0,3936.0
11697,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",694.0,1734.0,1581.0,2044.0,1856.0,2237.0,1962.0,1852.0,1614.0,1431.0,1581.0,1447.0,1511.0,20850.0
