ORIGIN_AIRPORT_ID,ORIGIN_STATE_ABR,CODE,NAME,total_2019,total_2022,total_50s_2019,pct_50_2019,total_50s_2022,pct_50_2022
14543,WY,RKS,"Rock Springs, WY: Southwest Wyoming Regional",715.0,390.0,713.0,99.72027972027972,390.0,100.0
14543,WY,RKS,"Rock Springs, WY: Southwest Wyoming Regional",715.0,390.0,0.0,0.0,0.0,0.0
12250,MA,HYA,"Hyannis, MA: Cape Cod Gateway",5937.0,2774.0,0.0,0.0,0.0,0.0
11315,ND,DIK,"Dickinson, ND: Dickinson - Theodore Roosevelt Regional",613.0,574.0,613.0,100.0,574.0,100.0
11233,WY,CYS,"Cheyenne, WY: Cheyenne Regional/Jerry Olson Field",566.0,652.0,0.0,0.0,0.0,0.0
11233,WY,CYS,"Cheyenne, WY: Cheyenne Regional/Jerry Olson Field",566.0,652.0,484.0,85.51236749116607,637.0,97.69938650306749
10918,UT,CDC,"Cedar City, UT: Cedar City Regional",766.0,625.0,748.0,97.65013054830287,624.0,99.83999999999999
10918,UT,CDC,"Cedar City, UT: Cedar City Regional",766.0,625.0,0.0,0.0,0.0,0.0
11471,WI,EAU,"Eau Claire, WI: Chippewa Valley Regional",698.0,494.0,697.0,99.8567335243553,478.0,96.76113360323887
11471,WI,EAU,"Eau Claire, WI: Chippewa Valley Regional",698.0,494.0,0.0,0.0,0.0,0.0
10361,NY,ART,"Watertown, NY: Watertown International",671.0,625.0,670.0,99.85096870342772,625.0,100.0
10361,NY,ART,"Watertown, NY: Watertown International",671.0,625.0,0.0,0.0,0.0,0.0
11415,TX,DRT,"Del Rio, TX: Del Rio International",714.0,683.0,714.0,100.0,268.0,39.23865300146413
10268,IA,ALO,"Waterloo, IA: Waterloo Regional",669.0,674.0,669.0,100.0,674.0,100.0
12335,MI,IMT,"Iron Mountain/Kingsfd, MI: Ford",664.0,718.0,664.0,100.0,718.0,100.0
10739,MN,BRD,"Brainerd, MN: Brainerd Lakes Regional",641.0,731.0,0.0,0.0,0.0,0.0
10739,MN,BRD,"Brainerd, MN: Brainerd Lakes Regional",641.0,731.0,628.0,97.97191887675507,731.0,100.0
10562,AL,BFM,"Mobile, AL: Mobile International",154.0,0.0,0.0,0.0,0.0,
11468,NE,EAR,"Kearney, NE: Kearney Regional",655.0,688.0,654.0,99.84732824427482,687.0,99.8546511627907
11468,NE,EAR,"Kearney, NE: Kearney Regional",655.0,688.0,0.0,0.0,0.0,0.0
15008,MN,STC,"St. Cloud, MN: St. Cloud Regional",133.0,109.0,2.0,1.5037593984962405,0.0,0.0
15008,MN,STC,"St. Cloud, MN: St. Cloud Regional",133.0,109.0,0.0,0.0,0.0,0.0
12365,PA,IPT,"Williamsport, PA: Williamsport Regional",701.0,0.0,701.0,100.0,0.0,
16869,ND,XWA,"Williston, ND: Williston Basin International",2028.0,1481.0,1923.0,94.8224852071006,1277.0,86.2255232950709
16869,ND,XWA,"Williston, ND: Williston Basin International",2028.0,1481.0,0.0,0.0,0.0,0.0
11525,NV,EKO,"Elko, NV: Elko Regional",672.0,361.0,672.0,100.0,361.0,100.0
12519,ND,JMS,"Jamestown, ND: Jamestown Regional",932.0,703.0,932.0,100.0,703.0,100.0
13344,MI,MKG,"Muskegon, MI: Muskegon County",696.0,754.0,683.0,98.13218390804597,443.0,58.753315649867375
13344,MI,MKG,"Muskegon, MI: Muskegon County",696.0,754.0,0.0,0.0,0.0,0.0
14534,WY,RIW,"Riverton/Lander, WY: Central Wyoming Regional",1020.0,391.0,0.0,0.0,0.0,0.0
14877,KS,SLN,"Salina, KS: Salina Regional",916.0,812.0,916.0,100.0,812.0,100.0
11587,MI,ESC,"Escanaba, MI: Delta County",605.0,693.0,605.0,100.0,693.0,100.0
13983,KY,OWB,"Owensboro, KY: Owensboro Daviess County Regional",1164.0,1094.0,0.0,0.0,0.0,0.0
15855,RI,WST,"Westerly, RI: Westerly State",4110.0,3679.0,0.0,0.0,0.0,0.0
12888,WY,LAR,"Laramie, WY: Laramie Regional",598.0,586.0,596.0,99.66555183946488,584.0,99.65870307167235
12888,WY,LAR,"Laramie, WY: Laramie Regional",598.0,586.0,0.0,0.0,0.0,0.0
14288,CO,PUB,"Pueblo, CO: Pueblo Memorial",924.0,516.0,0.0,0.0,0.0,0.0
14288,CO,PUB,"Pueblo, CO: Pueblo Memorial",924.0,516.0,907.0,98.16017316017316,505.0,97.86821705426357
13388,CA,MMH,"Mammoth Lakes, CA: Mammoth Lakes Airport",452.0,375.0,0.0,0.0,0.0,0.0
12129,MN,HIB,"Hibbing, MN: Range Regional",627.0,640.0,627.0,100.0,638.0,99.6875
14802,VA,SHD,"Staunton, VA: Shenandoah Valley Regional",696.0,701.0,696.0,100.0,701.0,100.0
12343,MN,INL,"International Falls, MN: Falls International Einarson Field",646.0,561.0,645.0,99.84520123839009,560.0,99.8217468805704
12343,MN,INL,"International Falls, MN: Falls International Einarson Field",646.0,561.0,0.0,0.0,0.0,0.0
14120,SD,PIR,"Pierre, SD: Pierre Regional",631.0,617.0,630.0,99.84152139461173,565.0,91.57212317666126
14120,SD,PIR,"Pierre, SD: Pierre Regional",631.0,617.0,0.0,0.0,0.0,0.0
10613,RI,BID,"Block Island, RI: Block Island State",4132.0,3765.0,0.0,0.0,0.0,0.0
11092,UT,CNY,"Moab, UT: Canyonlands Regional",592.0,638.0,592.0,100.0,638.0,100.0
10967,MO,CGI,"Cape Girardeau, MO: Cape Girardeau Regional",926.0,615.0,926.0,100.0,615.0,100.0
12899,NE,LBF,"North Platte, NE: North Platte Regional Airport Lee Bird Field",602.0,644.0,601.0,99.83388704318938,642.0,99.68944099378882
12899,NE,LBF,"North Platte, NE: North Platte Regional Airport Lee Bird Field",602.0,644.0,0.0,0.0,0.0,0.0
13829,UT,OGD,"Ogden, UT: Ogden-Hinckley",108.0,93.0,0.0,0.0,0.0,0.0
13829,UT,OGD,"Ogden, UT: Ogden-Hinckley",108.0,93.0,1.0,0.9259259259259258,1.0,1.0752688172043012
13203,GA,MCN,"Macon, GA: Middle Georgia Regional",743.0,602.0,0.0,0.0,0.0,0.0
13203,GA,MCN,"Macon, GA: Middle Georgia Regional",743.0,602.0,650.0,87.48317631224765,593.0,98.50498338870432
15374,MS,TUP,"Tupelo, MS: Tupelo Regional",992.0,702.0,0.0,0.0,0.0,0.0
15374,MS,TUP,"Tupelo, MS: Tupelo Regional",992.0,702.0,551.0,55.54435483870967,702.0,100.0
13964,OR,OTH,"North Bend/Coos Bay, OR: Southwest Oregon Regional",364.0,332.0,330.0,90.65934065934066,93.0,28.012048192771083
13964,OR,OTH,"North Bend/Coos Bay, OR: Southwest Oregon Regional",364.0,332.0,0.0,0.0,0.0,0.0
14231,ME,PQI,"Presque Isle/Houlton, ME: Presque Isle International",568.0,579.0,568.0,100.0,0.0,0.0
13121,WV,LWB,"Lewisburg, WV: Greenbrier Valley",636.0,610.0,636.0,100.0,610.0,100.0
15582,UT,VEL,"Vernal, UT: Vernal Regional",587.0,490.0,587.0,100.0,490.0,100.0
14109,MS,PIB,"Hattiesburg/Laurel, MS: Hattiesburg-Laurel Regional",694.0,660.0,664.0,95.67723342939482,659.0,99.84848484848486
14109,MS,PIB,"Hattiesburg/Laurel, MS: Hattiesburg-Laurel Regional",694.0,660.0,0.0,0.0,0.0,0.0
10333,MI,APN,"Alpena, MI: Alpena County Regional",608.0,608.0,608.0,100.0,608.0,100.0
14812,WY,SHR,"Sheridan, WY: Sheridan County",715.0,622.0,0.0,0.0,0.0,0.0
10409,SD,ATY,"Watertown, SD: Watertown Regional",502.0,623.0,502.0,100.0,596.0,95.6661316211878
13002,WA,LKE,"Seattle, WA: Lake Union Terminal",3652.0,2600.0,0.0,0.0,0.0,0.0
11762,WA,FRD,"Friday Harbor, WA: Friday Harbor Airport",2299.0,2256.0,0.0,0.0,0.0,0.0
10559,WA,BFI,"Seattle, WA: Boeing Field/King County International",1933.0,1898.0,0.0,0.0,0.0,0.0
10654,WV,BKW,"Beckley, WV: Raleigh County Memorial",1096.0,1175.0,1095.0,99.90875912408758,1170.0,99.57446808510639
10654,WV,BKW,"Beckley, WV: Raleigh County Memorial",1096.0,1175.0,0.0,0.0,0.0,0.0
14306,MA,PVC,"Provincetown, MA: Provincetown Municipal",2116.0,1492.0,0.0,0.0,0.0,0.0
13543,IL,MWA,"Marion/Herrin, IL: Veterans Airport of Southern Illinois",1849.0,1716.0,0.0,0.0,0.0,0.0
14081,AZ,PGA,"Page, AZ: Page Municipal",704.0,585.0,704.0,100.0,585.0,100.0
12932,NH,LEB,"Lebanon-Hanover, NH: Lebanon Municipal",2048.0,2035.0,0.0,0.0,0.0,0.0
15454,IL,UIN,"Quincy, IL: Quincy Regional-Baldwin Field",594.0,1169.0,594.0,100.0,0.0,0.0
11447,ND,DVL,"Devils Lake, ND: Devils Lake Regional",598.0,622.0,598.0,100.0,622.0,100.0
11288,IL,DEC,"Decatur, IL: Decatur Airport",1842.0,1005.0,0.0,0.0,0.0,0.0
12902,KS,LBL,"Liberal, KS: Liberal Mid-America Regional",614.0,606.0,0.0,0.0,0.0,0.0
12902,KS,LBL,"Liberal, KS: Liberal Mid-America Regional",614.0,606.0,612.0,99.6742671009772,606.0,100.0
15177,CO,TEX,"Telluride, CO: Telluride Regional",889.0,638.0,0.0,0.0,0.0,0.0
11197,NM,CVN,"Clovis, NM: Clovis Regional",964.0,624.0,0.0,0.0,0.0,0.0
12007,MS,GTR,"Columbus, MS: Golden Triangle Regional",1188.0,1018.0,0.0,0.0,0.0,0.0
10731,GA,BQK,"Brunswick, GA: Brunswick Golden Isles",1035.0,870.0,0.0,0.0,0.0,0.0
14006,KY,PAH,"Paducah, KY: Barkley Regional",1239.0,796.0,0.0,0.0,0.0,0.0
11013,MI,CIU,"Sault Ste. Marie, MI: Chippewa County International",667.0,709.0,0.0,0.0,0.0,0.0
14534,WY,RIW,"Riverton/Lander, WY: Central Wyoming Regional",1020.0,391.0,0.0,0.0,391.0,100.0
14812,WY,SHR,"Sheridan, WY: Sheridan County",715.0,622.0,0.0,0.0,621.0,99.83922829581994
15454,IL,UIN,"Quincy, IL: Quincy Regional-Baldwin Field",594.0,1169.0,0.0,0.0,0.0,0.0
11288,IL,DEC,"Decatur, IL: Decatur Airport",1842.0,1005.0,0.0,0.0,1005.0,100.0
11308,AL,DHN,"Dothan, AL: Dothan Regional",1382.0,933.0,0.0,0.0,0.0,0.0
11274,IA,DBQ,"Dubuque, IA: Dubuque Regional",985.0,441.0,0.0,0.0,0.0,0.0
10728,TX,BPT,"Beaumont/Port Arthur, TX: Jack Brooks Regional",961.0,782.0,0.0,0.0,0.0,0.0
14802,VA,SHD,"Staunton, VA: Shenandoah Valley Regional",696.0,701.0,0.0,0.0,0.0,0.0
14231,ME,PQI,"Presque Isle/Houlton, ME: Presque Isle International",568.0,579.0,0.0,0.0,0.0,0.0
11197,NM,CVN,"Clovis, NM: Clovis Regional",964.0,624.0,0.0,0.0,443.0,70.99358974358975
10617,CA,BIH,"Bishop, CA: Bishop Airport",0.0,334.0,0.0,,0.0,0.0
11719,CO,FNL,"Fort Collins/Loveland, CO: Northern Colorado Regional",0.0,96.0,0.0,,0.0,0.0
12441,WY,JAC,"Jackson, WY: Jackson Hole",4743.0,4703.0,0.0,0.0,1.0,0.021263023601956196
14092,NC,PGV,"Greenville, NC: Pitt Greenville",1484.0,786.0,0.0,0.0,0.0,0.0
11415,TX,DRT,"Del Rio, TX: Del Rio International",714.0,683.0,0.0,0.0,0.0,0.0
12129,MN,HIB,"Hibbing, MN: Range Regional",627.0,640.0,0.0,0.0,0.0,0.0
10409,SD,ATY,"Watertown, SD: Watertown Regional",502.0,623.0,0.0,0.0,0.0,0.0
11719,CO,FNL,"Fort Collins/Loveland, CO: Northern Colorado Regional",0.0,96.0,0.0,,1.0,1.0416666666666665
