ORIGIN_AIRPORT_ID,NAME,AIRCRAFT_TYPE,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,total
11415,"Del Rio, TX: Del Rio International",676.0,56.0,51.0,52.0,40.0,24.0,29.0,53.0,30.0,45.0,10.0,,,390.0
11421,"Destin, FL: Destin Executive",416.0,11.0,12.0,12.0,,2.0,7.0,9.0,5.0,6.0,9.0,,,73.0
11423,"Des Moines, IA: Des Moines International",530.0,123.0,124.0,123.0,1.0,26.0,30.0,5.0,55.0,80.0,57.0,72.0,54.0,750.0
11423,"Des Moines, IA: Des Moines International",612.0,81.0,77.0,87.0,70.0,36.0,55.0,93.0,94.0,67.0,91.0,63.0,54.0,868.0
11423,"Des Moines, IA: Des Moines International",614.0,93.0,76.0,91.0,41.0,31.0,27.0,,19.0,31.0,15.0,30.0,34.0,488.0
11423,"Des Moines, IA: Des Moines International",629.0,55.0,72.0,37.0,,,1.0,1.0,3.0,5.0,8.0,3.0,13.0,198.0
11423,"Des Moines, IA: Des Moines International",631.0,188.0,205.0,208.0,120.0,97.0,56.0,96.0,110.0,154.0,188.0,184.0,144.0,1750.0
11423,"Des Moines, IA: Des Moines International",638.0,347.0,311.0,331.0,178.0,123.0,171.0,225.0,383.0,332.0,228.0,217.0,271.0,3117.0
11423,"Des Moines, IA: Des Moines International",655.0,74.0,81.0,72.0,1.0,,,,,,,,,228.0
11423,"Des Moines, IA: Des Moines International",673.0,186.0,181.0,168.0,61.0,63.0,64.0,237.0,192.0,156.0,244.0,216.0,208.0,1976.0
11423,"Des Moines, IA: Des Moines International",675.0,83.0,64.0,69.0,6.0,,3.0,1.0,,1.0,46.0,49.0,28.0,350.0
11423,"Des Moines, IA: Des Moines International",676.0,1.0,2.0,2.0,,,24.0,6.0,,,,,,35.0
11423,"Des Moines, IA: Des Moines International",677.0,2.0,3.0,,,,,2.0,,26.0,,2.0,10.0,45.0
11423,"Des Moines, IA: Des Moines International",694.0,139.0,160.0,181.0,36.0,42.0,69.0,70.0,52.0,35.0,85.0,50.0,56.0,975.0
11423,"Des Moines, IA: Des Moines International",698.0,74.0,76.0,68.0,3.0,40.0,71.0,158.0,170.0,43.0,21.0,46.0,52.0,822.0
11423,"Des Moines, IA: Des Moines International",699.0,1.0,2.0,1.0,,,3.0,2.0,,,,,,9.0
11423,"Des Moines, IA: Des Moines International",722.0,32.0,31.0,22.0,11.0,13.0,13.0,7.0,15.0,6.0,7.0,10.0,3.0,170.0
11423,"Des Moines, IA: Des Moines International",888.0,1.0,5.0,5.0,1.0,,1.0,,,,,,,13.0
11433,"Detroit, MI: Detroit Metro Wayne County",359.0,1.0,,,,,1.0,,,1.0,5.0,2.0,3.0,13.0
11433,"Detroit, MI: Detroit Metro Wayne County",608.0,915.0,902.0,735.0,267.0,181.0,7.0,,,,215.0,212.0,230.0,3664.0
11433,"Detroit, MI: Detroit Metro Wayne County",612.0,335.0,289.0,298.0,121.0,110.0,178.0,274.0,264.0,122.0,125.0,164.0,174.0,2454.0
11433,"Detroit, MI: Detroit Metro Wayne County",614.0,346.0,309.0,316.0,155.0,227.0,359.0,205.0,321.0,244.0,364.0,222.0,160.0,3228.0
11433,"Detroit, MI: Detroit Metro Wayne County",622.0,217.0,179.0,268.0,15.0,1.0,,30.0,333.0,362.0,371.0,341.0,214.0,2331.0
11433,"Detroit, MI: Detroit Metro Wayne County",623.0,249.0,250.0,174.0,3.0,,,,29.0,23.0,28.0,131.0,223.0,1110.0
11433,"Detroit, MI: Detroit Metro Wayne County",624.0,1.0,,,,,,,59.0,14.0,1.0,1.0,113.0,189.0
11433,"Detroit, MI: Detroit Metro Wayne County",626.0,2.0,3.0,25.0,2.0,5.0,17.0,6.0,,1.0,5.0,26.0,37.0,129.0
11433,"Detroit, MI: Detroit Metro Wayne County",629.0,2141.0,1877.0,2020.0,942.0,670.0,775.0,1262.0,1309.0,1161.0,1263.0,1327.0,1293.0,16040.0
11433,"Detroit, MI: Detroit Metro Wayne County",631.0,758.0,908.0,893.0,69.0,54.0,82.0,129.0,124.0,197.0,453.0,433.0,401.0,4501.0
11433,"Detroit, MI: Detroit Metro Wayne County",638.0,3199.0,2898.0,2998.0,1394.0,980.0,1306.0,2266.0,3362.0,3319.0,2783.0,2558.0,2354.0,29417.0
11433,"Detroit, MI: Detroit Metro Wayne County",655.0,6.0,1.0,1.0,,,,,,,,,,8.0
11433,"Detroit, MI: Detroit Metro Wayne County",673.0,486.0,480.0,460.0,350.0,252.0,306.0,682.0,663.0,509.0,580.0,809.0,925.0,6502.0
11433,"Detroit, MI: Detroit Metro Wayne County",675.0,165.0,120.0,141.0,51.0,63.0,64.0,35.0,27.0,6.0,6.0,1.0,23.0,702.0
11433,"Detroit, MI: Detroit Metro Wayne County",676.0,2.0,1.0,1.0,,,,,,,,,,4.0
11433,"Detroit, MI: Detroit Metro Wayne County",677.0,288.0,258.0,349.0,19.0,2.0,,85.0,86.0,60.0,7.0,175.0,325.0,1654.0
11433,"Detroit, MI: Detroit Metro Wayne County",678.0,99.0,74.0,70.0,16.0,14.0,16.0,,19.0,16.0,14.0,32.0,31.0,401.0
11433,"Detroit, MI: Detroit Metro Wayne County",687.0,6.0,3.0,1.0,,,,,2.0,,,1.0,2.0,15.0
11433,"Detroit, MI: Detroit Metro Wayne County",694.0,1470.0,1510.0,1375.0,285.0,77.0,191.0,356.0,188.0,248.0,229.0,263.0,287.0,6479.0
11433,"Detroit, MI: Detroit Metro Wayne County",698.0,491.0,485.0,409.0,321.0,446.0,392.0,712.0,658.0,439.0,465.0,463.0,442.0,5723.0
11433,"Detroit, MI: Detroit Metro Wayne County",699.0,1160.0,1025.0,1061.0,487.0,273.0,491.0,1291.0,1060.0,890.0,1200.0,1177.0,1113.0,11228.0
11433,"Detroit, MI: Detroit Metro Wayne County",721.0,2.0,,1.0,1.0,,,,,,,,1.0,5.0
11433,"Detroit, MI: Detroit Metro Wayne County",722.0,151.0,215.0,240.0,71.0,82.0,127.0,190.0,78.0,154.0,197.0,241.0,220.0,1966.0
11433,"Detroit, MI: Detroit Metro Wayne County",723.0,212.0,198.0,252.0,37.0,55.0,157.0,126.0,155.0,154.0,89.0,114.0,129.0,1678.0
11433,"Detroit, MI: Detroit Metro Wayne County",888.0,1139.0,1064.0,948.0,281.0,231.0,307.0,475.0,579.0,572.0,627.0,610.0,695.0,7528.0
11441,"DuBois, PA: DuBois Regional",416.0,156.0,145.0,164.0,154.0,166.0,164.0,165.0,166.0,164.0,166.0,162.0,162.0,1934.0
11445,"Unalaska, AK: Unalaska Airport",194.0,37.0,42.0,37.0,46.0,63.0,68.0,65.0,69.0,71.0,70.0,45.0,43.0,656.0
11445,"Unalaska, AK: Unalaska Airport",405.0,3.0,,,,,,,,,,,,3.0
11445,"Unalaska, AK: Unalaska Airport",406.0,32.0,21.0,24.0,37.0,38.0,42.0,45.0,42.0,26.0,59.0,31.0,41.0,438.0
11445,"Unalaska, AK: Unalaska Airport",483.0,98.0,45.0,,,,,,,,,,43.0,186.0
11447,"Devils Lake, ND: Devils Lake Regional",629.0,50.0,50.0,51.0,50.0,30.0,31.0,48.0,53.0,52.0,54.0,51.0,53.0,573.0
11463,"Eagle, AK: Eagle Airport",416.0,20.0,18.0,10.0,6.0,8.0,15.0,15.0,11.0,14.0,16.0,16.0,18.0,167.0
11463,"Eagle, AK: Eagle Airport",479.0,1.0,2.0,6.0,,1.0,3.0,1.0,1.0,1.0,1.0,,,17.0
11468,"Kearney, NE: Kearney Regional",629.0,89.0,79.0,83.0,52.0,30.0,31.0,50.0,53.0,59.0,62.0,62.0,58.0,708.0
11470,"Wenatchee, WA: Pangborn Memorial",482.0,82.0,80.0,80.0,27.0,53.0,35.0,47.0,61.0,56.0,60.0,60.0,58.0,699.0
11471,"Eau Claire, WI: Chippewa Valley Regional",629.0,56.0,58.0,59.0,58.0,60.0,32.0,57.0,62.0,59.0,61.0,60.0,60.0,682.0
11471,"Eau Claire, WI: Chippewa Valley Regional",631.0,1.0,,,,,,,,,,,1.0,2.0
11481,"Panama City, FL: Northwest Florida Beaches International",608.0,134.0,111.0,83.0,33.0,27.0,78.0,122.0,109.0,66.0,77.0,82.0,87.0,1009.0
11481,"Panama City, FL: Northwest Florida Beaches International",612.0,74.0,59.0,166.0,103.0,108.0,196.0,307.0,302.0,193.0,227.0,167.0,125.0,2027.0
11481,"Panama City, FL: Northwest Florida Beaches International",614.0,25.0,29.0,11.0,32.0,44.0,130.0,96.0,109.0,102.0,77.0,86.0,62.0,803.0
11481,"Panama City, FL: Northwest Florida Beaches International",629.0,22.0,24.0,20.0,,,,,,15.0,1.0,,2.0,84.0
11481,"Panama City, FL: Northwest Florida Beaches International",631.0,61.0,57.0,70.0,55.0,23.0,31.0,63.0,69.0,58.0,13.0,13.0,41.0,554.0
11481,"Panama City, FL: Northwest Florida Beaches International",638.0,61.0,58.0,66.0,34.0,42.0,63.0,137.0,193.0,108.0,150.0,126.0,137.0,1175.0
11481,"Panama City, FL: Northwest Florida Beaches International",655.0,40.0,55.0,59.0,2.0,30.0,1.0,,,,,,,187.0
11481,"Panama City, FL: Northwest Florida Beaches International",673.0,24.0,11.0,3.0,,,1.0,49.0,30.0,1.0,65.0,60.0,41.0,285.0
11481,"Panama City, FL: Northwest Florida Beaches International",675.0,34.0,42.0,58.0,35.0,40.0,28.0,5.0,53.0,45.0,,25.0,34.0,399.0
11484,"Edna Bay, AK: Edna Bay Airport",40.0,2.0,5.0,7.0,10.0,11.0,11.0,6.0,9.0,9.0,10.0,10.0,4.0,94.0
11484,"Edna Bay, AK: Edna Bay Airport",42.0,3.0,4.0,4.0,1.0,,3.0,6.0,5.0,3.0,5.0,3.0,5.0,42.0
11492,"Eek, AK: Eek Airport",26.0,44.0,22.0,34.0,13.0,35.0,45.0,34.0,37.0,19.0,30.0,18.0,17.0,348.0
11492,"Eek, AK: Eek Airport",35.0,83.0,70.0,67.0,30.0,48.0,59.0,56.0,56.0,45.0,62.0,44.0,43.0,663.0
11492,"Eek, AK: Eek Airport",36.0,3.0,6.0,4.0,9.0,3.0,4.0,7.0,18.0,4.0,3.0,3.0,5.0,69.0
11492,"Eek, AK: Eek Airport",79.0,14.0,8.0,5.0,8.0,6.0,11.0,16.0,7.0,7.0,6.0,5.0,3.0,96.0
11492,"Eek, AK: Eek Airport",416.0,31.0,25.0,11.0,8.0,11.0,17.0,9.0,8.0,12.0,10.0,9.0,8.0,159.0
11503,"Eagle, CO: Eagle County Regional",612.0,67.0,59.0,34.0,,,,,,,,,37.0,197.0
11503,"Eagle, CO: Eagle County Regional",622.0,153.0,142.0,89.0,,,,,,,,,24.0,408.0
11503,"Eagle, CO: Eagle County Regional",631.0,10.0,,2.0,,19.0,28.0,6.0,,,11.0,49.0,47.0,172.0
11503,"Eagle, CO: Eagle County Regional",673.0,118.0,109.0,80.0,22.0,29.0,17.0,31.0,30.0,30.0,31.0,30.0,91.0,618.0
11503,"Eagle, CO: Eagle County Regional",698.0,109.0,99.0,60.0,,,,25.0,35.0,31.0,9.0,2.0,104.0,474.0
11511,"Egegik, AK: Egegik Airport",35.0,23.0,19.0,12.0,12.0,6.0,49.0,38.0,14.0,11.0,,4.0,18.0,206.0
11511,"Egegik, AK: Egegik Airport",416.0,2.0,4.0,,,5.0,11.0,,5.0,3.0,,,2.0,32.0
11525,"Elko, NV: Elko Regional",629.0,58.0,53.0,50.0,29.0,20.0,21.0,31.0,57.0,56.0,58.0,55.0,56.0,544.0
11531,"El Dorado, AR: South Arkansas Regional at Goodwin Field",416.0,73.0,72.0,70.0,68.0,79.0,78.0,80.0,75.0,77.0,79.0,77.0,78.0,906.0
11535,"Elim, AK: Elim Airport",194.0,10.0,10.0,2.0,,,4.0,2.0,1.0,2.0,2.0,3.0,5.0,41.0
11535,"Elim, AK: Elim Airport",406.0,1.0,2.0,1.0,,,1.0,,,,,,,5.0
11535,"Elim, AK: Elim Airport",412.0,2.0,1.0,3.0,1.0,1.0,,3.0,1.0,,,2.0,2.0,16.0
11535,"Elim, AK: Elim Airport",415.0,64.0,59.0,53.0,27.0,58.0,70.0,68.0,64.0,62.0,61.0,46.0,55.0,687.0
11535,"Elim, AK: Elim Airport",416.0,16.0,13.0,,,1.0,1.0,,,,,,,31.0
11537,"Elmira/Corning, NY: Elmira/Corning Regional",629.0,17.0,1.0,,,,,1.0,,,,,,19.0
11537,"Elmira/Corning, NY: Elmira/Corning Regional",631.0,2.0,3.0,1.0,,,,,,,1.0,,,7.0
11537,"Elmira/Corning, NY: Elmira/Corning Regional",638.0,134.0,134.0,138.0,50.0,35.0,58.0,91.0,58.0,50.0,47.0,48.0,51.0,894.0
11537,"Elmira/Corning, NY: Elmira/Corning Regional",675.0,3.0,,,,,,,,,,,,3.0
11537,"Elmira/Corning, NY: Elmira/Corning Regional",694.0,20.0,23.0,16.0,4.0,12.0,15.0,16.0,18.0,4.0,14.0,16.0,16.0,174.0
11537,"Elmira/Corning, NY: Elmira/Corning Regional",698.0,11.0,17.0,16.0,1.0,4.0,4.0,5.0,1.0,5.0,4.0,6.0,10.0,84.0
11540,"El Paso, TX: El Paso International",612.0,498.0,452.0,462.0,148.0,82.0,114.0,241.0,356.0,221.0,188.0,243.0,195.0,3200.0
11540,"El Paso, TX: El Paso International",614.0,158.0,159.0,137.0,66.0,29.0,68.0,45.0,104.0,69.0,82.0,98.0,95.0,1110.0
11540,"El Paso, TX: El Paso International",629.0,78.0,89.0,56.0,9.0,3.0,,,53.0,61.0,29.0,109.0,90.0,577.0
11540,"El Paso, TX: El Paso International",631.0,52.0,52.0,6.0,,18.0,84.0,22.0,31.0,5.0,1.0,,2.0,273.0
11540,"El Paso, TX: El Paso International",638.0,225.0,213.0,222.0,106.0,116.0,66.0,125.0,136.0,164.0,222.0,177.0,197.0,1969.0
11540,"El Paso, TX: El Paso International",656.0,58.0,51.0,53.0,1.0,,,,,,,,,163.0
11540,"El Paso, TX: El Paso International",673.0,300.0,259.0,265.0,78.0,123.0,132.0,169.0,215.0,165.0,203.0,156.0,156.0,2221.0
11540,"El Paso, TX: El Paso International",675.0,93.0,94.0,84.0,25.0,2.0,,,2.0,25.0,,,14.0,339.0
11540,"El Paso, TX: El Paso International",677.0,9.0,,3.0,,,,,,1.0,1.0,1.0,13.0,28.0
11540,"El Paso, TX: El Paso International",694.0,7.0,4.0,4.0,10.0,,3.0,5.0,4.0,46.0,62.0,62.0,48.0,255.0
11540,"El Paso, TX: El Paso International",698.0,32.0,37.0,31.0,28.0,38.0,51.0,60.0,25.0,31.0,34.0,13.0,20.0,400.0
11540,"El Paso, TX: El Paso International",699.0,41.0,30.0,25.0,15.0,3.0,,,1.0,1.0,,,2.0,118.0
11540,"El Paso, TX: El Paso International",721.0,1.0,,,,,,,,,,,,1.0
11540,"El Paso, TX: El Paso International",722.0,3.0,6.0,5.0,1.0,4.0,4.0,2.0,10.0,12.0,5.0,5.0,5.0,62.0
11545,"Elfin Cove, AK: Elfin Cove Seaplane Base",35.0,1.0,,1.0,1.0,1.0,4.0,1.0,2.0,,,3.0,,14.0
11545,"Elfin Cove, AK: Elfin Cove Seaplane Base",40.0,1.0,2.0,2.0,3.0,3.0,16.0,19.0,12.0,2.0,6.0,3.0,1.0,70.0
11545,"Elfin Cove, AK: Elfin Cove Seaplane Base",416.0,1.0,3.0,4.0,6.0,14.0,17.0,26.0,24.0,6.0,2.0,1.0,5.0,109.0
11550,"Emmonak, AK: Emmonak Airport",26.0,174.0,128.0,136.0,113.0,182.0,124.0,172.0,104.0,176.0,181.0,89.0,,1579.0
11550,"Emmonak, AK: Emmonak Airport",35.0,68.0,49.0,3.0,19.0,7.0,83.0,22.0,98.0,4.0,,51.0,117.0,521.0
11550,"Emmonak, AK: Emmonak Airport",194.0,20.0,39.0,40.0,15.0,16.0,1.0,11.0,10.0,,,,,152.0
11550,"Emmonak, AK: Emmonak Airport",416.0,91.0,58.0,32.0,61.0,63.0,99.0,67.0,75.0,70.0,122.0,76.0,107.0,921.0
11555,"Kenai, AK: Kenai Municipal",35.0,1.0,,,,,2.0,,,,,,,3.0
11555,"Kenai, AK: Kenai Municipal",194.0,1.0,,1.0,,,,,1.0,,,3.0,2.0,8.0
11555,"Kenai, AK: Kenai Municipal",416.0,327.0,298.0,261.0,115.0,139.0,195.0,347.0,433.0,361.0,362.0,332.0,344.0,3514.0
11555,"Kenai, AK: Kenai Municipal",432.0,10.0,8.0,,,,,,,,,,,18.0
11555,"Kenai, AK: Kenai Municipal",483.0,189.0,203.0,,,,,,,,,5.0,164.0,561.0
11577,"Erie, PA: Erie International/Tom Ridge Field",629.0,79.0,69.0,111.0,30.0,34.0,51.0,35.0,31.0,54.0,49.0,44.0,43.0,630.0
11577,"Erie, PA: Erie International/Tom Ridge Field",675.0,115.0,111.0,68.0,62.0,33.0,30.0,55.0,62.0,17.0,,,,553.0
11587,"Escanaba, MI: Delta County",629.0,54.0,48.0,50.0,48.0,32.0,30.0,54.0,53.0,51.0,53.0,52.0,52.0,577.0
11588,"Eastsound, WA: Orcas Island",416.0,60.0,61.0,44.0,,,35.0,97.0,108.0,78.0,60.0,53.0,39.0,635.0
11603,"Eugene, OR: Mahlon Sweet Field",482.0,203.0,197.0,177.0,49.0,54.0,76.0,92.0,154.0,91.0,126.0,122.0,89.0,1430.0
11603,"Eugene, OR: Mahlon Sweet Field",614.0,1.0,,11.0,,,,,,,,,,12.0
11603,"Eugene, OR: Mahlon Sweet Field",629.0,191.0,217.0,150.0,57.0,8.0,,1.0,1.0,,1.0,,30.0,656.0
11603,"Eugene, OR: Mahlon Sweet Field",631.0,87.0,82.0,92.0,72.0,74.0,130.0,127.0,94.0,49.0,61.0,59.0,60.0,987.0
11603,"Eugene, OR: Mahlon Sweet Field",673.0,219.0,188.0,222.0,31.0,110.0,5.0,147.0,215.0,234.0,380.0,377.0,373.0,2501.0
11603,"Eugene, OR: Mahlon Sweet Field",694.0,36.0,31.0,14.0,14.0,9.0,8.0,9.0,10.0,13.0,10.0,18.0,12.0,184.0
11603,"Eugene, OR: Mahlon Sweet Field",698.0,36.0,29.0,46.0,1.0,10.0,34.0,36.0,36.0,17.0,53.0,54.0,58.0,410.0
11603,"Eugene, OR: Mahlon Sweet Field",888.0,3.0,,1.0,,,,,,,,,,4.0
11612,"Evansville, IN: Evansville Regional",629.0,277.0,270.0,201.0,72.0,80.0,78.0,120.0,186.0,193.0,195.0,199.0,174.0,2045.0
11612,"Evansville, IN: Evansville Regional",631.0,7.0,1.0,6.0,,22.0,30.0,7.0,,,46.0,7.0,,126.0
11612,"Evansville, IN: Evansville Regional",638.0,50.0,57.0,27.0,1.0,1.0,,1.0,,,2.0,,,139.0
11612,"Evansville, IN: Evansville Regional",673.0,13.0,,50.0,24.0,6.0,,49.0,62.0,59.0,14.0,4.0,,281.0
11612,"Evansville, IN: Evansville Regional",675.0,67.0,75.0,102.0,42.0,33.0,50.0,82.0,62.0,60.0,60.0,99.0,115.0,847.0
11612,"Evansville, IN: Evansville Regional",694.0,3.0,4.0,,,5.0,10.0,15.0,11.0,8.0,2.0,5.0,,63.0
11612,"Evansville, IN: Evansville Regional",698.0,6.0,4.0,7.0,,5.0,6.0,3.0,3.0,,7.0,5.0,10.0,56.0
11615,"New Bedford/Fall River, MA: New Bedford Regional",125.0,33.0,29.0,24.0,16.0,23.0,36.0,69.0,57.0,57.0,44.0,23.0,24.0,435.0
11617,"New Bern/Morehead/Beaufort, NC: Coastal Carolina Regional",629.0,55.0,54.0,57.0,31.0,28.0,29.0,7.0,,,,,,261.0
11617,"New Bern/Morehead/Beaufort, NC: Coastal Carolina Regional",631.0,83.0,71.0,75.0,50.0,58.0,56.0,67.0,119.0,106.0,116.0,102.0,87.0,990.0
11617,"New Bern/Morehead/Beaufort, NC: Coastal Carolina Regional",638.0,59.0,53.0,43.0,11.0,4.0,4.0,4.0,17.0,3.0,3.0,6.0,11.0,218.0
11618,"Newark, NJ: Newark Liberty International",608.0,126.0,119.0,117.0,88.0,81.0,66.0,97.0,,,,12.0,93.0,799.0
11618,"Newark, NJ: Newark Liberty International",612.0,449.0,359.0,252.0,16.0,56.0,63.0,153.0,105.0,177.0,285.0,260.0,254.0,2429.0
11618,"Newark, NJ: Newark Liberty International",614.0,1304.0,1241.0,1256.0,142.0,128.0,186.0,519.0,788.0,574.0,609.0,896.0,767.0,8410.0
11618,"Newark, NJ: Newark Liberty International",622.0,963.0,945.0,734.0,57.0,6.0,64.0,191.0,170.0,136.0,179.0,211.0,190.0,3846.0
11618,"Newark, NJ: Newark Liberty International",623.0,2.0,7.0,,,18.0,52.0,56.0,16.0,4.0,25.0,8.0,7.0,195.0
11618,"Newark, NJ: Newark Liberty International",624.0,104.0,82.0,71.0,,,,,,,,,,257.0
11618,"Newark, NJ: Newark Liberty International",626.0,81.0,55.0,35.0,14.0,6.0,45.0,63.0,70.0,67.0,68.0,31.0,41.0,576.0
11618,"Newark, NJ: Newark Liberty International",627.0,115.0,125.0,150.0,2.0,4.0,5.0,27.0,117.0,76.0,57.0,57.0,74.0,809.0
11618,"Newark, NJ: Newark Liberty International",629.0,7.0,4.0,4.0,0.0,4.0,,9.0,3.0,4.0,,0.0,,35.0
11618,"Newark, NJ: Newark Liberty International",631.0,96.0,63.0,65.0,0.0,,,,1.0,2.0,6.0,9.0,13.0,255.0
11618,"Newark, NJ: Newark Liberty International",634.0,1.0,3.0,1.0,,,,,,,,,,5.0
11618,"Newark, NJ: Newark Liberty International",637.0,20.0,32.0,21.0,7.0,9.0,3.0,13.0,24.0,9.0,27.0,20.0,20.0,205.0
11618,"Newark, NJ: Newark Liberty International",638.0,255.0,223.0,218.0,0.0,55.0,60.0,167.0,149.0,185.0,246.0,216.0,168.0,1942.0
11618,"Newark, NJ: Newark Liberty International",673.0,1007.0,1078.0,995.0,66.0,137.0,519.0,771.0,576.0,340.0,427.0,408.0,402.0,6726.0
11618,"Newark, NJ: Newark Liberty International",675.0,3046.0,2615.0,2042.0,69.0,1.0,,,,85.0,323.0,337.0,142.0,8660.0
11618,"Newark, NJ: Newark Liberty International",677.0,1165.0,1042.0,1065.0,63.0,12.0,41.0,564.0,607.0,508.0,615.0,470.0,514.0,6666.0
11618,"Newark, NJ: Newark Liberty International",678.0,208.0,187.0,160.0,30.0,1.0,,35.0,6.0,,,37.0,63.0,727.0
11618,"Newark, NJ: Newark Liberty International",694.0,1754.0,1695.0,1584.0,216.0,150.0,386.0,1186.0,931.0,663.0,828.0,873.0,952.0,11218.0
11618,"Newark, NJ: Newark Liberty International",698.0,482.0,510.0,515.0,74.0,71.0,61.0,204.0,357.0,226.0,184.0,263.0,158.0,3105.0
11618,"Newark, NJ: Newark Liberty International",699.0,366.0,315.0,300.0,18.0,28.0,58.0,201.0,231.0,283.0,459.0,459.0,403.0,3121.0
11618,"Newark, NJ: Newark Liberty International",722.0,205.0,185.0,182.0,15.0,25.0,70.0,174.0,133.0,90.0,107.0,114.0,100.0,1400.0
11618,"Newark, NJ: Newark Liberty International",723.0,54.0,49.0,45.0,1.0,,,,,,,20.0,22.0,191.0
11618,"Newark, NJ: Newark Liberty International",837.0,94.0,90.0,113.0,54.0,7.0,45.0,46.0,54.0,46.0,57.0,39.0,51.0,696.0
11618,"Newark, NJ: Newark Liberty International",888.0,1358.0,1407.0,1025.0,143.0,187.0,278.0,504.0,740.0,553.0,776.0,711.0,780.0,8462.0
11618,"Newark, NJ: Newark Liberty International",889.0,28.0,18.0,18.0,,6.0,9.0,16.0,2.0,5.0,2.0,41.0,40.0,185.0
11619,"Excursion Inlet, AK: Excursion Inlet Seaplane Base",35.0,3.0,2.0,3.0,7.0,11.0,14.0,15.0,14.0,6.0,4.0,6.0,3.0,88.0
11624,"Key West, FL: Key West International",416.0,7.0,4.0,2.0,,,,,,,,,,13.0
11624,"Key West, FL: Key West International",441.0,138.0,164.0,148.0,6.0,7.0,29.0,133.0,116.0,105.0,127.0,105.0,133.0,1211.0
11624,"Key West, FL: Key West International",442.0,6.0,4.0,,,1.0,,,4.0,1.0,1.0,,,17.0
11624,"Key West, FL: Key West International",456.0,43.0,47.0,54.0,1.0,,,16.0,10.0,9.0,7.0,7.0,10.0,204.0
11624,"Key West, FL: Key West International",612.0,124.0,115.0,93.0,35.0,36.0,72.0,96.0,119.0,27.0,,,,717.0
11624,"Key West, FL: Key West International",631.0,32.0,29.0,43.0,0.0,,,,,,,,,104.0
11624,"Key West, FL: Key West International",673.0,426.0,413.0,365.0,151.0,95.0,182.0,220.0,172.0,142.0,162.0,229.0,366.0,2923.0
11624,"Key West, FL: Key West International",677.0,98.0,110.0,94.0,30.0,22.0,13.0,2.0,,,59.0,74.0,99.0,601.0
11624,"Key West, FL: Key West International",698.0,31.0,26.0,16.0,14.0,4.0,,25.0,31.0,113.0,164.0,172.0,207.0,803.0
11630,"Fairbanks, AK: Fairbanks International",10.0,1.0,,1.0,,,,,,,,,,2.0
11630,"Fairbanks, AK: Fairbanks International",35.0,11.0,11.0,12.0,4.0,15.0,16.0,18.0,19.0,9.0,12.0,17.0,12.0,156.0
11630,"Fairbanks, AK: Fairbanks International",194.0,83.0,98.0,73.0,64.0,66.0,88.0,95.0,117.0,91.0,89.0,67.0,70.0,1001.0
11630,"Fairbanks, AK: Fairbanks International",405.0,69.0,46.0,,,,,,,,,,,115.0
11630,"Fairbanks, AK: Fairbanks International",416.0,456.0,435.0,372.0,244.0,282.0,362.0,354.0,360.0,342.0,379.0,352.0,412.0,4350.0
11630,"Fairbanks, AK: Fairbanks International",432.0,41.0,43.0,,,,,,,,,,,84.0
11630,"Fairbanks, AK: Fairbanks International",479.0,22.0,22.0,25.0,12.0,34.0,39.0,38.0,35.0,43.0,61.0,33.0,43.0,407.0
11630,"Fairbanks, AK: Fairbanks International",483.0,15.0,16.0,,,,,,,,,,28.0,59.0
11630,"Fairbanks, AK: Fairbanks International",612.0,159.0,150.0,138.0,36.0,13.0,54.0,27.0,32.0,53.0,70.0,22.0,1.0,755.0
11630,"Fairbanks, AK: Fairbanks International",614.0,37.0,37.0,50.0,19.0,40.0,18.0,40.0,121.0,123.0,65.0,41.0,5.0,596.0
11630,"Fairbanks, AK: Fairbanks International",634.0,7.0,13.0,13.0,4.0,1.0,11.0,3.0,10.0,5.0,4.0,,,71.0
11630,"Fairbanks, AK: Fairbanks International",723.0,25.0,28.0,31.0,1.0,8.0,29.0,2.0,,,,,,124.0
11630,"Fairbanks, AK: Fairbanks International",888.0,129.0,103.0,107.0,24.0,39.0,61.0,113.0,81.0,54.0,56.0,55.0,62.0,884.0
11637,"Fargo, ND: Hector International",608.0,7.0,10.0,9.0,,,,,,,,,,26.0
11637,"Fargo, ND: Hector International",629.0,224.0,218.0,200.0,78.0,35.0,21.0,56.0,40.0,87.0,120.0,114.0,140.0,1333.0
11637,"Fargo, ND: Hector International",631.0,8.0,16.0,,,,,50.0,39.0,57.0,14.0,9.0,28.0,221.0
11637,"Fargo, ND: Hector International",638.0,48.0,19.0,14.0,1.0,54.0,68.0,101.0,124.0,114.0,123.0,143.0,92.0,901.0
11637,"Fargo, ND: Hector International",673.0,116.0,118.0,143.0,66.0,38.0,24.0,6.0,19.0,4.0,49.0,50.0,55.0,688.0
11637,"Fargo, ND: Hector International",675.0,43.0,77.0,105.0,34.0,20.0,20.0,60.0,121.0,51.0,39.0,47.0,52.0,669.0
11637,"Fargo, ND: Hector International",677.0,44.0,15.0,1.0,,,,,,2.0,30.0,28.0,18.0,138.0
11637,"Fargo, ND: Hector International",694.0,53.0,65.0,55.0,11.0,14.0,12.0,34.0,28.0,26.0,37.0,30.0,24.0,389.0
