ORIGIN_AIRPORT_ID,NAME,AIRLINE_ID,UNIQUE_CARRIER_NAME,AIRCRAFT_TYPE,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,total
11193,"Cincinnati, OH: Cincinnati/Northern Kentucky International",19393.0,Southwest Airlines Co.,614.0,1947.0,1805.0,10282.0,6081.0,4716.0,9245.0,10612.0,10370.0,8973.0,6825.0,5548.0,6374.0,82778.0
11193,"Cincinnati, OH: Cincinnati/Northern Kentucky International",19790.0,Delta Air Lines Inc.,608.0,1786.0,1282.0,43.0,,,181.0,,,,,101.0,72.0,3465.0
11193,"Cincinnati, OH: Cincinnati/Northern Kentucky International",19790.0,Delta Air Lines Inc.,614.0,21507.0,25392.0,28492.0,25785.0,40956.0,34143.0,30460.0,22208.0,30094.0,36156.0,26410.0,19731.0,341334.0
11193,"Cincinnati, OH: Cincinnati/Northern Kentucky International",19790.0,Delta Air Lines Inc.,694.0,123.0,,8825.0,3150.0,,4518.0,10632.0,10434.0,3940.0,238.0,6103.0,4889.0,52852.0
11193,"Cincinnati, OH: Cincinnati/Northern Kentucky International",19790.0,Delta Air Lines Inc.,699.0,854.0,1035.0,2006.0,2458.0,2975.0,3192.0,3632.0,3572.0,4892.0,6799.0,5819.0,11802.0,49036.0
11193,"Cincinnati, OH: Cincinnati/Northern Kentucky International",19790.0,Delta Air Lines Inc.,888.0,5226.0,6566.0,8960.0,16962.0,30761.0,40033.0,30006.0,28091.0,18409.0,10466.0,13931.0,17652.0,227063.0
11193,"Cincinnati, OH: Cincinnati/Northern Kentucky International",19805.0,American Airlines Inc.,694.0,2552.0,2702.0,2571.0,136.0,,204.0,613.0,1332.0,2630.0,2691.0,3949.0,4181.0,23561.0
11193,"Cincinnati, OH: Cincinnati/Northern Kentucky International",19977.0,United Air Lines Inc.,694.0,62.0,767.0,513.0,190.0,,812.0,5508.0,705.0,3846.0,3639.0,4267.0,2498.0,22807.0
11193,"Cincinnati, OH: Cincinnati/Northern Kentucky International",19977.0,United Air Lines Inc.,698.0,479.0,1214.0,2329.0,,102.0,3616.0,739.0,6160.0,3420.0,3527.0,123.0,2437.0,24146.0
11193,"Cincinnati, OH: Cincinnati/Northern Kentucky International",20304.0,SkyWest Airlines Inc.,673.0,4849.0,3831.0,4537.0,7760.0,8742.0,4012.0,6698.0,3742.0,3698.0,3093.0,4270.0,3404.0,58636.0
11193,"Cincinnati, OH: Cincinnati/Northern Kentucky International",20363.0,Endeavor Air Inc.,631.0,969.0,846.0,3842.0,4231.0,5966.0,10535.0,8873.0,7940.0,3618.0,1842.0,282.0,698.0,49642.0
11193,"Cincinnati, OH: Cincinnati/Northern Kentucky International",20363.0,Endeavor Air Inc.,638.0,10172.0,11047.0,10135.0,11271.0,19572.0,20315.0,25786.0,26432.0,30180.0,33725.0,31867.0,29681.0,260183.0
11193,"Cincinnati, OH: Cincinnati/Northern Kentucky International",20368.0,Allegiant Air,694.0,17760.0,23843.0,34366.0,34966.0,39560.0,49740.0,51881.0,30525.0,20500.0,29416.0,21332.0,29571.0,383460.0
11193,"Cincinnati, OH: Cincinnati/Northern Kentucky International",20368.0,Allegiant Air,698.0,2667.0,1594.0,3931.0,4404.0,6193.0,14922.0,17398.0,6664.0,9907.0,11204.0,11310.0,7183.0,97377.0
11193,"Cincinnati, OH: Cincinnati/Northern Kentucky International",20378.0,Mesa Airlines Inc.,631.0,513.0,180.0,,,,,,,,,,,693.0
11193,"Cincinnati, OH: Cincinnati/Northern Kentucky International",20378.0,Mesa Airlines Inc.,673.0,2619.0,2251.0,3400.0,3722.0,3916.0,3273.0,2415.0,5224.0,4137.0,7998.0,8895.0,7867.0,55717.0
11193,"Cincinnati, OH: Cincinnati/Northern Kentucky International",20397.0,PSA Airlines Inc.,631.0,2106.0,2284.0,5551.0,4266.0,4029.0,5887.0,6546.0,6110.0,3113.0,5719.0,2396.0,1517.0,49524.0
11193,"Cincinnati, OH: Cincinnati/Northern Kentucky International",20397.0,PSA Airlines Inc.,638.0,4505.0,5564.0,9045.0,12381.0,12326.0,4306.0,3252.0,3517.0,4597.0,7354.0,7942.0,7380.0,82169.0
11193,"Cincinnati, OH: Cincinnati/Northern Kentucky International",20398.0,Envoy Air,673.0,5957.0,5265.0,9408.0,12667.0,13169.0,17451.0,18409.0,16677.0,16815.0,19727.0,14109.0,13365.0,163019.0
11193,"Cincinnati, OH: Cincinnati/Northern Kentucky International",20398.0,Envoy Air,675.0,2388.0,2218.0,3695.0,1395.0,2411.0,2314.0,2659.0,2360.0,2282.0,3461.0,230.0,482.0,25895.0
11193,"Cincinnati, OH: Cincinnati/Northern Kentucky International",20409.0,JetBlue Airways,678.0,60.0,,,,,,,,,,,,60.0
11193,"Cincinnati, OH: Cincinnati/Northern Kentucky International",20427.0,Piedmont Airlines,675.0,83.0,14.0,,,2238.0,3583.0,3817.0,2695.0,2099.0,639.0,46.0,83.0,15297.0
11193,"Cincinnati, OH: Cincinnati/Northern Kentucky International",20436.0,Frontier Airlines Inc.,694.0,2043.0,1183.0,3373.0,3297.0,5443.0,5640.0,5514.0,3916.0,2871.0,2916.0,3623.0,3843.0,43662.0
11193,"Cincinnati, OH: Cincinnati/Northern Kentucky International",20436.0,Frontier Airlines Inc.,699.0,2849.0,3948.0,9640.0,10522.0,10393.0,9190.0,8780.0,7484.0,7647.0,9939.0,4301.0,3577.0,88270.0
11193,"Cincinnati, OH: Cincinnati/Northern Kentucky International",20436.0,Frontier Airlines Inc.,722.0,13260.0,12325.0,18561.0,20279.0,20615.0,22200.0,21306.0,17218.0,18088.0,21311.0,18396.0,23315.0,226874.0
11193,"Cincinnati, OH: Cincinnati/Northern Kentucky International",20452.0,Republic Airline,673.0,2547.0,2064.0,1971.0,2732.0,784.0,545.0,2704.0,2923.0,3048.0,2771.0,9743.0,9877.0,41709.0
11193,"Cincinnati, OH: Cincinnati/Northern Kentucky International",20452.0,Republic Airline,677.0,309.0,75.0,3634.0,,1561.0,562.0,795.0,,2003.0,259.0,1279.0,1364.0,11841.0
11193,"Cincinnati, OH: Cincinnati/Northern Kentucky International",20500.0,GoJet Airlines LLC d/b/a United Express,530.0,2045.0,2731.0,2679.0,2108.0,2887.0,7634.0,7925.0,8185.0,4082.0,6541.0,6409.0,5596.0,58822.0
11197,"Clovis, NM: Clovis Regional",21879.0,Key Lime Air Corporation,632.0,180.0,244.0,375.0,401.0,592.0,,889.0,671.0,744.0,790.0,,,4886.0
11203,"Mosinee, WI: Central Wisconsin",20046.0,Air Wisconsin Airlines Corp,629.0,1093.0,1141.0,1424.0,1365.0,1138.0,1721.0,2390.0,4454.0,2179.0,2479.0,1268.0,2002.0,22654.0
11203,"Mosinee, WI: Central Wisconsin",20363.0,Endeavor Air Inc.,629.0,1653.0,1693.0,2358.0,2212.0,3503.0,5037.0,6090.0,5675.0,5075.0,4614.0,4405.0,3840.0,46155.0
11203,"Mosinee, WI: Central Wisconsin",20363.0,Endeavor Air Inc.,638.0,91.0,26.0,,27.0,37.0,,,,,22.0,,,203.0
11203,"Mosinee, WI: Central Wisconsin",20398.0,Envoy Air,675.0,1039.0,1018.0,1372.0,2044.0,2882.0,3134.0,3755.0,3274.0,2740.0,2589.0,2090.0,2071.0,28008.0
11214,"Coldfoot, AK: Coldfoot Airport",20333.0,Wright Air Service,416.0,15.0,6.0,21.0,17.0,17.0,89.0,88.0,89.0,106.0,16.0,7.0,17.0,488.0
11227,"Chefornak, AK: Chefornak Airport",20330.0,Ryan Air f/k/a Arctic Transportation,416.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0
11227,"Chefornak, AK: Chefornak Airport",20455.0,Grant Aviation,26.0,19.0,11.0,12.0,17.0,2.0,15.0,2.0,26.0,37.0,4.0,31.0,11.0,187.0
11227,"Chefornak, AK: Chefornak Airport",20455.0,Grant Aviation,35.0,3.0,8.0,8.0,18.0,21.0,15.0,29.0,22.0,21.0,10.0,17.0,1.0,173.0
11227,"Chefornak, AK: Chefornak Airport",20455.0,Grant Aviation,416.0,48.0,70.0,83.0,113.0,253.0,269.0,234.0,236.0,178.0,259.0,164.0,149.0,2056.0
11227,"Chefornak, AK: Chefornak Airport",21820.0,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",35.0,9.0,9.0,10.0,51.0,29.0,29.0,37.0,79.0,67.0,75.0,39.0,33.0,467.0
11227,"Chefornak, AK: Chefornak Airport",21820.0,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",79.0,0.0,0.0,,4.0,4.0,9.0,8.0,5.0,4.0,24.0,5.0,5.0,68.0
11233,"Cheyenne, WY: Cheyenne Regional/Jerry Olson Field",20304.0,SkyWest Airlines Inc.,629.0,349.0,414.0,459.0,224.0,,,,,,,1223.0,1492.0,4161.0
11245,"Chisana, AK: Chisana Airport",20342.0,40-Mile Air,35.0,1.0,2.0,11.0,7.0,7.0,8.0,4.0,9.0,12.0,10.0,1.0,1.0,73.0
11252,"Daytona Beach, FL: Daytona Beach International",19790.0,Delta Air Lines Inc.,608.0,1474.0,3060.0,146.0,,,,,,,4355.0,1236.0,187.0,10458.0
11252,"Daytona Beach, FL: Daytona Beach International",19790.0,Delta Air Lines Inc.,694.0,1529.0,512.0,2024.0,2532.0,3497.0,10283.0,15675.0,15144.0,11155.0,8173.0,6433.0,3466.0,80423.0
11252,"Daytona Beach, FL: Daytona Beach International",19790.0,Delta Air Lines Inc.,698.0,3354.0,2636.0,239.0,80.0,193.0,258.0,125.0,,465.0,96.0,,3464.0,10910.0
11252,"Daytona Beach, FL: Daytona Beach International",19790.0,Delta Air Lines Inc.,699.0,140.0,328.0,7591.0,8876.0,11849.0,6590.0,1348.0,424.0,3217.0,1538.0,6140.0,7417.0,55458.0
11252,"Daytona Beach, FL: Daytona Beach International",19790.0,Delta Air Lines Inc.,888.0,72.0,,50.0,,290.0,,170.0,,,,1715.0,,2297.0
11252,"Daytona Beach, FL: Daytona Beach International",20378.0,Mesa Airlines Inc.,638.0,784.0,755.0,1744.0,1368.0,1838.0,134.0,,,,,,907.0,7530.0
11252,"Daytona Beach, FL: Daytona Beach International",20397.0,PSA Airlines Inc.,631.0,626.0,255.0,327.0,96.0,1856.0,1424.0,1550.0,1615.0,2357.0,2170.0,308.0,756.0,13340.0
11252,"Daytona Beach, FL: Daytona Beach International",20397.0,PSA Airlines Inc.,638.0,5720.0,6886.0,9227.0,8685.0,5329.0,9508.0,9370.0,7960.0,3795.0,5013.0,7019.0,7080.0,85592.0
11259,"Dallas, TX: Dallas Love Field",19393.0,Southwest Airlines Co.,612.0,160451.0,137381.0,319360.0,331882.0,357510.0,399007.0,436728.0,370213.0,368686.0,393135.0,371511.0,367099.0,4012963.0
11259,"Dallas, TX: Dallas Love Field",19393.0,Southwest Airlines Co.,614.0,98936.0,94970.0,135472.0,138815.0,183539.0,203734.0,222647.0,191204.0,184975.0,239470.0,249016.0,242632.0,2185410.0
11259,"Dallas, TX: Dallas Love Field",19687.0,Horizon Air,673.0,152.0,,,1853.0,1976.0,1749.0,1707.0,,,,,,7437.0
11259,"Dallas, TX: Dallas Love Field",19790.0,Delta Air Lines Inc.,608.0,5222.0,6140.0,9100.0,9283.0,13004.0,13055.0,13979.0,12636.0,12058.0,13395.0,13302.0,12201.0,133375.0
11259,"Dallas, TX: Dallas Love Field",19930.0,Alaska Airlines Inc.,888.0,1553.0,888.0,2834.0,3871.0,4157.0,4544.0,3760.0,3943.0,1288.0,4357.0,3800.0,1573.0,36568.0
11259,"Dallas, TX: Dallas Love Field",20304.0,SkyWest Airlines Inc.,673.0,1819.0,1823.0,2954.0,1697.0,1879.0,2939.0,4333.0,4878.0,3638.0,3343.0,3065.0,2951.0,35319.0
11259,"Dallas, TX: Dallas Love Field",20363.0,Endeavor Air Inc.,638.0,1357.0,,,,,,,,,,,,1357.0
11267,"Dayton, OH: James M Cox/Dayton International",20046.0,Air Wisconsin Airlines Corp,629.0,3012.0,4050.0,6523.0,7386.0,9236.0,9574.0,11516.0,20204.0,9986.0,9914.0,8101.0,8124.0,107626.0
11267,"Dayton, OH: James M Cox/Dayton International",20304.0,SkyWest Airlines Inc.,631.0,44.0,,,2554.0,607.0,3236.0,1814.0,1763.0,2016.0,3364.0,2742.0,2023.0,20163.0
11267,"Dayton, OH: James M Cox/Dayton International",20363.0,Endeavor Air Inc.,629.0,1339.0,1522.0,1487.0,1606.0,3380.0,4337.0,5031.0,3968.0,3799.0,3288.0,3015.0,2697.0,35469.0
11267,"Dayton, OH: James M Cox/Dayton International",20363.0,Endeavor Air Inc.,638.0,3682.0,3637.0,5383.0,5615.0,6152.0,5527.0,4409.0,3219.0,1781.0,6086.0,1512.0,4446.0,51449.0
11267,"Dayton, OH: James M Cox/Dayton International",20368.0,Allegiant Air,694.0,1948.0,1803.0,2745.0,2292.0,2315.0,3183.0,4099.0,2065.0,1213.0,2656.0,2335.0,1849.0,28503.0
11267,"Dayton, OH: James M Cox/Dayton International",20378.0,Mesa Airlines Inc.,673.0,0.0,,,,,,,,,,,,0.0
11267,"Dayton, OH: James M Cox/Dayton International",20397.0,PSA Airlines Inc.,631.0,1869.0,1846.0,2212.0,3304.0,4054.0,7328.0,7122.0,5886.0,4630.0,6460.0,6877.0,6102.0,57690.0
11267,"Dayton, OH: James M Cox/Dayton International",20397.0,PSA Airlines Inc.,638.0,2994.0,3501.0,4860.0,4485.0,11240.0,6413.0,6623.0,7122.0,9650.0,10565.0,5909.0,6856.0,80218.0
11267,"Dayton, OH: James M Cox/Dayton International",20398.0,Envoy Air,673.0,2726.0,2581.0,5426.0,5577.0,988.0,,,80.0,,,6184.0,6093.0,29655.0
11267,"Dayton, OH: James M Cox/Dayton International",20398.0,Envoy Air,675.0,657.0,790.0,1283.0,92.0,3283.0,1636.0,1376.0,1239.0,1122.0,1206.0,49.0,89.0,12822.0
11267,"Dayton, OH: James M Cox/Dayton International",20427.0,Piedmont Airlines,675.0,916.0,817.0,2157.0,1960.0,1797.0,2249.0,2548.0,2073.0,2115.0,2778.0,2216.0,2205.0,23831.0
11267,"Dayton, OH: James M Cox/Dayton International",20500.0,GoJet Airlines LLC d/b/a United Express,530.0,53.0,,,,,29.0,81.0,,,,,,163.0
11274,"Dubuque, IA: Dubuque Regional",20398.0,Envoy Air,675.0,324.0,486.0,807.0,1196.0,1263.0,2042.0,1344.0,1886.0,1947.0,2135.0,2385.0,2107.0,17922.0
11278,"Washington, DC: Ronald Reagan Washington National",19393.0,Southwest Airlines Co.,612.0,19659.0,14066.0,49969.0,54576.0,68390.0,76164.0,83129.0,75988.0,66068.0,79027.0,117144.0,126321.0,830501.0
11278,"Washington, DC: Ronald Reagan Washington National",19393.0,Southwest Airlines Co.,614.0,292.0,,8186.0,6546.0,3481.0,5791.0,7220.0,6509.0,7243.0,10399.0,9976.0,11568.0,77211.0
11278,"Washington, DC: Ronald Reagan Washington National",19790.0,Delta Air Lines Inc.,608.0,377.0,,56.0,,30.0,45.0,,,,,,,508.0
11278,"Washington, DC: Ronald Reagan Washington National",19790.0,Delta Air Lines Inc.,614.0,2264.0,2298.0,2782.0,2302.0,3422.0,383.0,,72.0,,249.0,,,13772.0
11278,"Washington, DC: Ronald Reagan Washington National",19790.0,Delta Air Lines Inc.,622.0,2121.0,1802.0,3215.0,3191.0,4859.0,9514.0,10767.0,9597.0,8117.0,8616.0,8901.0,9270.0,79970.0
11278,"Washington, DC: Ronald Reagan Washington National",19790.0,Delta Air Lines Inc.,694.0,5747.0,2931.0,5569.0,6521.0,10752.0,18590.0,22575.0,26915.0,18805.0,21562.0,20474.0,21998.0,182439.0
11278,"Washington, DC: Ronald Reagan Washington National",19790.0,Delta Air Lines Inc.,698.0,3783.0,5461.0,9113.0,6866.0,1297.0,4333.0,7431.0,7599.0,3659.0,3288.0,6119.0,9510.0,68459.0
11278,"Washington, DC: Ronald Reagan Washington National",19790.0,Delta Air Lines Inc.,699.0,8287.0,9777.0,10011.0,11835.0,20578.0,28308.0,35796.0,36538.0,39777.0,50953.0,45225.0,39684.0,336769.0
11278,"Washington, DC: Ronald Reagan Washington National",19805.0,American Airlines Inc.,614.0,17948.0,17069.0,35171.0,36757.0,38484.0,74145.0,85765.0,74331.0,60232.0,67885.0,55021.0,62401.0,625209.0
11278,"Washington, DC: Ronald Reagan Washington National",19805.0,American Airlines Inc.,694.0,12350.0,11324.0,14458.0,17045.0,18713.0,14386.0,16011.0,12255.0,5262.0,7526.0,22421.0,20224.0,171975.0
11278,"Washington, DC: Ronald Reagan Washington National",19805.0,American Airlines Inc.,698.0,8130.0,9264.0,23682.0,58017.0,70312.0,85591.0,88024.0,82211.0,70504.0,79114.0,75133.0,87243.0,737225.0
11278,"Washington, DC: Ronald Reagan Washington National",19805.0,American Airlines Inc.,699.0,1181.0,191.0,1494.0,333.0,4915.0,11267.0,17914.0,13101.0,10651.0,9528.0,7273.0,6363.0,84211.0
11278,"Washington, DC: Ronald Reagan Washington National",19805.0,American Airlines Inc.,721.0,5526.0,5078.0,10667.0,21250.0,26504.0,21815.0,17298.0,18029.0,18053.0,24417.0,30885.0,37784.0,237306.0
11278,"Washington, DC: Ronald Reagan Washington National",19805.0,American Airlines Inc.,838.0,3928.0,7640.0,7798.0,12627.0,14529.0,6014.0,4249.0,10262.0,21108.0,27301.0,32338.0,34294.0,182088.0
11278,"Washington, DC: Ronald Reagan Washington National",19930.0,Alaska Airlines Inc.,614.0,4580.0,4959.0,9031.0,991.0,,,,,,,143.0,1731.0,21435.0
11278,"Washington, DC: Ronald Reagan Washington National",19977.0,United Air Lines Inc.,614.0,84.0,,194.0,1149.0,235.0,,6255.0,18888.0,21809.0,27258.0,17910.0,15384.0,109166.0
11278,"Washington, DC: Ronald Reagan Washington National",19977.0,United Air Lines Inc.,694.0,1519.0,578.0,476.0,164.0,679.0,1326.0,4644.0,3506.0,2924.0,1496.0,624.0,380.0,18316.0
11278,"Washington, DC: Ronald Reagan Washington National",19977.0,United Air Lines Inc.,698.0,1665.0,1780.0,2337.0,2861.0,2881.0,2666.0,5705.0,348.0,1295.0,910.0,1888.0,2040.0,26376.0
11278,"Washington, DC: Ronald Reagan Washington National",20304.0,SkyWest Airlines Inc.,673.0,2726.0,2683.0,1983.0,2511.0,2346.0,199.0,,,,521.0,11689.0,9117.0,33775.0
11278,"Washington, DC: Ronald Reagan Washington National",20363.0,Endeavor Air Inc.,631.0,195.0,290.0,0.0,13.0,,1797.0,1189.0,1440.0,428.0,185.0,,46.0,5583.0
11278,"Washington, DC: Ronald Reagan Washington National",20363.0,Endeavor Air Inc.,638.0,179.0,76.0,605.0,866.0,1226.0,1102.0,1710.0,1370.0,1879.0,3116.0,5010.0,4645.0,21784.0
11278,"Washington, DC: Ronald Reagan Washington National",20378.0,Mesa Airlines Inc.,673.0,3463.0,2410.0,3389.0,1908.0,5463.0,6132.0,6234.0,6428.0,5387.0,6988.0,7996.0,6889.0,62687.0
11278,"Washington, DC: Ronald Reagan Washington National",20397.0,PSA Airlines Inc.,631.0,660.0,1163.0,3910.0,52197.0,77952.0,36741.0,45878.0,48908.0,45775.0,52251.0,88846.0,94451.0,548732.0
11278,"Washington, DC: Ronald Reagan Washington National",20397.0,PSA Airlines Inc.,638.0,123.0,,60.0,,2528.0,34944.0,37840.0,32565.0,21716.0,32102.0,47501.0,45181.0,254560.0
11278,"Washington, DC: Ronald Reagan Washington National",20398.0,Envoy Air,673.0,489.0,268.0,8852.0,7253.0,8300.0,17644.0,17914.0,15965.0,11210.0,14036.0,22136.0,22817.0,146884.0
11278,"Washington, DC: Ronald Reagan Washington National",20409.0,JetBlue Airways,678.0,4996.0,5184.0,11201.0,13565.0,16306.0,15591.0,16698.0,15596.0,13432.0,13725.0,36144.0,25923.0,188361.0
11278,"Washington, DC: Ronald Reagan Washington National",20409.0,JetBlue Airways,694.0,4194.0,4123.0,6162.0,5816.0,11946.0,13043.0,13485.0,10154.0,8586.0,17682.0,30092.0,33494.0,158777.0
11278,"Washington, DC: Ronald Reagan Washington National",20409.0,JetBlue Airways,699.0,587.0,,157.0,,,,,,,,,,744.0
11278,"Washington, DC: Ronald Reagan Washington National",20409.0,JetBlue Airways,721.0,423.0,,,,,,,,,,,,423.0
11278,"Washington, DC: Ronald Reagan Washington National",20427.0,Piedmont Airlines,675.0,4800.0,5508.0,12532.0,809.0,,117.0,,,,47.0,,,23813.0
11278,"Washington, DC: Ronald Reagan Washington National",20436.0,Frontier Airlines Inc.,694.0,1112.0,1575.0,2779.0,3822.0,3883.0,3369.0,4587.0,4067.0,5096.0,4437.0,3115.0,2502.0,40344.0
11278,"Washington, DC: Ronald Reagan Washington National",20436.0,Frontier Airlines Inc.,722.0,4952.0,3016.0,4234.0,4718.0,6050.0,6913.0,5993.0,5428.0,6367.0,8235.0,9524.0,11021.0,76451.0
11278,"Washington, DC: Ronald Reagan Washington National",20452.0,Republic Airline,673.0,17844.0,23608.0,33842.0,82373.0,79432.0,117400.0,122757.0,117316.0,118620.0,123873.0,112213.0,104162.0,1053440.0
11278,"Washington, DC: Ronald Reagan Washington National",20452.0,Republic Airline,677.0,2502.0,706.0,565.0,,370.0,67.0,68.0,179.0,1292.0,1253.0,2485.0,3779.0,13266.0
11278,"Washington, DC: Ronald Reagan Washington National",20500.0,GoJet Airlines LLC d/b/a United Express,530.0,519.0,113.0,,,2454.0,4834.0,4985.0,2862.0,1868.0,6003.0,12686.0,10446.0,46770.0
11283,"Dodge City, KS: Dodge City Regional",20304.0,SkyWest Airlines Inc.,629.0,164.0,234.0,446.0,584.0,793.0,886.0,1144.0,861.0,775.0,693.0,762.0,901.0,8243.0
11288,"Decatur, IL: Decatur Airport",20253.0,Cape Air,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0
11288,"Decatur, IL: Decatur Airport",20304.0,SkyWest Airlines Inc.,629.0,193.0,228.0,329.0,480.0,682.0,897.0,1000.0,995.0,1002.0,942.0,1108.0,1016.0,8872.0
11292,"Denver, CO: Denver International",19393.0,Southwest Airlines Co.,612.0,209381.0,185942.0,345101.0,361673.0,404098.0,405218.0,452062.0,415966.0,434169.0,441031.0,406005.0,400592.0,4461238.0
11292,"Denver, CO: Denver International",19393.0,Southwest Airlines Co.,614.0,230883.0,247418.0,273239.0,315054.0,368263.0,419786.0,493033.0,453317.0,356267.0,384722.0,378735.0,365818.0,4286535.0
11292,"Denver, CO: Denver International",19790.0,Delta Air Lines Inc.,614.0,9788.0,8519.0,10873.0,10764.0,14882.0,8573.0,5756.0,13889.0,11260.0,13515.0,13142.0,11249.0,132210.0
11292,"Denver, CO: Denver International",19790.0,Delta Air Lines Inc.,622.0,648.0,1352.0,2347.0,5310.0,13181.0,6432.0,4021.0,7082.0,3432.0,861.0,3140.0,2690.0,50496.0
11292,"Denver, CO: Denver International",19790.0,Delta Air Lines Inc.,626.0,3489.0,1031.0,213.0,5908.0,4250.0,2840.0,2261.0,1220.0,218.0,1082.0,4938.0,5535.0,32985.0
11292,"Denver, CO: Denver International",19790.0,Delta Air Lines Inc.,698.0,984.0,,48.0,,,373.0,119.0,198.0,283.0,,792.0,2792.0,5589.0
11292,"Denver, CO: Denver International",19790.0,Delta Air Lines Inc.,699.0,791.0,,1979.0,1043.0,317.0,40730.0,48028.0,35316.0,51976.0,74103.0,55090.0,57229.0,366602.0
11292,"Denver, CO: Denver International",19790.0,Delta Air Lines Inc.,723.0,346.0,484.0,523.0,1282.0,722.0,13037.0,19902.0,18863.0,14089.0,14161.0,12716.0,12038.0,108163.0
11292,"Denver, CO: Denver International",19790.0,Delta Air Lines Inc.,724.0,3463.0,5345.0,4599.0,4429.0,5920.0,839.0,,,,,,25.0,24620.0
11292,"Denver, CO: Denver International",19790.0,Delta Air Lines Inc.,888.0,35759.0,38886.0,38418.0,38768.0,60225.0,26609.0,39747.0,34891.0,16993.0,5593.0,3691.0,5021.0,344601.0
11292,"Denver, CO: Denver International",19805.0,American Airlines Inc.,614.0,14795.0,13853.0,26010.0,26622.0,36236.0,42567.0,57059.0,48381.0,42790.0,47255.0,51124.0,52931.0,459623.0
11292,"Denver, CO: Denver International",19805.0,American Airlines Inc.,694.0,126.0,,3181.0,3708.0,896.0,1264.0,288.0,2053.0,4814.0,7638.0,5473.0,4436.0,33877.0
11292,"Denver, CO: Denver International",19805.0,American Airlines Inc.,698.0,81.0,113.0,2738.0,238.0,2455.0,4206.0,2943.0,2987.0,1022.0,7171.0,3020.0,3707.0,30681.0
11292,"Denver, CO: Denver International",19805.0,American Airlines Inc.,699.0,55621.0,51107.0,65170.0,68927.0,77506.0,81699.0,91208.0,66450.0,59767.0,60551.0,52469.0,51936.0,782411.0
11292,"Denver, CO: Denver International",19805.0,American Airlines Inc.,721.0,191.0,862.0,178.0,762.0,4619.0,1022.0,348.0,3088.0,9280.0,6421.0,3133.0,1649.0,31553.0
11292,"Denver, CO: Denver International",19930.0,Alaska Airlines Inc.,614.0,537.0,717.0,2152.0,3493.0,4603.0,5293.0,6294.0,6931.0,3339.0,4840.0,2099.0,734.0,41032.0
11292,"Denver, CO: Denver International",19930.0,Alaska Airlines Inc.,634.0,118.0,605.0,2556.0,2108.0,2977.0,4255.0,4770.0,5538.0,4542.0,4196.0,4804.0,4472.0,40941.0
11292,"Denver, CO: Denver International",19930.0,Alaska Airlines Inc.,694.0,740.0,222.0,,1909.0,1380.0,,,,,,2317.0,958.0,7526.0
11292,"Denver, CO: Denver International",19930.0,Alaska Airlines Inc.,888.0,7908.0,9937.0,11981.0,11527.0,15216.0,19148.0,20990.0,17258.0,14733.0,13087.0,10809.0,11642.0,164236.0
11292,"Denver, CO: Denver International",19977.0,United Air Lines Inc.,612.0,111.0,81.0,,32.0,97.0,118.0,,275.0,94.0,121.0,,251.0,1180.0
11292,"Denver, CO: Denver International",19977.0,United Air Lines Inc.,614.0,83143.0,80900.0,111987.0,135227.0,139342.0,139570.0,176034.0,195278.0,175772.0,204125.0,178176.0,196122.0,1815676.0
11292,"Denver, CO: Denver International",19977.0,United Air Lines Inc.,622.0,8312.0,8599.0,13861.0,21598.0,32879.0,11737.0,10226.0,13510.0,14771.0,10877.0,15915.0,24317.0,186602.0
11292,"Denver, CO: Denver International",19977.0,United Air Lines Inc.,623.0,23920.0,25668.0,30390.0,22230.0,49880.0,56842.0,81745.0,50791.0,45626.0,49581.0,29196.0,27406.0,493275.0
11292,"Denver, CO: Denver International",19977.0,United Air Lines Inc.,626.0,414.0,1618.0,4654.0,1742.0,1262.0,28707.0,33508.0,25024.0,28142.0,30528.0,840.0,2119.0,158558.0
11292,"Denver, CO: Denver International",19977.0,United Air Lines Inc.,627.0,19721.0,12382.0,20633.0,20557.0,15639.0,12988.0,35882.0,42457.0,34431.0,32780.0,38230.0,40705.0,326405.0
11292,"Denver, CO: Denver International",19977.0,United Air Lines Inc.,694.0,60901.0,62855.0,70648.0,72137.0,79699.0,82546.0,118348.0,108003.0,116743.0,128585.0,129414.0,144730.0,1174609.0
11292,"Denver, CO: Denver International",19977.0,United Air Lines Inc.,698.0,82275.0,82212.0,116339.0,117157.0,132106.0,139548.0,126619.0,119918.0,101248.0,89986.0,148346.0,150368.0,1406122.0
11292,"Denver, CO: Denver International",19977.0,United Air Lines Inc.,887.0,537.0,2126.0,346.0,,202.0,1926.0,875.0,,,,,,6012.0
11292,"Denver, CO: Denver International",19977.0,United Air Lines Inc.,888.0,89186.0,94197.0,104183.0,145375.0,142976.0,128213.0,157634.0,189954.0,216075.0,243273.0,186625.0,185673.0,1883364.0
