ORIGIN_AIRPORT_ID,NAME,AIRLINE_ID,UNIQUE_CARRIER_NAME,AIRCRAFT_TYPE,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,total
14696,"South Bend, IN: South Bend International",20366.0,ExpressJet Airlines LLC d/b/a aha!,631.0,1244.0,,,,,,,,,,,,1244.0
14696,"South Bend, IN: South Bend International",20366.0,ExpressJet Airlines LLC d/b/a aha!,675.0,186.0,148.0,50.0,26.0,47.0,50.0,134.0,1142.0,1944.0,1236.0,194.0,439.0,5596.0
14696,"South Bend, IN: South Bend International",20368.0,Allegiant Air,694.0,4900.0,6294.0,6957.0,5520.0,5017.0,5088.0,5860.0,4804.0,3483.0,5035.0,5635.0,7572.0,66165.0
14696,"South Bend, IN: South Bend International",20368.0,Allegiant Air,698.0,2180.0,2748.0,5668.0,2246.0,2338.0,3325.0,3310.0,2326.0,2740.0,3339.0,2991.0,2862.0,36073.0
14696,"South Bend, IN: South Bend International",20445.0,CommuteAir LLC dba CommuteAir,675.0,146.0,,,,,,,,242.0,909.0,1932.0,151.0,3380.0
14698,"San Luis Obispo, CA: San Luis County Regional",19687.0,Horizon Air,673.0,1403.0,1508.0,1864.0,2070.0,2081.0,2166.0,2164.0,2103.0,2029.0,2070.0,260.0,,19718.0
14698,"San Luis Obispo, CA: San Luis County Regional",20304.0,SkyWest Airlines Inc.,629.0,6502.0,6032.0,5651.0,5360.0,5908.0,9137.0,9615.0,8616.0,6594.0,9129.0,8114.0,10597.0,91255.0
14698,"San Luis Obispo, CA: San Luis County Regional",20304.0,SkyWest Airlines Inc.,631.0,69.0,1912.0,4103.0,4791.0,3527.0,6349.0,7092.0,8110.0,8682.0,10138.0,9020.0,9059.0,72852.0
14698,"San Luis Obispo, CA: San Luis County Regional",20304.0,SkyWest Airlines Inc.,673.0,3196.0,3693.0,6563.0,5315.0,6372.0,3973.0,2395.0,2351.0,3168.0,1744.0,2862.0,2968.0,44600.0
14698,"San Luis Obispo, CA: San Luis County Regional",20378.0,Mesa Airlines Inc.,629.0,38.0,556.0,216.0,100.0,100.0,44.0,,,,,,,1054.0
14698,"San Luis Obispo, CA: San Luis County Regional",20378.0,Mesa Airlines Inc.,638.0,5641.0,3221.0,3126.0,4857.0,3197.0,428.0,,,,,,,20470.0
14704,"Salisbury, MD: Salisbury-Ocean City/Wicomico Regional",20427.0,Piedmont Airlines,675.0,4884.0,4206.0,4966.0,5119.0,5523.0,6399.0,7027.0,7032.0,6542.0,6724.0,5935.0,5845.0,70202.0
14709,"Deadhorse, AK: Deadhorse Airport",19930.0,Alaska Airlines Inc.,612.0,3815.0,3644.0,4887.0,5543.0,5335.0,6386.0,6248.0,6080.0,4630.0,4895.0,5936.0,6973.0,64372.0
14709,"Deadhorse, AK: Deadhorse Airport",19930.0,Alaska Airlines Inc.,614.0,2138.0,1800.0,1688.0,538.0,922.0,652.0,941.0,1570.0,2597.0,2691.0,665.0,360.0,16562.0
14709,"Deadhorse, AK: Deadhorse Airport",19930.0,Alaska Airlines Inc.,888.0,119.0,,,,,,,,,,,131.0,250.0
14709,"Deadhorse, AK: Deadhorse Airport",20327.0,"Northern Pacific Airways, Inc. Dba  Ravn Alaska",483.0,19.0,22.0,58.0,27.0,37.0,20.0,30.0,71.0,57.0,53.0,22.0,66.0,482.0
14709,"Deadhorse, AK: Deadhorse Airport",20336.0,Hageland Aviation Service,405.0,109.0,97.0,86.0,95.0,100.0,32.0,81.0,108.0,134.0,66.0,56.0,60.0,1024.0
14709,"Deadhorse, AK: Deadhorse Airport",20336.0,Hageland Aviation Service,416.0,62.0,48.0,79.0,82.0,133.0,213.0,157.0,176.0,178.0,204.0,166.0,106.0,1604.0
14711,"State College, PA: University Park",20046.0,Air Wisconsin Airlines Corp,629.0,4768.0,4874.0,3622.0,2284.0,3228.0,5089.0,3867.0,4290.0,6246.0,6006.0,5795.0,5384.0,55453.0
14711,"State College, PA: University Park",20304.0,SkyWest Airlines Inc.,629.0,2727.0,2698.0,4195.0,4116.0,4989.0,3724.0,2870.0,3493.0,3674.0,4229.0,3473.0,4045.0,44233.0
14711,"State College, PA: University Park",20366.0,ExpressJet Airlines LLC d/b/a aha!,629.0,14.0,85.0,269.0,382.0,,,,,,,,,750.0
14711,"State College, PA: University Park",20427.0,Piedmont Airlines,675.0,3650.0,3689.0,4486.0,3828.0,4957.0,5047.0,5257.0,4155.0,4215.0,4591.0,4207.0,4681.0,52763.0
14711,"State College, PA: University Park",20445.0,CommuteAir LLC dba CommuteAir,675.0,108.0,220.0,1744.0,1716.0,2297.0,378.0,1789.0,1324.0,42.0,1641.0,1189.0,1027.0,13475.0
14712,"Phoenix, AZ: Scottsdale",21894.0,"ADVANCED AIR, LLC",458.0,37.0,,6.0,,,,,,,,,,43.0
14712,"Phoenix, AZ: Scottsdale",21894.0,"ADVANCED AIR, LLC",575.0,5.0,,,,,,,,,,,,5.0
14716,"Stockton, CA: Stockton Metro",20368.0,Allegiant Air,694.0,866.0,1205.0,1232.0,1375.0,1430.0,1348.0,1515.0,1433.0,1224.0,1289.0,1394.0,1019.0,15330.0
14716,"Stockton, CA: Stockton Metro",20368.0,Allegiant Air,698.0,5460.0,5160.0,7265.0,6762.0,7297.0,7706.0,8011.0,7063.0,5919.0,5624.0,5891.0,7026.0,79184.0
14718,"Scammon Bay, AK: Scammon Bay Airport",20336.0,Hageland Aviation Service,416.0,161.0,68.0,150.0,238.0,295.0,259.0,305.0,246.0,261.0,255.0,161.0,154.0,2553.0
14718,"Scammon Bay, AK: Scammon Bay Airport",20455.0,Grant Aviation,35.0,0.0,,0.0,0.0,,,0.0,3.0,,,,0.0,3.0
14718,"Scammon Bay, AK: Scammon Bay Airport",20455.0,Grant Aviation,416.0,166.0,135.0,272.0,322.0,422.0,348.0,371.0,316.0,322.0,297.0,303.0,337.0,3611.0
14730,"Louisville, KY: Louisville Muhammad Ali International",19393.0,Southwest Airlines Co.,612.0,21088.0,22750.0,37867.0,33286.0,37130.0,43197.0,45056.0,32589.0,32654.0,51081.0,39798.0,39530.0,436026.0
14730,"Louisville, KY: Louisville Muhammad Ali International",19393.0,Southwest Airlines Co.,614.0,12188.0,8909.0,8080.0,10484.0,15522.0,10269.0,8705.0,14779.0,14372.0,6248.0,5113.0,7456.0,122125.0
14730,"Louisville, KY: Louisville Muhammad Ali International",19393.0,Southwest Airlines Co.,838.0,2365.0,2470.0,668.0,,,,,,,,,,5503.0
14730,"Louisville, KY: Louisville Muhammad Ali International",19790.0,Delta Air Lines Inc.,655.0,9780.0,9827.0,26442.0,20488.0,23771.0,22727.0,16352.0,17177.0,17590.0,14709.0,17931.0,7588.0,204382.0
14730,"Louisville, KY: Louisville Muhammad Ali International",19790.0,Delta Air Lines Inc.,656.0,16002.0,16673.0,5448.0,7129.0,151.0,3831.0,4871.0,4151.0,10841.0,15572.0,10136.0,8975.0,103780.0
14730,"Louisville, KY: Louisville Muhammad Ali International",19805.0,American Airlines Inc.,655.0,2856.0,2924.0,2843.0,4072.0,3750.0,3582.0,3476.0,3763.0,164.0,,,,27430.0
14730,"Louisville, KY: Louisville Muhammad Ali International",20046.0,Air Wisconsin Airlines Corp,629.0,2604.0,2974.0,3878.0,3531.0,3873.0,4003.0,3914.0,3548.0,3277.0,3452.0,4181.0,3762.0,42997.0
14730,"Louisville, KY: Louisville Muhammad Ali International",20237.0,Trans States Airlines,675.0,6424.0,6475.0,7546.0,6789.0,7301.0,7840.0,7979.0,7606.0,7368.0,8469.0,6329.0,6280.0,86406.0
14730,"Louisville, KY: Louisville Muhammad Ali International",20304.0,SkyWest Airlines Inc.,629.0,376.0,72.0,1387.0,1307.0,1442.0,1506.0,1433.0,1612.0,1567.0,2157.0,1440.0,2040.0,16339.0
14730,"Louisville, KY: Louisville Muhammad Ali International",20304.0,SkyWest Airlines Inc.,631.0,4920.0,3943.0,8614.0,6606.0,4298.0,2966.0,2685.0,2772.0,2696.0,5798.0,3745.0,1556.0,50599.0
14730,"Louisville, KY: Louisville Muhammad Ali International",20304.0,SkyWest Airlines Inc.,673.0,4958.0,32.0,,3539.0,182.0,6056.0,6024.0,5890.0,,1409.0,225.0,220.0,28535.0
14730,"Louisville, KY: Louisville Muhammad Ali International",20363.0,Endeavor Air Inc.,629.0,882.0,1057.0,45.0,,,,39.0,,,38.0,,,2061.0
14730,"Louisville, KY: Louisville Muhammad Ali International",20363.0,Endeavor Air Inc.,638.0,1759.0,1336.0,70.0,,76.0,,,,2432.0,1053.0,126.0,1049.0,7901.0
14730,"Louisville, KY: Louisville Muhammad Ali International",20366.0,ExpressJet Airlines LLC d/b/a aha!,629.0,317.0,106.0,49.0,1223.0,534.0,,,,,,,,2229.0
14730,"Louisville, KY: Louisville Muhammad Ali International",20366.0,ExpressJet Airlines LLC d/b/a aha!,675.0,218.0,833.0,2241.0,,358.0,2467.0,1704.0,1537.0,1733.0,1228.0,49.0,1142.0,13510.0
14730,"Louisville, KY: Louisville Muhammad Ali International",20368.0,Allegiant Air,694.0,3769.0,4065.0,8325.0,5861.0,9116.0,11619.0,10839.0,6196.0,6669.0,10019.0,6468.0,7534.0,90480.0
14730,"Louisville, KY: Louisville Muhammad Ali International",20368.0,Allegiant Air,698.0,1894.0,1787.0,3750.0,3577.0,3271.0,4127.0,4434.0,2116.0,525.0,1200.0,1165.0,1918.0,29764.0
14730,"Louisville, KY: Louisville Muhammad Ali International",20378.0,Mesa Airlines Inc.,638.0,7454.0,6871.0,7560.0,6639.0,8436.0,8927.0,9052.0,8739.0,8438.0,9134.0,7350.0,10613.0,99213.0
14730,"Louisville, KY: Louisville Muhammad Ali International",20378.0,Mesa Airlines Inc.,673.0,714.0,,264.0,301.0,1183.0,,,525.0,1315.0,1650.0,3022.0,1911.0,10885.0
14730,"Louisville, KY: Louisville Muhammad Ali International",20397.0,PSA Airlines Inc.,629.0,117.0,45.0,250.0,273.0,,219.0,169.0,207.0,92.0,49.0,130.0,100.0,1651.0
14730,"Louisville, KY: Louisville Muhammad Ali International",20397.0,PSA Airlines Inc.,631.0,2647.0,2418.0,2995.0,5208.0,1836.0,3939.0,1752.0,1414.0,2936.0,2778.0,2515.0,3894.0,34332.0
14730,"Louisville, KY: Louisville Muhammad Ali International",20397.0,PSA Airlines Inc.,638.0,6440.0,6311.0,7285.0,4839.0,7489.0,6906.0,8298.0,7890.0,9354.0,10646.0,8731.0,6517.0,90706.0
14730,"Louisville, KY: Louisville Muhammad Ali International",20398.0,Envoy Air,673.0,56.0,,42.0,1540.0,393.0,,47.0,,,,22.0,43.0,2143.0
14730,"Louisville, KY: Louisville Muhammad Ali International",20398.0,Envoy Air,675.0,593.0,,1278.0,82.0,1965.0,3140.0,3084.0,3493.0,3177.0,3866.0,2801.0,4042.0,27521.0
14730,"Louisville, KY: Louisville Muhammad Ali International",20398.0,Envoy Air,676.0,832.0,850.0,1167.0,1359.0,955.0,607.0,550.0,600.0,699.0,720.0,736.0,826.0,9901.0
14730,"Louisville, KY: Louisville Muhammad Ali International",20436.0,Frontier Airlines Inc.,694.0,1181.0,796.0,837.0,751.0,181.0,308.0,,172.0,,154.0,216.0,621.0,5217.0
14730,"Louisville, KY: Louisville Muhammad Ali International",20436.0,Frontier Airlines Inc.,698.0,142.0,,,129.0,1534.0,1732.0,1875.0,1664.0,664.0,142.0,,,7882.0
14730,"Louisville, KY: Louisville Muhammad Ali International",20436.0,Frontier Airlines Inc.,699.0,186.0,239.0,,,,,,,1612.0,2450.0,789.0,,5276.0
14730,"Louisville, KY: Louisville Muhammad Ali International",20436.0,Frontier Airlines Inc.,722.0,1248.0,1353.0,2019.0,1815.0,1004.0,534.0,702.0,817.0,699.0,362.0,720.0,1586.0,12859.0
14730,"Louisville, KY: Louisville Muhammad Ali International",20445.0,CommuteAir LLC dba CommuteAir,675.0,1097.0,968.0,1193.0,1165.0,1329.0,1120.0,1126.0,1379.0,2218.0,1329.0,1321.0,123.0,14368.0
14730,"Louisville, KY: Louisville Muhammad Ali International",20452.0,Republic Airline,673.0,12318.0,12315.0,18250.0,14995.0,18338.0,17295.0,16842.0,16198.0,16020.0,17294.0,14902.0,15774.0,190541.0
14730,"Louisville, KY: Louisville Muhammad Ali International",20452.0,Republic Airline,677.0,5867.0,6697.0,6828.0,7282.0,10976.0,12678.0,12128.0,10707.0,9889.0,11619.0,10431.0,12611.0,117713.0
14730,"Louisville, KY: Louisville Muhammad Ali International",20500.0,GoJet Airlines LLC d/b/a United Express,631.0,912.0,966.0,2438.0,1088.0,1427.0,2384.0,2214.0,2487.0,,,,,13916.0
14738,"Sandpoint, AK: Sand Point",20225.0,Peninsula Airways Inc.,432.0,394.0,255.0,519.0,638.0,494.0,78.0,430.0,539.0,483.0,522.0,546.0,393.0,5291.0
14738,"Sandpoint, AK: Sand Point",20225.0,Peninsula Airways Inc.,456.0,4.0,70.0,,,,,,,,,,,74.0
14738,"Sandpoint, AK: Sand Point",20455.0,Grant Aviation,194.0,0.0,,,,,,,,,,,2.0,2.0
14745,"Sidney, MT: Sidney Richland Regional",20253.0,Cape Air,125.0,784.0,576.0,792.0,838.0,838.0,883.0,854.0,874.0,773.0,856.0,784.0,880.0,9732.0
14747,"Seattle, WA: Seattle/Tacoma International",19393.0,Southwest Airlines Co.,612.0,48524.0,41067.0,55621.0,67814.0,68565.0,78074.0,86876.0,89862.0,82765.0,51302.0,61855.0,72772.0,805097.0
14747,"Seattle, WA: Seattle/Tacoma International",19393.0,Southwest Airlines Co.,614.0,42546.0,36655.0,47218.0,43504.0,44251.0,59002.0,67618.0,56584.0,48406.0,63214.0,45002.0,48634.0,602634.0
14747,"Seattle, WA: Seattle/Tacoma International",19393.0,Southwest Airlines Co.,838.0,5986.0,6447.0,2856.0,,,,,,,,,,15289.0
14747,"Seattle, WA: Seattle/Tacoma International",19687.0,Horizon Air,482.0,133034.0,109586.0,134492.0,126405.0,132665.0,122857.0,119119.0,122803.0,113057.0,126410.0,130460.0,146589.0,1517477.0
14747,"Seattle, WA: Seattle/Tacoma International",19687.0,Horizon Air,673.0,61332.0,54696.0,47545.0,41169.0,41130.0,50053.0,56537.0,54393.0,53963.0,59467.0,45324.0,49525.0,615134.0
14747,"Seattle, WA: Seattle/Tacoma International",19690.0,Hawaiian Airlines Inc.,696.0,17674.0,14760.0,16514.0,15453.0,15877.0,15393.0,15781.0,16528.0,14669.0,15897.0,15056.0,20729.0,194331.0
14747,"Seattle, WA: Seattle/Tacoma International",19790.0,Delta Air Lines Inc.,608.0,34759.0,31115.0,32795.0,17920.0,18274.0,26277.0,28637.0,25358.0,,,,,215135.0
14747,"Seattle, WA: Seattle/Tacoma International",19790.0,Delta Air Lines Inc.,614.0,75888.0,74707.0,103016.0,113193.0,139821.0,115575.0,109229.0,107271.0,79027.0,83478.0,69478.0,73391.0,1144074.0
14747,"Seattle, WA: Seattle/Tacoma International",19790.0,Delta Air Lines Inc.,622.0,69696.0,62188.0,80663.0,68639.0,79400.0,58885.0,53768.0,61263.0,56743.0,35041.0,52127.0,61347.0,739760.0
14747,"Seattle, WA: Seattle/Tacoma International",19790.0,Delta Air Lines Inc.,623.0,15875.0,13738.0,25003.0,15023.0,27973.0,51837.0,58946.0,58778.0,29967.0,27389.0,18513.0,24807.0,367849.0
14747,"Seattle, WA: Seattle/Tacoma International",19790.0,Delta Air Lines Inc.,626.0,1183.0,989.0,1719.0,1359.0,1957.0,1016.0,896.0,3396.0,926.0,1486.0,5420.0,7235.0,27582.0
14747,"Seattle, WA: Seattle/Tacoma International",19790.0,Delta Air Lines Inc.,656.0,158.0,,,,,,,,,,,,158.0
14747,"Seattle, WA: Seattle/Tacoma International",19790.0,Delta Air Lines Inc.,687.0,195.0,,275.0,,,,165.0,,259.0,,,261.0,1155.0
14747,"Seattle, WA: Seattle/Tacoma International",19790.0,Delta Air Lines Inc.,698.0,33007.0,31780.0,42520.0,33281.0,18360.0,15257.0,14200.0,14663.0,27899.0,27306.0,29725.0,50982.0,338980.0
14747,"Seattle, WA: Seattle/Tacoma International",19790.0,Delta Air Lines Inc.,699.0,173.0,,,,1361.0,1882.0,,,,,,,3416.0
14747,"Seattle, WA: Seattle/Tacoma International",19790.0,Delta Air Lines Inc.,888.0,30528.0,27941.0,51905.0,67889.0,75574.0,138553.0,175298.0,163226.0,114233.0,107386.0,74197.0,80900.0,1107630.0
14747,"Seattle, WA: Seattle/Tacoma International",19805.0,American Airlines Inc.,614.0,19167.0,21702.0,26188.0,19768.0,23523.0,31737.0,37354.0,44646.0,40953.0,47936.0,36749.0,28067.0,377790.0
14747,"Seattle, WA: Seattle/Tacoma International",19805.0,American Airlines Inc.,694.0,4097.0,3578.0,4216.0,3939.0,289.0,,,,,,112.0,,16231.0
14747,"Seattle, WA: Seattle/Tacoma International",19805.0,American Airlines Inc.,699.0,53617.0,43985.0,57534.0,59225.0,79974.0,83244.0,90524.0,87022.0,59368.0,51428.0,48642.0,63175.0,777738.0
14747,"Seattle, WA: Seattle/Tacoma International",19930.0,Alaska Airlines Inc.,612.0,11457.0,10578.0,23778.0,29610.0,32037.0,23628.0,33437.0,24510.0,12282.0,12486.0,19280.0,20681.0,253764.0
14747,"Seattle, WA: Seattle/Tacoma International",19930.0,Alaska Airlines Inc.,614.0,151985.0,137094.0,175858.0,171320.0,159453.0,192875.0,174409.0,190992.0,97939.0,102780.0,145948.0,158328.0,1858981.0
14747,"Seattle, WA: Seattle/Tacoma International",19930.0,Alaska Airlines Inc.,634.0,58939.0,53143.0,67841.0,74360.0,80648.0,79463.0,98574.0,98659.0,96829.0,91731.0,75978.0,77279.0,953444.0
14747,"Seattle, WA: Seattle/Tacoma International",19930.0,Alaska Airlines Inc.,694.0,45765.0,49275.0,71141.0,70311.0,90119.0,96082.0,97436.0,86841.0,78523.0,81121.0,86072.0,162012.0,1014698.0
14747,"Seattle, WA: Seattle/Tacoma International",19930.0,Alaska Airlines Inc.,698.0,51867.0,41946.0,62040.0,72297.0,65742.0,74720.0,82464.0,92949.0,70780.0,72864.0,83752.0,32595.0,804016.0
14747,"Seattle, WA: Seattle/Tacoma International",19930.0,Alaska Airlines Inc.,721.0,7775.0,4869.0,10629.0,9454.0,11228.0,15634.0,19764.0,19533.0,20116.0,19147.0,19492.0,20117.0,177758.0
14747,"Seattle, WA: Seattle/Tacoma International",19930.0,Alaska Airlines Inc.,888.0,310707.0,308620.0,373730.0,320663.0,379940.0,387486.0,419683.0,414033.0,430031.0,417268.0,295121.0,328924.0,4386206.0
14747,"Seattle, WA: Seattle/Tacoma International",19977.0,United Air Lines Inc.,612.0,662.0,241.0,402.0,3920.0,480.0,705.0,3892.0,1335.0,121.0,794.0,1376.0,125.0,14053.0
14747,"Seattle, WA: Seattle/Tacoma International",19977.0,United Air Lines Inc.,614.0,15911.0,19487.0,28799.0,26829.0,19178.0,27017.0,31026.0,30804.0,25220.0,24689.0,24280.0,14727.0,287967.0
14747,"Seattle, WA: Seattle/Tacoma International",19977.0,United Air Lines Inc.,622.0,3609.0,1099.0,169.0,3285.0,4242.0,4514.0,5596.0,5117.0,6177.0,6950.0,,2781.0,43539.0
14747,"Seattle, WA: Seattle/Tacoma International",19977.0,United Air Lines Inc.,623.0,177.0,,,2754.0,22.0,4948.0,6944.0,4188.0,428.0,,,,19461.0
14747,"Seattle, WA: Seattle/Tacoma International",19977.0,United Air Lines Inc.,624.0,75.0,,,,,,,,,,,,75.0
14747,"Seattle, WA: Seattle/Tacoma International",19977.0,United Air Lines Inc.,634.0,1848.0,112.0,5527.0,7152.0,5874.0,4483.0,4434.0,4979.0,3266.0,656.0,1066.0,4164.0,43561.0
14747,"Seattle, WA: Seattle/Tacoma International",19977.0,United Air Lines Inc.,694.0,27949.0,20910.0,21895.0,25276.0,31806.0,38980.0,36983.0,44048.0,33597.0,20262.0,19234.0,21818.0,342758.0
14747,"Seattle, WA: Seattle/Tacoma International",19977.0,United Air Lines Inc.,698.0,3877.0,6353.0,8313.0,7402.0,4223.0,7368.0,4882.0,11179.0,6386.0,7260.0,9439.0,14291.0,90973.0
14747,"Seattle, WA: Seattle/Tacoma International",19977.0,United Air Lines Inc.,839.0,170.0,104.0,,,,,,,,,,,274.0
14747,"Seattle, WA: Seattle/Tacoma International",19977.0,United Air Lines Inc.,888.0,26407.0,19795.0,34947.0,29655.0,46873.0,53764.0,65462.0,70545.0,53180.0,52811.0,44000.0,50872.0,548311.0
14747,"Seattle, WA: Seattle/Tacoma International",20304.0,SkyWest Airlines Inc.,673.0,32911.0,27616.0,20438.0,18719.0,19429.0,33986.0,33724.0,38269.0,47200.0,46822.0,57423.0,85344.0,461881.0
14747,"Seattle, WA: Seattle/Tacoma International",20409.0,JetBlue Airways,694.0,2808.0,2915.0,6061.0,6491.0,7719.0,10844.0,11274.0,11176.0,8724.0,7513.0,7214.0,7796.0,90535.0
14747,"Seattle, WA: Seattle/Tacoma International",20409.0,JetBlue Airways,699.0,14013.0,12732.0,16267.0,15418.0,16176.0,16455.0,17851.0,18086.0,15548.0,15413.0,13652.0,14326.0,185937.0
14747,"Seattle, WA: Seattle/Tacoma International",20416.0,Spirit Air Lines,694.0,6980.0,6112.0,8118.0,6381.0,24840.0,27772.0,34042.0,34110.0,19031.0,16240.0,11512.0,1174.0,196312.0
14747,"Seattle, WA: Seattle/Tacoma International",20416.0,Spirit Air Lines,698.0,1356.0,783.0,137.0,,,,,,,,,2940.0,5216.0
14747,"Seattle, WA: Seattle/Tacoma International",20416.0,Spirit Air Lines,699.0,4605.0,4596.0,5604.0,5101.0,4751.0,5747.0,6297.0,6551.0,685.0,,5256.0,11851.0,61044.0
14747,"Seattle, WA: Seattle/Tacoma International",20422.0,Sun Country Airlines d/b/a MN Airlines,612.0,224.0,,,900.0,1755.0,,,,,,,,2879.0
14747,"Seattle, WA: Seattle/Tacoma International",20422.0,Sun Country Airlines d/b/a MN Airlines,614.0,317.0,,,194.0,3621.0,8774.0,10768.0,11642.0,6736.0,5539.0,4673.0,7401.0,59665.0
14747,"Seattle, WA: Seattle/Tacoma International",20436.0,Frontier Airlines Inc.,694.0,1451.0,728.0,802.0,1160.0,3272.0,2601.0,2668.0,3924.0,2710.0,2875.0,1862.0,493.0,24546.0
14747,"Seattle, WA: Seattle/Tacoma International",20436.0,Frontier Airlines Inc.,698.0,2111.0,1777.0,,,,,288.0,,278.0,641.0,138.0,278.0,5511.0
14747,"Seattle, WA: Seattle/Tacoma International",20436.0,Frontier Airlines Inc.,699.0,1195.0,943.0,1582.0,1466.0,6702.0,7082.0,9095.0,8593.0,1453.0,1046.0,1511.0,1667.0,42335.0
14747,"Seattle, WA: Seattle/Tacoma International",20436.0,Frontier Airlines Inc.,722.0,1166.0,932.0,1830.0,1967.0,3848.0,5143.0,4206.0,4844.0,7018.0,7184.0,4575.0,3189.0,45902.0
14747,"Seattle, WA: Seattle/Tacoma International",21167.0,Compass Airlines,673.0,65214.0,56807.0,76795.0,76050.0,86287.0,84893.0,87600.0,88631.0,69376.0,66511.0,46612.0,36322.0,841098.0
14761,"Sanford, FL: Orlando Sanford International",20366.0,ExpressJet Airlines LLC d/b/a aha!,675.0,0.0,,,,,,,,,,,,0.0
14761,"Sanford, FL: Orlando Sanford International",20368.0,Allegiant Air,694.0,60808.0,58997.0,72094.0,68098.0,73056.0,57847.0,63239.0,54416.0,40535.0,62185.0,53706.0,76451.0,741432.0
14761,"Sanford, FL: Orlando Sanford International",20368.0,Allegiant Air,698.0,33806.0,46621.0,87875.0,73709.0,58527.0,96493.0,105192.0,61148.0,21561.0,51299.0,58912.0,55094.0,750237.0
14761,"Sanford, FL: Orlando Sanford International",21477.0,Via Airlines d/b/a Sterling Airways,461.0,15.0,,,,,,,,,,,,15.0
14761,"Sanford, FL: Orlando Sanford International",21477.0,Via Airlines d/b/a Sterling Airways,675.0,388.0,370.0,666.0,187.0,61.0,,,,,,,,1672.0
14771,"San Francisco, CA: San Francisco International",19393.0,Southwest Airlines Co.,612.0,83273.0,78595.0,91299.0,93857.0,96041.0,101111.0,102098.0,111661.0,81295.0,106373.0,95958.0,99460.0,1141021.0
14771,"San Francisco, CA: San Francisco International",19393.0,Southwest Airlines Co.,614.0,25649.0,23489.0,38661.0,37719.0,39072.0,45476.0,48911.0,38191.0,38565.0,30093.0,34792.0,36683.0,437301.0
14771,"San Francisco, CA: San Francisco International",19393.0,Southwest Airlines Co.,838.0,4528.0,3825.0,2611.0,,,,,,,,,,10964.0
14771,"San Francisco, CA: San Francisco International",19687.0,Horizon Air,673.0,10921.0,8647.0,12183.0,14797.0,14724.0,14376.0,16006.0,15376.0,8900.0,13478.0,15130.0,14959.0,159497.0
14771,"San Francisco, CA: San Francisco International",19690.0,Hawaiian Airlines Inc.,696.0,15516.0,13169.0,14821.0,14631.0,15247.0,15520.0,16208.0,15049.0,6953.0,7711.0,7166.0,5732.0,147723.0
14771,"San Francisco, CA: San Francisco International",19790.0,Delta Air Lines Inc.,608.0,23881.0,22958.0,19942.0,11392.0,12026.0,21810.0,24239.0,21658.0,2214.0,,,,160120.0
14771,"San Francisco, CA: San Francisco International",19790.0,Delta Air Lines Inc.,614.0,3043.0,2544.0,6112.0,16930.0,26910.0,24849.0,22751.0,20570.0,19394.0,20567.0,14950.0,13552.0,192172.0
14771,"San Francisco, CA: San Francisco International",19790.0,Delta Air Lines Inc.,622.0,26111.0,25032.0,31327.0,37048.0,41011.0,66008.0,68650.0,66761.0,54324.0,40947.0,36688.0,41615.0,535522.0
14771,"San Francisco, CA: San Francisco International",19790.0,Delta Air Lines Inc.,623.0,3836.0,4537.0,12911.0,17550.0,29853.0,27082.0,26859.0,25805.0,30913.0,16696.0,13354.0,10110.0,219506.0
14771,"San Francisco, CA: San Francisco International",19790.0,Delta Air Lines Inc.,624.0,4365.0,3884.0,5565.0,1745.0,,,209.0,906.0,,,233.0,,16907.0
14771,"San Francisco, CA: San Francisco International",19790.0,Delta Air Lines Inc.,626.0,2146.0,216.0,1698.0,2452.0,2154.0,469.0,306.0,1612.0,347.0,667.0,561.0,247.0,12875.0
14771,"San Francisco, CA: San Francisco International",19790.0,Delta Air Lines Inc.,627.0,264.0,,,,,,,,,,,,264.0
14771,"San Francisco, CA: San Francisco International",19790.0,Delta Air Lines Inc.,698.0,4853.0,4897.0,8561.0,8223.0,248.0,8771.0,8365.0,8496.0,4275.0,9953.0,15481.0,15657.0,97780.0
14771,"San Francisco, CA: San Francisco International",19790.0,Delta Air Lines Inc.,888.0,63035.0,59734.0,75913.0,68788.0,78472.0,72234.0,76634.0,78101.0,39506.0,73049.0,62754.0,67804.0,816024.0
14771,"San Francisco, CA: San Francisco International",19805.0,American Airlines Inc.,614.0,17053.0,15570.0,14498.0,24065.0,41156.0,42059.0,35809.0,39365.0,11517.0,42833.0,50661.0,51954.0,386540.0
14771,"San Francisco, CA: San Francisco International",19805.0,American Airlines Inc.,622.0,1289.0,,152.0,,,151.0,4351.0,3055.0,176.0,,287.0,746.0,10207.0
14771,"San Francisco, CA: San Francisco International",19805.0,American Airlines Inc.,626.0,1236.0,2810.0,6687.0,7871.0,2315.0,3211.0,3430.0,4254.0,398.0,5505.0,1187.0,4973.0,43877.0
14771,"San Francisco, CA: San Francisco International",19805.0,American Airlines Inc.,694.0,2719.0,1283.0,357.0,2686.0,391.0,744.0,139.0,173.0,,,,135.0,8627.0
14771,"San Francisco, CA: San Francisco International",19805.0,American Airlines Inc.,696.0,5801.0,5304.0,6393.0,2133.0,4182.0,1166.0,,,,,5769.0,6524.0,37272.0
14771,"San Francisco, CA: San Francisco International",19805.0,American Airlines Inc.,698.0,2649.0,3761.0,5805.0,2999.0,1925.0,4153.0,4773.0,4223.0,783.0,2873.0,2483.0,3618.0,40045.0
