ORIGIN_AIRPORT_ID,CODE,ORIGIN_STATE_ABR,NAME,LOCATION,category,EAS,diff,pct_change,change_category,AIRLINE_ID,UNIQUE_CARRIER_NAME,AIRCRAFT_TYPE,Description,2019,2020,2021,2022
11042,CLE,OH,Cleveland-Hopkins International,Cleveland,1-5 million,no,loss,-25.3,at least -20%,19977,United Air Lines Inc.,888,Boeing 737-900ER,1898.0,829.0,1266.0,1468.0
11042,CLE,OH,Cleveland-Hopkins International,Cleveland,1-5 million,no,loss,-25.3,at least -20%,19790,Delta Air Lines Inc.,888,Boeing 737-900ER,243.0,62.0,349.0,34.0
11042,CLE,OH,Cleveland-Hopkins International,Cleveland,1-5 million,no,loss,-25.3,at least -20%,20500,GoJet Airlines LLC d/b/a United Express,530,Bombardier CRJ550,,175.0,695.0,97.0
11042,CLE,OH,Cleveland-Hopkins International,Cleveland,1-5 million,no,loss,-25.3,at least -20%,20398,Envoy Air,677,Embraer-Emb-170,,,2.0,75.0
11042,CLE,OH,Cleveland-Hopkins International,Cleveland,1-5 million,no,loss,-25.3,at least -20%,19805,American Airlines Inc.,838,Boeing B737 Max 800,,,8.0,44.0
11042,CLE,OH,Cleveland-Hopkins International,Cleveland,1-5 million,no,loss,-25.3,at least -20%,19977,United Air Lines Inc.,838,Boeing B737 Max 800,,,16.0,175.0
11042,CLE,OH,Cleveland-Hopkins International,Cleveland,1-5 million,no,loss,-25.3,at least -20%,19977,United Air Lines Inc.,839,Boeing B737 Max 900,,,49.0,366.0
11042,CLE,OH,Cleveland-Hopkins International,Cleveland,1-5 million,no,loss,-25.3,at least -20%,19930,Alaska Airlines Inc.,614,Boeing 737-800,,,,2.0
11042,CLE,OH,Cleveland-Hopkins International,Cleveland,1-5 million,no,loss,-25.3,at least -20%,20436,Frontier Airlines Inc.,721,Airbus Industrie A321-200n,,,,17.0
11042,CLE,OH,Cleveland-Hopkins International,Cleveland,1-5 million,no,loss,-25.3,at least -20%,20409,JetBlue Airways,724,A220-300 BD-500-1A11,,,,97.0
11042,CLE,OH,Cleveland-Hopkins International,Cleveland,1-5 million,no,loss,-25.3,at least -20%,19930,Alaska Airlines Inc.,839,Boeing B737 Max 900,,,,58.0
11042,CLE,OH,Cleveland-Hopkins International,Cleveland,1-5 million,no,loss,-25.3,at least -20%,19930,Alaska Airlines Inc.,888,Boeing 737-900ER,,,,133.0
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,20500,GoJet Airlines LLC d/b/a United Express,530,Bombardier CRJ550,113.0,419.0,1096.0,343.0
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,19790,Delta Air Lines Inc.,608,Boeing 717-200,896.0,665.0,145.0,80.0
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,19393,Southwest Airlines Co.,612,Boeing 737-700/700LR/Max 7,7340.0,4982.0,5437.0,5150.0
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,19930,Alaska Airlines Inc.,612,Boeing 737-700/700LR/Max 7,2.0,4.0,3.0,
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,19790,Delta Air Lines Inc.,612,Boeing 737-700/700LR/Max 7,3.0,1.0,,
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,19977,United Air Lines Inc.,612,Boeing 737-700/700LR/Max 7,25.0,4.0,19.0,215.0
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,19393,Southwest Airlines Co.,614,Boeing 737-800,3798.0,2722.0,2449.0,3062.0
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,19805,American Airlines Inc.,614,Boeing 737-800,1885.0,858.0,1467.0,2076.0
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,19930,Alaska Airlines Inc.,614,Boeing 737-800,90.0,45.0,70.0,93.0
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,19977,United Air Lines Inc.,614,Boeing 737-800,209.0,38.0,149.0,405.0
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,19790,Delta Air Lines Inc.,614,Boeing 737-800,481.0,44.0,242.0,233.0
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,19790,Delta Air Lines Inc.,622,Boeing 757-200,107.0,,,505.0
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,19977,United Air Lines Inc.,622,Boeing 757-200,1.0,,,2.0
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,19977,United Air Lines Inc.,623,Boeing 757-300,4.0,1.0,,2.0
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,19790,Delta Air Lines Inc.,626,Boeing 767-300/300ER,1.0,,,
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,19977,United Air Lines Inc.,626,Boeing 767-300/300ER,1.0,,,2.0
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,19977,United Air Lines Inc.,627,Boeing 777-200ER/200LR/233LR,1.0,,,
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,20046,Air Wisconsin Airlines Corp,629,Canadair RJ-200ER /RJ-440,1244.0,414.0,208.0,489.0
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,20304,SkyWest Airlines Inc.,629,Canadair RJ-200ER /RJ-440,716.0,143.0,97.0,267.0
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,20363,Endeavor Air Inc.,629,Canadair RJ-200ER /RJ-440,371.0,66.0,2.0,1.0
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,20366,ExpressJet Airlines LLC d/b/a aha!,629,Canadair RJ-200ER /RJ-440,48.0,,,
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,20397,PSA Airlines Inc.,629,Canadair RJ-200ER /RJ-440,193.0,38.0,,
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,20304,SkyWest Airlines Inc.,631,Canadair RJ-700,846.0,617.0,390.0,324.0
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,20378,Mesa Airlines Inc.,631,Canadair RJ-700,491.0,173.0,,
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,20397,PSA Airlines Inc.,631,Canadair RJ-700,399.0,329.0,301.0,105.0
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,20398,Envoy Air,631,Canadair RJ-700,346.0,,,
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,20500,GoJet Airlines LLC d/b/a United Express,631,Canadair RJ-700,353.0,6.0,,
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,20363,Endeavor Air Inc.,631,Canadair RJ-700,1.0,41.0,126.0,70.0
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,19930,Alaska Airlines Inc.,634,Boeing 737-900,2.0,8.0,1.0,2.0
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,20363,Endeavor Air Inc.,638,Canadair CRJ 900,2227.0,1630.0,1668.0,1922.0
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,20397,PSA Airlines Inc.,638,Canadair CRJ 900,602.0,324.0,464.0,767.0
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,20500,GoJet Airlines LLC d/b/a United Express,638,Canadair CRJ 900,209.0,21.0,,
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,20304,SkyWest Airlines Inc.,638,Canadair CRJ 900,220.0,204.0,105.0,1022.0
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,19790,Delta Air Lines Inc.,655,McDonnell Douglas DC9 Super 80/MD81/82/83/88,2695.0,139.0,,
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,19805,American Airlines Inc.,655,McDonnell Douglas DC9 Super 80/MD81/82/83/88,211.0,,,
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,19790,Delta Air Lines Inc.,656,McDonnell Douglas MD-90,41.0,2.0,,
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,20304,SkyWest Airlines Inc.,673,Embraer ERJ-175,567.0,255.0,544.0,295.0
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,20378,Mesa Airlines Inc.,673,Embraer ERJ-175,162.0,354.0,967.0,419.0
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,20398,Envoy Air,673,Embraer ERJ-175,314.0,305.0,762.0,1260.0
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,20452,Republic Airline,673,Embraer ERJ-175,7906.0,5715.0,8553.0,9332.0
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,20366,ExpressJet Airlines LLC d/b/a aha!,673,Embraer ERJ-175,50.0,28.0,,
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,20237,Trans States Airlines,675,Embraer-145,37.0,15.0,,
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,20366,ExpressJet Airlines LLC d/b/a aha!,675,Embraer-145,1852.0,374.0,,
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,20398,Envoy Air,675,Embraer-145,1186.0,304.0,283.0,208.0
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,20445,CommuteAir LLC dba CommuteAir,675,Embraer-145,560.0,164.0,8.0,125.0
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,20427,Piedmont Airlines,675,Embraer-145,146.0,49.0,88.0,13.0
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,20398,Envoy Air,676,Embraer-140,704.0,11.0,,
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,20452,Republic Airline,677,Embraer-Emb-170,3495.0,1546.0,1369.0,1549.0
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,19805,American Airlines Inc.,678,Embraer 190,1.0,,,
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,19790,Delta Air Lines Inc.,694,Airbus Industrie A320-100/200,137.0,522.0,559.0,519.0
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,19805,American Airlines Inc.,694,Airbus Industrie A320-100/200,149.0,153.0,231.0,775.0
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,19977,United Air Lines Inc.,694,Airbus Industrie A320-100/200,273.0,66.0,206.0,316.0
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,20368,Allegiant Air,694,Airbus Industrie A320-100/200,1561.0,1333.0,1707.0,1466.0
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,20436,Frontier Airlines Inc.,694,Airbus Industrie A320-100/200,178.0,87.0,50.0,68.0
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,20416,Spirit Air Lines,694,Airbus Industrie A320-100/200,590.0,705.0,1160.0,921.0
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,19930,Alaska Airlines Inc.,694,Airbus Industrie A320-100/200,2.0,,,1.0
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,19790,Delta Air Lines Inc.,698,Airbus Industrie A319,1094.0,544.0,311.0,155.0
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,19805,American Airlines Inc.,698,Airbus Industrie A319,1896.0,1284.0,1136.0,983.0
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,19977,United Air Lines Inc.,698,Airbus Industrie A319,184.0,278.0,507.0,401.0
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,20436,Frontier Airlines Inc.,698,Airbus Industrie A319,82.0,,,
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,20368,Allegiant Air,698,Airbus Industrie A319,175.0,88.0,82.0,172.0
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,19930,Alaska Airlines Inc.,698,Airbus Industrie A319,1.0,,,
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,20416,Spirit Air Lines,698,Airbus Industrie A319,54.0,5.0,219.0,316.0
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,19805,American Airlines Inc.,699,Airbus Industrie A321/Lr,34.0,12.0,102.0,403.0
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,20436,Frontier Airlines Inc.,699,Airbus Industrie A321/Lr,142.0,54.0,409.0,154.0
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,19790,Delta Air Lines Inc.,699,Airbus Industrie A321/Lr,59.0,357.0,1685.0,1093.0
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,20416,Spirit Air Lines,699,Airbus Industrie A321/Lr,1.0,5.0,42.0,362.0
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,20409,JetBlue Airways,699,Airbus Industrie A321/Lr,1.0,,,
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,20436,Frontier Airlines Inc.,722,Airbus Industrie A320-200n,326.0,350.0,201.0,401.0
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,20416,Spirit Air Lines,722,Airbus Industrie A320-200n,80.0,119.0,355.0,140.0
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,19393,Southwest Airlines Co.,838,Boeing B737 Max 800,89.0,,281.0,307.0
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,19805,American Airlines Inc.,887,B787-800 Dreamliner,4.0,,,
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,19930,Alaska Airlines Inc.,888,Boeing 737-900ER,269.0,278.0,250.0,259.0
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,19977,United Air Lines Inc.,888,Boeing 737-900ER,155.0,20.0,18.0,212.0
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,19790,Delta Air Lines Inc.,888,Boeing 737-900ER,577.0,381.0,405.0,765.0
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,19805,American Airlines Inc.,889,B787-900 Dreamliner,1.0,,1.0,
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,20378,Mesa Airlines Inc.,638,Canadair CRJ 900,,1.0,1.0,1.0
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,19805,American Airlines Inc.,721,Airbus Industrie A321-200n,,5.0,14.0,58.0
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,19790,Delta Air Lines Inc.,723,A200-100 BD-500-1A10,,1.0,,33.0
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,20422,Sun Country Airlines d/b/a MN Airlines,614,Boeing 737-800,,,55.0,29.0
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,19790,Delta Air Lines Inc.,623,Boeing 757-300,,,3.0,1.0
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,19977,United Air Lines Inc.,634,Boeing 737-900,,,0.0,64.0
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,21635,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,669,Bombardier Challenger 604/605,,,1.0,
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,21635,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,674,Embraer-135,,,207.0,161.0
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,21635,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,675,Embraer-145,,,14.0,20.0
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,20398,Envoy Air,677,Embraer-Emb-170,,,30.0,103.0
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,20409,JetBlue Airways,694,Airbus Industrie A320-100/200,,,1.0,
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,19805,American Airlines Inc.,838,Boeing B737 Max 800,,,95.0,86.0
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,19977,United Air Lines Inc.,839,Boeing B737 Max 900,,,2.0,120.0
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,20422,Sun Country Airlines d/b/a MN Airlines,612,Boeing 737-700/700LR/Max 7,,,,1.0
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,19790,Delta Air Lines Inc.,696,Airbus Industrie A330-200,,,,1.0
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,20436,Frontier Airlines Inc.,721,Airbus Industrie A321-200n,,,,1.0
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,19977,United Air Lines Inc.,837,Boeing 787-10 Dreamliner,,,,1.0
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,19977,United Air Lines Inc.,838,Boeing B737 Max 800,,,,115.0
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,19930,Alaska Airlines Inc.,839,Boeing B737 Max 900,,,,65.0
12339,IND,IN,Indianapolis International,Indianapolis,1-5 million,no,loss,-19.3,at least -10%,19977,United Air Lines Inc.,889,B787-900 Dreamliner,,,,1.0
14122,PIT,PA,Pittsburgh International,Pittsburgh,1-5 million,no,loss,-23.9,at least -20%,21618,"Southern Airways Express, dba Mokulele Airlines",416,Cessna 208 Caravan,6532.0,5448.0,3634.0,238.0
14122,PIT,PA,Pittsburgh International,Pittsburgh,1-5 million,no,loss,-23.9,at least -20%,21599,Boutique Air,479,Pilatus PC-12,927.0,855.0,,
14122,PIT,PA,Pittsburgh International,Pittsburgh,1-5 million,no,loss,-23.9,at least -20%,19790,Delta Air Lines Inc.,608,Boeing 717-200,247.0,377.0,457.0,129.0
14122,PIT,PA,Pittsburgh International,Pittsburgh,1-5 million,no,loss,-23.9,at least -20%,19393,Southwest Airlines Co.,612,Boeing 737-700/700LR/Max 7,6978.0,3986.0,4334.0,4314.0
14122,PIT,PA,Pittsburgh International,Pittsburgh,1-5 million,no,loss,-23.9,at least -20%,19930,Alaska Airlines Inc.,612,Boeing 737-700/700LR/Max 7,4.0,1.0,,
14122,PIT,PA,Pittsburgh International,Pittsburgh,1-5 million,no,loss,-23.9,at least -20%,19977,United Air Lines Inc.,612,Boeing 737-700/700LR/Max 7,224.0,66.0,45.0,103.0
14122,PIT,PA,Pittsburgh International,Pittsburgh,1-5 million,no,loss,-23.9,at least -20%,19393,Southwest Airlines Co.,614,Boeing 737-800,2846.0,2445.0,2434.0,3106.0
14122,PIT,PA,Pittsburgh International,Pittsburgh,1-5 million,no,loss,-23.9,at least -20%,19790,Delta Air Lines Inc.,614,Boeing 737-800,232.0,191.0,112.0,124.0
14122,PIT,PA,Pittsburgh International,Pittsburgh,1-5 million,no,loss,-23.9,at least -20%,19805,American Airlines Inc.,614,Boeing 737-800,1548.0,201.0,394.0,667.0
14122,PIT,PA,Pittsburgh International,Pittsburgh,1-5 million,no,loss,-23.9,at least -20%,19930,Alaska Airlines Inc.,614,Boeing 737-800,109.0,72.0,76.0,125.0
14122,PIT,PA,Pittsburgh International,Pittsburgh,1-5 million,no,loss,-23.9,at least -20%,19977,United Air Lines Inc.,614,Boeing 737-800,454.0,125.0,113.0,406.0
14122,PIT,PA,Pittsburgh International,Pittsburgh,1-5 million,no,loss,-23.9,at least -20%,19805,American Airlines Inc.,622,Boeing 757-200,4.0,2.0,,
14122,PIT,PA,Pittsburgh International,Pittsburgh,1-5 million,no,loss,-23.9,at least -20%,19977,United Air Lines Inc.,622,Boeing 757-200,6.0,,2.0,
14122,PIT,PA,Pittsburgh International,Pittsburgh,1-5 million,no,loss,-23.9,at least -20%,19790,Delta Air Lines Inc.,622,Boeing 757-200,6.0,,583.0,157.0
14122,PIT,PA,Pittsburgh International,Pittsburgh,1-5 million,no,loss,-23.9,at least -20%,19977,United Air Lines Inc.,623,Boeing 757-300,1.0,,,
14122,PIT,PA,Pittsburgh International,Pittsburgh,1-5 million,no,loss,-23.9,at least -20%,20304,SkyWest Airlines Inc.,629,Canadair RJ-200ER /RJ-440,20.0,14.0,15.0,17.0
14122,PIT,PA,Pittsburgh International,Pittsburgh,1-5 million,no,loss,-23.9,at least -20%,20363,Endeavor Air Inc.,629,Canadair RJ-200ER /RJ-440,8.0,34.0,2.0,8.0
14122,PIT,PA,Pittsburgh International,Pittsburgh,1-5 million,no,loss,-23.9,at least -20%,20397,PSA Airlines Inc.,629,Canadair RJ-200ER /RJ-440,682.0,134.0,,
14122,PIT,PA,Pittsburgh International,Pittsburgh,1-5 million,no,loss,-23.9,at least -20%,20046,Air Wisconsin Airlines Corp,629,Canadair RJ-200ER /RJ-440,28.0,40.0,45.0,237.0
14122,PIT,PA,Pittsburgh International,Pittsburgh,1-5 million,no,loss,-23.9,at least -20%,20304,SkyWest Airlines Inc.,631,Canadair RJ-700,461.0,134.0,591.0,97.0
14122,PIT,PA,Pittsburgh International,Pittsburgh,1-5 million,no,loss,-23.9,at least -20%,20378,Mesa Airlines Inc.,631,Canadair RJ-700,1101.0,274.0,,
14122,PIT,PA,Pittsburgh International,Pittsburgh,1-5 million,no,loss,-23.9,at least -20%,20397,PSA Airlines Inc.,631,Canadair RJ-700,852.0,499.0,289.0,315.0
14122,PIT,PA,Pittsburgh International,Pittsburgh,1-5 million,no,loss,-23.9,at least -20%,20500,GoJet Airlines LLC d/b/a United Express,631,Canadair RJ-700,239.0,3.0,,
14122,PIT,PA,Pittsburgh International,Pittsburgh,1-5 million,no,loss,-23.9,at least -20%,20398,Envoy Air,631,Canadair RJ-700,37.0,,,
14122,PIT,PA,Pittsburgh International,Pittsburgh,1-5 million,no,loss,-23.9,at least -20%,20363,Endeavor Air Inc.,631,Canadair RJ-700,186.0,46.0,36.0,66.0
14122,PIT,PA,Pittsburgh International,Pittsburgh,1-5 million,no,loss,-23.9,at least -20%,19977,United Air Lines Inc.,634,Boeing 737-900,4.0,,7.0,39.0
14122,PIT,PA,Pittsburgh International,Pittsburgh,1-5 million,no,loss,-23.9,at least -20%,20363,Endeavor Air Inc.,638,Canadair CRJ 900,3659.0,1562.0,826.0,2195.0
14122,PIT,PA,Pittsburgh International,Pittsburgh,1-5 million,no,loss,-23.9,at least -20%,20397,PSA Airlines Inc.,638,Canadair CRJ 900,731.0,345.0,609.0,595.0
14122,PIT,PA,Pittsburgh International,Pittsburgh,1-5 million,no,loss,-23.9,at least -20%,20304,SkyWest Airlines Inc.,638,Canadair CRJ 900,588.0,500.0,1180.0,866.0
14122,PIT,PA,Pittsburgh International,Pittsburgh,1-5 million,no,loss,-23.9,at least -20%,19790,Delta Air Lines Inc.,655,McDonnell Douglas DC9 Super 80/MD81/82/83/88,973.0,422.0,,
14122,PIT,PA,Pittsburgh International,Pittsburgh,1-5 million,no,loss,-23.9,at least -20%,19805,American Airlines Inc.,655,McDonnell Douglas DC9 Super 80/MD81/82/83/88,65.0,,,
14122,PIT,PA,Pittsburgh International,Pittsburgh,1-5 million,no,loss,-23.9,at least -20%,19790,Delta Air Lines Inc.,656,McDonnell Douglas MD-90,424.0,12.0,,
14122,PIT,PA,Pittsburgh International,Pittsburgh,1-5 million,no,loss,-23.9,at least -20%,20304,SkyWest Airlines Inc.,673,Embraer ERJ-175,617.0,133.0,349.0,1081.0
14122,PIT,PA,Pittsburgh International,Pittsburgh,1-5 million,no,loss,-23.9,at least -20%,20378,Mesa Airlines Inc.,673,Embraer ERJ-175,385.0,530.0,925.0,829.0
14122,PIT,PA,Pittsburgh International,Pittsburgh,1-5 million,no,loss,-23.9,at least -20%,20398,Envoy Air,673,Embraer ERJ-175,772.0,447.0,680.0,499.0
14122,PIT,PA,Pittsburgh International,Pittsburgh,1-5 million,no,loss,-23.9,at least -20%,20452,Republic Airline,673,Embraer ERJ-175,5418.0,4712.0,7645.0,9360.0
14122,PIT,PA,Pittsburgh International,Pittsburgh,1-5 million,no,loss,-23.9,at least -20%,20366,ExpressJet Airlines LLC d/b/a aha!,673,Embraer ERJ-175,28.0,181.0,,
14122,PIT,PA,Pittsburgh International,Pittsburgh,1-5 million,no,loss,-23.9,at least -20%,20366,ExpressJet Airlines LLC d/b/a aha!,675,Embraer-145,53.0,11.0,,
14122,PIT,PA,Pittsburgh International,Pittsburgh,1-5 million,no,loss,-23.9,at least -20%,20398,Envoy Air,675,Embraer-145,562.0,93.0,42.0,35.0
14122,PIT,PA,Pittsburgh International,Pittsburgh,1-5 million,no,loss,-23.9,at least -20%,20237,Trans States Airlines,675,Embraer-145,4.0,,,
14122,PIT,PA,Pittsburgh International,Pittsburgh,1-5 million,no,loss,-23.9,at least -20%,20445,CommuteAir LLC dba CommuteAir,675,Embraer-145,52.0,23.0,,6.0
14122,PIT,PA,Pittsburgh International,Pittsburgh,1-5 million,no,loss,-23.9,at least -20%,20427,Piedmont Airlines,675,Embraer-145,33.0,42.0,80.0,23.0
14122,PIT,PA,Pittsburgh International,Pittsburgh,1-5 million,no,loss,-23.9,at least -20%,21477,Via Airlines d/b/a Sterling Airways,675,Embraer-145,12.0,,,
14122,PIT,PA,Pittsburgh International,Pittsburgh,1-5 million,no,loss,-23.9,at least -20%,20398,Envoy Air,676,Embraer-140,1239.0,220.0,,
14122,PIT,PA,Pittsburgh International,Pittsburgh,1-5 million,no,loss,-23.9,at least -20%,20452,Republic Airline,677,Embraer-Emb-170,3220.0,1491.0,1111.0,1288.0
14122,PIT,PA,Pittsburgh International,Pittsburgh,1-5 million,no,loss,-23.9,at least -20%,19805,American Airlines Inc.,678,Embraer 190,1114.0,206.0,,
