ORIGIN_AIRPORT_ID,ORIGIN_STATE_ABR,CODE,NAME,AIRLINE_ID,UNIQUE_CARRIER_NAME,AIRCRAFT_TYPE,Description,2019,2020,2021,2022
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",19790,Delta Air Lines Inc.,612,Boeing 737-700/700LR/Max 7,1,1,,
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",19393,Southwest Airlines Co.,614,Boeing 737-800,325,338,478,844
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",19790,Delta Air Lines Inc.,614,Boeing 737-800,332,13,1,132
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",19977,United Air Lines Inc.,614,Boeing 737-800,180,31,50,255
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",19805,American Airlines Inc.,614,Boeing 737-800,5,,1,287
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",19790,Delta Air Lines Inc.,622,Boeing 757-200,93,,,
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",19977,United Air Lines Inc.,622,Boeing 757-200,1,,,
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",19977,United Air Lines Inc.,626,Boeing 767-300/300ER,1,,,
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",20046,Air Wisconsin Airlines Corp,629,Canadair RJ-200ER /RJ-440,785,125,804,497
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",20304,SkyWest Airlines Inc.,629,Canadair RJ-200ER /RJ-440,300,134,197,247
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",20366,ExpressJet Airlines LLC d/b/a aha!,629,Canadair RJ-200ER /RJ-440,25,,,
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",20397,PSA Airlines Inc.,629,Canadair RJ-200ER /RJ-440,614,50,,
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",20363,Endeavor Air Inc.,629,Canadair RJ-200ER /RJ-440,3,3,30,8
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",20304,SkyWest Airlines Inc.,631,Canadair RJ-700,1057,758,560,375
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",20397,PSA Airlines Inc.,631,Canadair RJ-700,166,319,329,469
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",20398,Envoy Air,631,Canadair RJ-700,257,,,
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",20500,GoJet Airlines LLC d/b/a United Express,631,Canadair RJ-700,366,30,,
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",20363,Endeavor Air Inc.,631,Canadair RJ-700,12,342,334,12
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",20378,Mesa Airlines Inc.,631,Canadair RJ-700,2,,,
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",19977,United Air Lines Inc.,634,Boeing 737-900,1,,,
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",20363,Endeavor Air Inc.,638,Canadair CRJ 900,997,825,1065,725
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",20397,PSA Airlines Inc.,638,Canadair CRJ 900,1124,902,225,292
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",20304,SkyWest Airlines Inc.,638,Canadair CRJ 900,832,469,1303,351
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",20500,GoJet Airlines LLC d/b/a United Express,638,Canadair CRJ 900,16,3,,
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",19790,Delta Air Lines Inc.,655,McDonnell Douglas DC9 Super 80/MD81/82/83/88,905,246,,
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",19805,American Airlines Inc.,655,McDonnell Douglas DC9 Super 80/MD81/82/83/88,133,,,
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",19790,Delta Air Lines Inc.,656,McDonnell Douglas MD-90,2,3,,
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",20304,SkyWest Airlines Inc.,673,Embraer ERJ-175,460,319,287,795
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",20378,Mesa Airlines Inc.,673,Embraer ERJ-175,95,45,140,310
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",20398,Envoy Air,673,Embraer ERJ-175,960,730,1011,711
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",20452,Republic Airline,673,Embraer ERJ-175,645,614,1098,507
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",20366,ExpressJet Airlines LLC d/b/a aha!,673,Embraer ERJ-175,100,86,,
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",20237,Trans States Airlines,675,Embraer-145,360,23,,
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",20366,ExpressJet Airlines LLC d/b/a aha!,675,Embraer-145,503,10,,
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",20398,Envoy Air,675,Embraer-145,968,332,247,470
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",20427,Piedmont Airlines,675,Embraer-145,341,192,953,235
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",20445,CommuteAir LLC dba CommuteAir,675,Embraer-145,493,100,26,1
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",20398,Envoy Air,676,Embraer-140,8,3,,
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",20452,Republic Airline,677,Embraer-Emb-170,855,276,172,288
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",19790,Delta Air Lines Inc.,694,Airbus Industrie A320-100/200,178,183,897,405
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",19977,United Air Lines Inc.,694,Airbus Industrie A320-100/200,277,96,316,268
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",20368,Allegiant Air,694,Airbus Industrie A320-100/200,1299,1393,1898,1921
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",20436,Frontier Airlines Inc.,694,Airbus Industrie A320-100/200,169,71,123,46
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",19805,American Airlines Inc.,698,Airbus Industrie A319,460,479,645,788
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",19977,United Air Lines Inc.,698,Airbus Industrie A319,208,61,317,284
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",20368,Allegiant Air,698,Airbus Industrie A319,324,110,143,77
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",20436,Frontier Airlines Inc.,698,Airbus Industrie A319,6,,,
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",19790,Delta Air Lines Inc.,698,Airbus Industrie A319,115,686,321,358
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",20436,Frontier Airlines Inc.,699,Airbus Industrie A321/Lr,93,5,36,137
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",19790,Delta Air Lines Inc.,699,Airbus Industrie A321/Lr,138,71,532,1047
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",19805,American Airlines Inc.,699,Airbus Industrie A321/Lr,2,4,18,43
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",20436,Frontier Airlines Inc.,722,Airbus Industrie A320-200n,345,240,346,442
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",19393,Southwest Airlines Co.,838,Boeing B737 Max 800,11,,53,88
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",19790,Delta Air Lines Inc.,888,Boeing 737-900ER,991,359,1,217
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",19977,United Air Lines Inc.,888,Boeing 737-900ER,161,29,131,276
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",19930,Alaska Airlines Inc.,888,Boeing 737-900ER,1,,,
11540,TX,ELP,"El Paso, TX: El Paso International",21599,Boutique Air,479,Pilatus PC-12,1,,,
11540,TX,ELP,"El Paso, TX: El Paso International",19393,Southwest Airlines Co.,612,Boeing 737-700/700LR/Max 7,6556,3166,3260,5715
11540,TX,ELP,"El Paso, TX: El Paso International",19977,United Air Lines Inc.,612,Boeing 737-700/700LR/Max 7,18,,,
11540,TX,ELP,"El Paso, TX: El Paso International",19393,Southwest Airlines Co.,614,Boeing 737-800,693,551,1113,1444
11540,TX,ELP,"El Paso, TX: El Paso International",19805,American Airlines Inc.,614,Boeing 737-800,1082,553,1394,477
11540,TX,ELP,"El Paso, TX: El Paso International",19977,United Air Lines Inc.,614,Boeing 737-800,2,,2,1
11540,TX,ELP,"El Paso, TX: El Paso International",19790,Delta Air Lines Inc.,614,Boeing 737-800,37,6,137,169
11540,TX,ELP,"El Paso, TX: El Paso International",19805,American Airlines Inc.,622,Boeing 757-200,1,,,
11540,TX,ELP,"El Paso, TX: El Paso International",20304,SkyWest Airlines Inc.,629,Canadair RJ-200ER /RJ-440,612,577,529,387
11540,TX,ELP,"El Paso, TX: El Paso International",20366,ExpressJet Airlines LLC d/b/a aha!,629,Canadair RJ-200ER /RJ-440,3,,,
11540,TX,ELP,"El Paso, TX: El Paso International",20378,Mesa Airlines Inc.,629,Canadair RJ-200ER /RJ-440,5,,,
11540,TX,ELP,"El Paso, TX: El Paso International",20304,SkyWest Airlines Inc.,631,Canadair RJ-700,259,166,611,278
11540,TX,ELP,"El Paso, TX: El Paso International",20500,GoJet Airlines LLC d/b/a United Express,631,Canadair RJ-700,309,104,,
11540,TX,ELP,"El Paso, TX: El Paso International",19977,United Air Lines Inc.,634,Boeing 737-900,1,,,
11540,TX,ELP,"El Paso, TX: El Paso International",20378,Mesa Airlines Inc.,638,Canadair CRJ 900,2956,1969,2012,1390
11540,TX,ELP,"El Paso, TX: El Paso International",20304,SkyWest Airlines Inc.,638,Canadair CRJ 900,57,,5,
11540,TX,ELP,"El Paso, TX: El Paso International",19805,American Airlines Inc.,655,McDonnell Douglas DC9 Super 80/MD81/82/83/88,290,,,
11540,TX,ELP,"El Paso, TX: El Paso International",19790,Delta Air Lines Inc.,655,McDonnell Douglas DC9 Super 80/MD81/82/83/88,7,,,
11540,TX,ELP,"El Paso, TX: El Paso International",19790,Delta Air Lines Inc.,656,McDonnell Douglas MD-90,829,163,,
11540,TX,ELP,"El Paso, TX: El Paso International",20304,SkyWest Airlines Inc.,673,Embraer ERJ-175,101,38,455,1385
11540,TX,ELP,"El Paso, TX: El Paso International",20378,Mesa Airlines Inc.,673,Embraer ERJ-175,1011,834,802,900
11540,TX,ELP,"El Paso, TX: El Paso International",20398,Envoy Air,673,Embraer ERJ-175,675,649,395,1652
11540,TX,ELP,"El Paso, TX: El Paso International",20452,Republic Airline,673,Embraer ERJ-175,232,78,220,49
11540,TX,ELP,"El Paso, TX: El Paso International",21167,Compass Airlines,673,Embraer ERJ-175,947,257,,
11540,TX,ELP,"El Paso, TX: El Paso International",19687,Horizon Air,673,Embraer ERJ-175,626,323,351,72
11540,TX,ELP,"El Paso, TX: El Paso International",20366,ExpressJet Airlines LLC d/b/a aha!,673,Embraer ERJ-175,76,42,,
11540,TX,ELP,"El Paso, TX: El Paso International",20237,Trans States Airlines,675,Embraer-145,751,106,,
11540,TX,ELP,"El Paso, TX: El Paso International",20366,ExpressJet Airlines LLC d/b/a aha!,675,Embraer-145,470,219,,
11540,TX,ELP,"El Paso, TX: El Paso International",20398,Envoy Air,676,Embraer-140,1,,,
11540,TX,ELP,"El Paso, TX: El Paso International",20452,Republic Airline,677,Embraer-Emb-170,136,28,42,26
11540,TX,ELP,"El Paso, TX: El Paso International",19805,American Airlines Inc.,694,Airbus Industrie A320-100/200,2,,103,219
11540,TX,ELP,"El Paso, TX: El Paso International",19977,United Air Lines Inc.,694,Airbus Industrie A320-100/200,4,2,1,55
11540,TX,ELP,"El Paso, TX: El Paso International",20436,Frontier Airlines Inc.,694,Airbus Industrie A320-100/200,39,25,48,58
11540,TX,ELP,"El Paso, TX: El Paso International",20368,Allegiant Air,694,Airbus Industrie A320-100/200,6,12,13,53
11540,TX,ELP,"El Paso, TX: El Paso International",19977,United Air Lines Inc.,698,Airbus Industrie A319,31,,1,200
11540,TX,ELP,"El Paso, TX: El Paso International",20368,Allegiant Air,698,Airbus Industrie A319,161,109,140,55
11540,TX,ELP,"El Paso, TX: El Paso International",19805,American Airlines Inc.,698,Airbus Industrie A319,66,172,553,342
11540,TX,ELP,"El Paso, TX: El Paso International",20436,Frontier Airlines Inc.,698,Airbus Industrie A319,51,,24,
11540,TX,ELP,"El Paso, TX: El Paso International",19805,American Airlines Inc.,699,Airbus Industrie A321/Lr,260,116,308,781
11540,TX,ELP,"El Paso, TX: El Paso International",20409,JetBlue Airways,699,Airbus Industrie A321/Lr,1,,,
11540,TX,ELP,"El Paso, TX: El Paso International",19805,American Airlines Inc.,721,Airbus Industrie A321-200n,2,1,5,8
11540,TX,ELP,"El Paso, TX: El Paso International",20436,Frontier Airlines Inc.,722,Airbus Industrie A320-200n,92,62,230,349
11540,TX,ELP,"El Paso, TX: El Paso International",19393,Southwest Airlines Co.,838,Boeing B737 Max 800,28,,122,178
11540,TX,ELP,"El Paso, TX: El Paso International",19977,United Air Lines Inc.,888,Boeing 737-900ER,3,,2,10
12954,CA,LGB,"Long Beach, CA: Long Beach Airport",21894,"ADVANCED AIR, LLC",458,Beechcraft Super King Air,2,1,,1
12954,CA,LGB,"Long Beach, CA: Long Beach Airport",21894,"ADVANCED AIR, LLC",479,Pilatus PC-12,5,5,2,4
12954,CA,LGB,"Long Beach, CA: Long Beach Airport",19393,Southwest Airlines Co.,612,Boeing 737-700/700LR/Max 7,4379,3505,5389,8554
12954,CA,LGB,"Long Beach, CA: Long Beach Airport",19393,Southwest Airlines Co.,614,Boeing 737-800,542,804,3184,3459
12954,CA,LGB,"Long Beach, CA: Long Beach Airport",19790,Delta Air Lines Inc.,614,Boeing 737-800,63,1,1,
12954,CA,LGB,"Long Beach, CA: Long Beach Airport",20304,SkyWest Airlines Inc.,631,Canadair RJ-700,98,52,154,394
12954,CA,LGB,"Long Beach, CA: Long Beach Airport",20378,Mesa Airlines Inc.,638,Canadair CRJ 900,997,566,542,571
12954,CA,LGB,"Long Beach, CA: Long Beach Airport",20304,SkyWest Airlines Inc.,638,Canadair CRJ 900,245,,65,1
12954,CA,LGB,"Long Beach, CA: Long Beach Airport",20304,SkyWest Airlines Inc.,673,Embraer ERJ-175,1104,785,1210,1211
12954,CA,LGB,"Long Beach, CA: Long Beach Airport",21167,Compass Airlines,673,Embraer ERJ-175,206,,,
12954,CA,LGB,"Long Beach, CA: Long Beach Airport",20409,JetBlue Airways,694,Airbus Industrie A320-100/200,7922,2190,,
12954,CA,LGB,"Long Beach, CA: Long Beach Airport",19790,Delta Air Lines Inc.,694,Airbus Industrie A320-100/200,1,,32,1
12954,CA,LGB,"Long Beach, CA: Long Beach Airport",19790,Delta Air Lines Inc.,698,Airbus Industrie A319,17,181,55,121
12954,CA,LGB,"Long Beach, CA: Long Beach Airport",20409,JetBlue Airways,699,Airbus Industrie A321/Lr,2,1,,
12954,CA,LGB,"Long Beach, CA: Long Beach Airport",19690,Hawaiian Airlines Inc.,721,Airbus Industrie A321-200n,363,101,646,726
12954,CA,LGB,"Long Beach, CA: Long Beach Airport",19393,Southwest Airlines Co.,838,Boeing B737 Max 800,28,,258,283
12954,CA,LGB,"Long Beach, CA: Long Beach Airport",19930,Alaska Airlines Inc.,888,Boeing 737-900ER,1,,,
10599,AL,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",19790,Delta Air Lines Inc.,608,Boeing 717-200,32,1219,953,425
10599,AL,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",19393,Southwest Airlines Co.,612,Boeing 737-700/700LR/Max 7,3058,2208,1867,1879
10599,AL,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",19790,Delta Air Lines Inc.,612,Boeing 737-700/700LR/Max 7,2,2,,
10599,AL,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",19977,United Air Lines Inc.,612,Boeing 737-700/700LR/Max 7,8,,5,4
10599,AL,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",19393,Southwest Airlines Co.,614,Boeing 737-800,876,314,705,1281
10599,AL,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",19805,American Airlines Inc.,614,Boeing 737-800,11,2,4,6
10599,AL,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",19977,United Air Lines Inc.,614,Boeing 737-800,4,,2,2
10599,AL,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",19790,Delta Air Lines Inc.,614,Boeing 737-800,1,309,554,1005
10599,AL,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",19790,Delta Air Lines Inc.,622,Boeing 757-200,7,4,3,7
10599,AL,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",19790,Delta Air Lines Inc.,626,Boeing 767-300/300ER,2,1,1,2
10599,AL,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",19790,Delta Air Lines Inc.,627,Boeing 777-200ER/200LR/233LR,1,,,
10599,AL,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",20046,Air Wisconsin Airlines Corp,629,Canadair RJ-200ER /RJ-440,147,75,55,432
10599,AL,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",20304,SkyWest Airlines Inc.,629,Canadair RJ-200ER /RJ-440,622,441,161,188
10599,AL,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",20366,ExpressJet Airlines LLC d/b/a aha!,629,Canadair RJ-200ER /RJ-440,29,,,
10599,AL,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",20397,PSA Airlines Inc.,629,Canadair RJ-200ER /RJ-440,852,195,,
10599,AL,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",20363,Endeavor Air Inc.,629,Canadair RJ-200ER /RJ-440,2,5,1,4
10599,AL,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",20304,SkyWest Airlines Inc.,631,Canadair RJ-700,663,227,316,160
10599,AL,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",20363,Endeavor Air Inc.,631,Canadair RJ-700,6,1,69,5
10599,AL,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",20397,PSA Airlines Inc.,631,Canadair RJ-700,2176,1088,1319,1530
10599,AL,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",20500,GoJet Airlines LLC d/b/a United Express,631,Canadair RJ-700,479,162,,
10599,AL,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",20398,Envoy Air,631,Canadair RJ-700,2,,,
10599,AL,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",20363,Endeavor Air Inc.,638,Canadair CRJ 900,214,265,1066,460
10599,AL,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",20378,Mesa Airlines Inc.,638,Canadair CRJ 900,1752,522,426,279
10599,AL,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",20500,GoJet Airlines LLC d/b/a United Express,638,Canadair CRJ 900,93,12,,
10599,AL,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",20397,PSA Airlines Inc.,638,Canadair CRJ 900,725,1211,1458,1283
10599,AL,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",20304,SkyWest Airlines Inc.,638,Canadair CRJ 900,418,36,,199
10599,AL,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",19790,Delta Air Lines Inc.,655,McDonnell Douglas DC9 Super 80/MD81/82/83/88,3311,377,,
10599,AL,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",19790,Delta Air Lines Inc.,656,McDonnell Douglas MD-90,20,5,,
10599,AL,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",20304,SkyWest Airlines Inc.,673,Embraer ERJ-175,737,521,822,703
10599,AL,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",20378,Mesa Airlines Inc.,673,Embraer ERJ-175,619,467,543,207
10599,AL,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",20452,Republic Airline,673,Embraer ERJ-175,207,178,523,4
10599,AL,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",20398,Envoy Air,673,Embraer ERJ-175,11,320,1074,1153
10599,AL,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",20237,Trans States Airlines,675,Embraer-145,164,29,,
10599,AL,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",20366,ExpressJet Airlines LLC d/b/a aha!,675,Embraer-145,967,328,,
10599,AL,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",20398,Envoy Air,675,Embraer-145,1322,638,352,561
10599,AL,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",20427,Piedmont Airlines,675,Embraer-145,445,65,268,63
10599,AL,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",21477,Via Airlines d/b/a Sterling Airways,675,Embraer-145,25,,,
10599,AL,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",20398,Envoy Air,676,Embraer-140,113,10,1,
10599,AL,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",20452,Republic Airline,677,Embraer-Emb-170,160,72,42,30
10599,AL,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",20436,Frontier Airlines Inc.,694,Airbus Industrie A320-100/200,53,,,
10599,AL,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",20409,JetBlue Airways,694,Airbus Industrie A320-100/200,1,,,
10599,AL,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",19790,Delta Air Lines Inc.,694,Airbus Industrie A320-100/200,8,1,68,97
10599,AL,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",19977,United Air Lines Inc.,694,Airbus Industrie A320-100/200,2,,,
10599,AL,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",20416,Spirit Air Lines,694,Airbus Industrie A320-100/200,1,,1,
10599,AL,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",19805,American Airlines Inc.,694,Airbus Industrie A320-100/200,1,,21,98
10599,AL,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",19790,Delta Air Lines Inc.,698,Airbus Industrie A319,1,2,42,14
10599,AL,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",20436,Frontier Airlines Inc.,698,Airbus Industrie A319,6,,,
10599,AL,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",19805,American Airlines Inc.,698,Airbus Industrie A319,95,154,445,744
10599,AL,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",19977,United Air Lines Inc.,698,Airbus Industrie A319,1,1,,1
10599,AL,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",20436,Frontier Airlines Inc.,699,Airbus Industrie A321/Lr,7,,,
10599,AL,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",19790,Delta Air Lines Inc.,699,Airbus Industrie A321/Lr,2,5,3,13
10599,AL,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",19805,American Airlines Inc.,699,Airbus Industrie A321/Lr,1,1,9,33
10599,AL,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",20436,Frontier Airlines Inc.,722,Airbus Industrie A320-200n,131,,,
10599,AL,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",19393,Southwest Airlines Co.,838,Boeing B737 Max 800,27,,80,124
10599,AL,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",19790,Delta Air Lines Inc.,888,Boeing 737-900ER,8,9,629,1040
10599,AL,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",19977,United Air Lines Inc.,888,Boeing 737-900ER,3,,1,1
15370,OK,TUL,"Tulsa, OK: Tulsa International",20500,GoJet Airlines LLC d/b/a United Express,530,Bombardier CRJ550,112,372,484,1
15370,OK,TUL,"Tulsa, OK: Tulsa International",19790,Delta Air Lines Inc.,608,Boeing 717-200,76,677,827,1321
15370,OK,TUL,"Tulsa, OK: Tulsa International",19393,Southwest Airlines Co.,612,Boeing 737-700/700LR/Max 7,4091,2551,2057,2970
15370,OK,TUL,"Tulsa, OK: Tulsa International",19977,United Air Lines Inc.,612,Boeing 737-700/700LR/Max 7,116,50,3,5
15370,OK,TUL,"Tulsa, OK: Tulsa International",19393,Southwest Airlines Co.,614,Boeing 737-800,484,521,982,1427
15370,OK,TUL,"Tulsa, OK: Tulsa International",19805,American Airlines Inc.,614,Boeing 737-800,1720,1096,1238,2002
15370,OK,TUL,"Tulsa, OK: Tulsa International",19977,United Air Lines Inc.,614,Boeing 737-800,59,18,55,56
15370,OK,TUL,"Tulsa, OK: Tulsa International",19790,Delta Air Lines Inc.,614,Boeing 737-800,1,,,
15370,OK,TUL,"Tulsa, OK: Tulsa International",19805,American Airlines Inc.,622,Boeing 757-200,4,,,
15370,OK,TUL,"Tulsa, OK: Tulsa International",19977,United Air Lines Inc.,623,Boeing 757-300,1,,,
15370,OK,TUL,"Tulsa, OK: Tulsa International",19805,American Airlines Inc.,626,Boeing 767-300/300ER,1,,,
15370,OK,TUL,"Tulsa, OK: Tulsa International",20046,Air Wisconsin Airlines Corp,629,Canadair RJ-200ER /RJ-440,202,31,7,90
15370,OK,TUL,"Tulsa, OK: Tulsa International",20304,SkyWest Airlines Inc.,629,Canadair RJ-200ER /RJ-440,1172,500,1061,1574
15370,OK,TUL,"Tulsa, OK: Tulsa International",20366,ExpressJet Airlines LLC d/b/a aha!,629,Canadair RJ-200ER /RJ-440,117,,,
15370,OK,TUL,"Tulsa, OK: Tulsa International",20363,Endeavor Air Inc.,629,Canadair RJ-200ER /RJ-440,2,1,,
15370,OK,TUL,"Tulsa, OK: Tulsa International",20304,SkyWest Airlines Inc.,631,Canadair RJ-700,415,188,953,783
15370,OK,TUL,"Tulsa, OK: Tulsa International",20500,GoJet Airlines LLC d/b/a United Express,631,Canadair RJ-700,68,,,
15370,OK,TUL,"Tulsa, OK: Tulsa International",20397,PSA Airlines Inc.,631,Canadair RJ-700,16,57,47,89
15370,OK,TUL,"Tulsa, OK: Tulsa International",20398,Envoy Air,631,Canadair RJ-700,16,,,
15370,OK,TUL,"Tulsa, OK: Tulsa International",20363,Endeavor Air Inc.,631,Canadair RJ-700,44,,,
15370,OK,TUL,"Tulsa, OK: Tulsa International",20378,Mesa Airlines Inc.,631,Canadair RJ-700,14,1,,
15370,OK,TUL,"Tulsa, OK: Tulsa International",19977,United Air Lines Inc.,634,Boeing 737-900,22,,3,14
15370,OK,TUL,"Tulsa, OK: Tulsa International",20363,Endeavor Air Inc.,638,Canadair CRJ 900,751,161,450,4
15370,OK,TUL,"Tulsa, OK: Tulsa International",20378,Mesa Airlines Inc.,638,Canadair CRJ 900,220,464,573,393
15370,OK,TUL,"Tulsa, OK: Tulsa International",20397,PSA Airlines Inc.,638,Canadair CRJ 900,367,179,332,303
15370,OK,TUL,"Tulsa, OK: Tulsa International",20304,SkyWest Airlines Inc.,638,Canadair CRJ 900,229,64,125,3
15370,OK,TUL,"Tulsa, OK: Tulsa International",19790,Delta Air Lines Inc.,655,McDonnell Douglas DC9 Super 80/MD81/82/83/88,755,143,,
15370,OK,TUL,"Tulsa, OK: Tulsa International",19805,American Airlines Inc.,655,McDonnell Douglas DC9 Super 80/MD81/82/83/88,385,,,
15370,OK,TUL,"Tulsa, OK: Tulsa International",19790,Delta Air Lines Inc.,656,McDonnell Douglas MD-90,2,1,,
15370,OK,TUL,"Tulsa, OK: Tulsa International",20304,SkyWest Airlines Inc.,673,Embraer ERJ-175,579,739,982,1454
15370,OK,TUL,"Tulsa, OK: Tulsa International",20378,Mesa Airlines Inc.,673,Embraer ERJ-175,586,459,432,117
